sp,dutty
135.8,34.0
135.8,34.0
135.8,34.0
135.81,34.0
135.82,34.0
135.82,34.0
135.83,34.0
135.84,34.0
135.85,34.0
135.86,34.0
135.87,34.0
135.88,34.0
135.89,34.0
135.89,34.0
135.9,34.0
135.91,34.0
135.92,34.0
135.93,34.0
135.94,34.0
135.95,34.0
135.97,34.0
135.98,34.0
135.99,34.0
136.01,32.0
136.01,32.0
136.02,32.0
136.03,32.0
136.04,32.0
136.05,32.0
136.06,32.0
136.07,32.0
136.08,32.0
136.09,32.0
136.1,32.0
136.12,32.0
136.13,32.0
136.13,32.0
136.14,32.0
136.15,32.0
136.16,32.0
136.16,32.0
136.16,32.0
136.16,32.0
136.16,32.0
136.15,32.0
136.15,32.0
136.16,32.0
136.16,32.0
136.15,32.0
136.14,32.0
136.14,32.0
136.13,32.0
136.12,32.0
136.11,32.0
136.11,32.0
136.09,32.0
136.08,32.0
136.08,32.0
136.07,32.0
136.06,32.0
136.06,32.0
136.05,32.0
136.05,32.0
136.04,32.0
136.03,32.0
136.02,32.0
136.02,32.0
136.02,32.0
136.02,32.0
136.02,32.0
136.01,32.0
136.02,32.0
136.01,32.0
136.02,32.0
136.02,32.0
136.02,32.0
136.02,32.0
136.02,32.0
136.01,32.0
136.02,32.0
136.01,32.0
136.02,32.0
136.01,32.0
136.0,32.0
136.0,34.0
135.99,34.0
135.98,34.0
135.97,34.0
135.95,34.0
135.95,34.0
135.94,34.0
135.92,34.0
135.9,34.0
135.89,34.0
135.87,34.0
135.85,34.0
135.83,34.0
135.81,34.0
135.8,34.0
135.78,34.0
135.77,34.0
135.74,34.0
135.72,34.0
135.7,34.0
135.69,34.0
135.68,34.0
135.66,34.0
135.64,34.0
135.61,34.0
135.59,34.0
135.56,34.0
135.52,34.0
135.5,34.0
135.46,34.0
135.44,34.0
135.41,34.0
135.38,34.0
135.35,34.0
135.31,34.0
135.29,34.0
135.25,34.0
135.22,34.0
135.19,34.0
135.16,34.0
135.13,34.0
135.1,34.0
135.06,34.0
135.03,34.0
135.0,36.0
134.97,36.0
134.94,36.0
134.9,36.0
134.87,36.0
134.84,36.0
134.82,36.0
134.8,36.0
134.77,36.0
134.75,36.0
134.73,36.0
134.71,36.0
134.68,36.0
134.66,36.0
134.64,36.0
134.62,36.0
134.6,36.0
134.58,36.0
134.56,36.0
134.54,36.0
134.52,36.0
134.5,36.0
134.48,36.0
134.47,36.0
134.45,36.0
134.44,36.0
134.42,36.0
134.41,36.0
134.39,36.0
134.37,36.0
134.35,36.0
134.34,36.0
134.32,36.0
134.3,36.0
134.28,36.0
134.26,36.0
134.24,36.0
134.21,36.0
134.19,36.0
134.17,36.0
134.14,36.0
134.12,36.0
134.09,36.0
134.06,36.0
134.04,36.0
134.01,36.0
134.0,38.0
133.98,38.0
133.97,38.0
133.95,38.0
133.94,38.0
133.93,38.0
133.92,38.0
133.91,38.0
133.91,38.0
133.89,38.0
133.88,38.0
133.87,38.0
133.86,38.0
133.85,38.0
133.84,38.0
133.83,38.0
133.82,38.0
133.82,38.0
133.81,38.0
133.81,38.0
133.81,38.0
133.82,38.0
133.82,38.0
133.82,38.0
133.83,38.0
133.83,38.0
133.84,38.0
133.84,38.0
133.85,38.0
133.85,38.0
133.85,38.0
133.85,38.0
133.86,38.0
133.86,38.0
133.86,38.0
133.86,38.0
133.87,38.0
133.88,38.0
133.88,38.0
133.88,38.0
133.88,38.0
133.87,38.0
133.86,38.0
133.85,38.0
133.84,38.0
133.83,38.0
133.82,38.0
133.81,38.0
133.8,38.0
133.8,38.0
133.79,38.0
133.78,38.0
133.76,38.0
133.75,38.0
133.75,38.0
133.75,38.0
133.75,38.0
133.74,38.0
133.73,38.0
133.72,38.0
133.71,38.0
133.71,38.0
133.7,38.0
133.69,38.0
133.68,38.0
133.67,38.0
133.65,38.0
133.64,38.0
133.62,38.0
133.6,38.0
133.59,38.0
133.56,38.0
133.54,38.0
133.53,38.0
133.52,38.0
133.5,38.0
133.48,38.0
133.47,38.0
133.45,38.0
133.43,38.0
133.42,38.0
133.4,38.0
133.38,38.0
133.36,38.0
133.34,38.0
133.32,38.0
133.3,38.0
133.28,38.0
133.26,38.0
133.24,38.0
133.22,38.0
133.2,38.0
133.18,38.0
133.16,38.0
133.14,38.0
133.12,38.0
133.1,38.0
133.09,38.0
133.07,38.0
133.05,38.0
133.03,38.0
133.01,38.0
132.99,40.0
132.97,40.0
132.95,40.0
132.93,40.0
132.92,40.0
132.9,40.0
132.89,40.0
132.88,40.0
132.87,40.0
132.86,40.0
132.85,40.0
132.84,40.0
132.83,40.0
132.82,40.0
132.8,40.0
132.79,40.0
132.77,40.0
132.76,40.0
132.75,40.0
132.73,40.0
132.71,40.0
132.7,40.0
132.68,40.0
132.67,40.0
132.65,40.0
132.64,40.0
132.62,40.0
132.6,40.0
132.58,40.0
132.56,40.0
132.55,40.0
132.53,40.0
132.51,40.0
132.49,40.0
132.48,40.0
132.46,40.0
132.44,40.0
132.43,40.0
132.41,40.0
132.39,40.0
132.36,40.0
132.34,40.0
132.32,40.0
132.29,40.0
132.27,40.0
132.24,40.0
132.22,40.0
132.18,40.0
132.16,40.0
132.13,40.0
132.1,40.0
132.06,40.0
132.03,40.0
131.99,42.0
131.96,42.0
131.93,42.0
131.89,42.0
131.86,42.0
131.83,42.0
131.81,42.0
131.78,42.0
131.75,42.0
131.73,42.0
131.7,42.0
131.67,42.0
131.65,42.0
131.63,42.0
131.61,42.0
131.59,42.0
131.57,42.0
131.55,42.0
131.53,42.0
131.51,42.0
131.49,42.0
131.47,42.0
131.46,42.0
131.44,42.0
131.42,42.0
131.4,42.0
131.38,42.0
131.36,42.0
131.35,42.0
131.33,42.0
131.31,42.0
131.29,42.0
131.27,42.0
131.25,42.0
131.22,42.0
131.19,42.0
131.17,42.0
131.14,42.0
131.1,42.0
131.08,42.0
131.05,42.0
131.02,42.0
131.0,44.0
130.97,44.0
130.95,44.0
130.93,44.0
130.91,44.0
130.89,44.0
130.87,44.0
130.86,44.0
130.84,44.0
130.83,44.0
130.81,44.0
130.79,44.0
130.78,44.0
130.76,44.0
130.74,44.0
130.73,44.0
130.72,44.0
130.7,44.0
130.68,44.0
130.67,44.0
130.66,44.0
130.65,44.0
130.63,44.0
130.61,44.0
130.59,44.0
130.58,44.0
130.56,44.0
130.55,44.0
130.52,44.0
130.5,44.0
130.48,44.0
130.46,44.0
130.45,44.0
130.43,44.0
130.41,44.0
130.39,44.0
130.37,44.0
130.36,44.0
130.35,44.0
130.34,44.0
130.33,44.0
130.31,44.0
130.29,44.0
130.28,44.0
130.27,44.0
130.25,44.0
130.24,44.0
130.22,44.0
130.21,44.0
130.2,44.0
130.18,44.0
130.17,44.0
130.16,44.0
130.14,44.0
130.13,44.0
130.11,44.0
130.1,44.0
130.08,44.0
130.07,44.0
130.06,44.0
130.05,44.0
130.03,44.0
130.03,44.0
130.02,44.0
130.02,44.0
130.01,44.0
130.0,44.0
130.0,46.0
129.99,46.0
129.98,46.0
129.97,46.0
129.97,46.0
129.96,46.0
129.94,46.0
129.92,46.0
129.91,46.0
129.9,46.0
129.88,46.0
129.87,46.0
129.85,46.0
129.82,46.0
129.81,46.0
129.79,46.0
129.77,46.0
129.76,46.0
129.74,46.0
129.72,46.0
129.71,46.0
129.7,46.0
129.68,46.0
129.66,46.0
129.65,46.0
129.64,46.0
129.62,46.0
129.61,46.0
129.6,46.0
129.58,46.0
129.57,46.0
129.55,46.0
129.54,46.0
129.53,46.0
129.51,46.0
129.5,46.0
129.48,46.0
129.47,46.0
129.45,46.0
129.43,46.0
129.42,46.0
129.4,46.0
129.39,46.0
129.38,46.0
129.36,46.0
129.35,46.0
129.34,46.0
129.32,46.0
129.31,46.0
129.29,46.0
129.27,46.0
129.25,46.0
129.23,46.0
129.22,46.0
129.2,46.0
129.17,46.0
129.16,46.0
129.15,46.0
129.14,46.0
129.12,46.0
129.11,46.0
129.09,46.0
129.07,46.0
129.05,46.0
129.03,46.0
129.02,46.0
129.0,46.0
128.99,48.0
128.97,48.0
128.96,48.0
128.95,48.0
128.93,48.0
128.91,48.0
128.9,48.0
128.88,48.0
128.86,48.0
128.84,48.0
128.83,48.0
128.81,48.0
128.79,48.0
128.78,48.0
128.76,48.0
128.74,48.0
128.73,48.0
128.71,48.0
128.7,48.0
128.68,48.0
128.67,48.0
128.66,48.0
128.65,48.0
128.64,48.0
128.62,48.0
128.61,48.0
128.6,48.0
128.58,48.0
128.57,48.0
128.55,48.0
128.53,48.0
128.52,48.0
128.51,48.0
128.5,48.0
128.48,48.0
128.47,48.0
128.45,48.0
128.45,48.0
128.42,48.0
128.4,48.0
128.39,48.0
128.37,48.0
128.35,48.0
128.34,48.0
128.32,48.0
128.3,48.0
128.29,48.0
128.28,48.0
128.27,48.0
128.25,48.0
128.23,48.0
128.21,48.0
128.18,48.0
128.17,48.0
128.15,48.0
128.13,48.0
128.12,48.0
128.12,48.0
128.1,48.0
128.1,48.0
128.09,48.0
128.08,48.0
128.08,48.0
128.07,48.0
128.06,48.0
128.06,48.0
128.05,48.0
128.05,48.0
128.04,48.0
128.04,48.0
128.03,48.0
128.02,48.0
128.02,48.0
128.02,48.0
128.01,48.0
128.0,48.0
128.0,50.0
128.0,50.0
127.98,50.0
127.97,50.0
127.97,50.0
127.95,50.0
127.93,50.0
127.92,50.0
127.9,50.0
127.88,50.0
127.87,50.0
127.84,50.0
127.82,50.0
127.8,50.0
127.77,50.0
127.74,50.0
127.71,50.0
127.68,50.0
127.65,50.0
127.63,50.0
127.61,50.0
127.58,50.0
127.55,50.0
127.52,50.0
127.5,50.0
127.47,50.0
127.45,50.0
127.43,50.0
127.41,50.0
127.39,50.0
127.37,50.0
127.35,50.0
127.33,50.0
127.32,50.0
127.3,50.0
127.28,50.0
127.26,50.0
127.25,50.0
127.23,50.0
127.21,50.0
127.18,50.0
127.16,50.0
127.13,50.0
127.11,50.0
127.08,50.0
127.06,50.0
127.05,50.0
127.02,50.0
127.0,52.0
126.98,52.0
126.96,52.0
126.94,52.0
126.92,52.0
126.91,52.0
126.89,52.0
126.88,52.0
126.87,52.0
126.86,52.0
126.84,52.0
126.82,52.0
126.8,52.0
126.79,52.0
126.77,52.0
126.75,52.0
126.73,52.0
126.71,52.0
126.68,52.0
126.65,52.0
126.62,52.0
126.59,52.0
126.56,52.0
126.52,52.0
126.48,52.0
126.44,52.0
126.4,52.0
126.35,52.0
126.3,52.0
126.26,52.0
126.2,52.0
126.15,52.0
126.11,52.0
126.06,52.0
126.02,52.0
125.97,54.0
125.93,54.0
125.88,54.0
125.84,54.0
125.79,54.0
125.75,54.0
125.71,54.0
125.67,54.0
125.63,54.0
125.59,54.0
125.56,54.0
125.52,54.0
125.48,54.0
125.45,54.0
125.42,54.0
125.38,54.0
125.35,54.0
125.31,54.0
125.29,54.0
125.25,54.0
125.22,54.0
125.2,54.0
125.18,54.0
125.15,54.0
125.12,54.0
125.09,54.0
125.06,54.0
125.04,54.0
125.02,54.0
125.0,54.0
124.99,56.0
124.98,56.0
124.96,56.0
124.95,56.0
124.93,56.0
124.92,56.0
124.91,56.0
124.9,56.0
124.89,56.0
124.88,56.0
124.87,56.0
124.87,56.0
124.86,56.0
124.86,56.0
124.85,56.0
124.85,56.0
124.84,56.0
124.83,56.0
124.83,56.0
124.83,56.0
124.82,56.0
124.81,56.0
124.81,56.0
124.79,56.0
124.78,56.0
124.78,56.0
124.77,56.0
124.77,56.0
124.76,56.0
124.75,56.0
124.74,56.0
124.73,56.0
124.72,56.0
124.7,56.0
124.69,56.0
124.67,56.0
124.66,56.0
124.64,56.0
124.63,56.0
124.62,56.0
124.6,56.0
124.58,56.0
124.57,56.0
124.55,56.0
124.53,56.0
124.5,56.0
124.48,56.0
124.46,56.0
124.43,56.0
124.41,56.0
124.38,56.0
124.35,56.0
124.32,56.0
124.3,56.0
124.27,56.0
124.24,56.0
124.21,56.0
124.19,56.0
124.15,56.0
124.14,56.0
124.12,56.0
124.09,56.0
124.08,56.0
124.06,56.0
124.04,56.0
124.03,56.0
124.01,56.0
123.99,58.0
123.97,58.0
123.95,58.0
123.93,58.0
123.9,58.0
123.88,58.0
123.86,58.0
123.83,58.0
123.81,58.0
123.78,58.0
123.76,58.0
123.73,58.0
123.71,58.0
123.7,58.0
123.68,58.0
123.66,58.0
123.65,58.0
123.64,58.0
123.63,58.0
123.61,58.0
123.6,58.0
123.58,58.0
123.56,58.0
123.54,58.0
123.52,58.0
123.5,58.0
123.48,58.0
123.47,58.0
123.46,58.0
123.45,58.0
123.44,58.0
123.42,58.0
123.42,58.0
123.41,58.0
123.39,58.0
123.38,58.0
123.37,58.0
123.36,58.0
123.35,58.0
123.33,58.0
123.33,58.0
123.32,58.0
123.31,58.0
123.29,58.0
123.29,58.0
123.28,58.0
123.27,58.0
123.26,58.0
123.24,58.0
123.23,58.0
123.21,58.0
123.19,58.0
123.17,58.0
123.16,58.0
123.15,58.0
123.13,58.0
123.12,58.0
123.11,58.0
123.11,58.0
123.09,58.0
123.08,58.0
123.06,58.0
123.05,58.0
123.03,58.0
123.02,58.0
123.0,60.0
122.98,60.0
122.96,60.0
122.95,60.0
122.92,60.0
122.9,60.0
122.89,60.0
122.87,60.0
122.85,60.0
122.83,60.0
122.81,60.0
122.79,60.0
122.77,60.0
122.75,60.0
122.73,60.0
122.71,60.0
122.69,60.0
122.68,60.0
122.66,60.0
122.64,60.0
122.62,60.0
122.6,60.0
122.57,60.0
122.54,60.0
122.51,60.0
122.49,60.0
122.45,60.0
122.43,60.0
122.39,60.0
122.36,60.0
122.34,60.0
122.32,60.0
122.3,60.0
122.27,60.0
122.25,60.0
122.23,60.0
122.21,60.0
122.18,60.0
122.16,60.0
122.14,60.0
122.12,60.0
122.09,60.0
122.07,60.0
122.05,60.0
122.02,60.0
122.0,60.0
121.98,62.0
121.96,62.0
121.94,62.0
121.92,62.0
121.89,62.0
121.87,62.0
121.84,62.0
121.82,62.0
121.8,62.0
121.77,62.0
121.75,62.0
121.72,62.0
121.69,62.0
121.67,62.0
121.64,62.0
121.62,62.0
121.59,62.0
121.56,62.0
121.54,62.0
121.51,62.0
121.48,62.0
121.45,62.0
121.41,62.0
121.37,62.0
121.33,62.0
121.29,62.0
121.24,62.0
121.2,62.0
121.15,62.0
121.09,62.0
121.04,62.0
120.99,64.0
120.94,64.0
120.89,64.0
120.84,64.0
120.8,64.0
120.74,64.0
120.69,64.0
120.64,64.0
120.6,64.0
120.55,64.0
120.51,64.0
120.47,64.0
120.42,64.0
120.38,64.0
120.33,64.0
120.29,64.0
120.25,64.0
120.21,64.0
120.18,64.0
120.14,64.0
120.1,64.0
120.07,64.0
120.04,64.0
119.99,66.0
119.96,66.0
119.93,66.0
119.9,66.0
119.87,66.0
119.84,66.0
119.8,66.0
119.77,66.0
119.74,66.0
119.7,66.0
119.67,66.0
119.64,66.0
119.6,66.0
119.56,66.0
119.53,66.0
119.5,66.0
119.47,66.0
119.45,66.0
