Sample Number (60 samples per second),Pv (l/m),duty (l/m),loopTime (ms)
6783,2.87,-255.0,100.0
6784,2.85,-255.0,90.0
6785,2.83,-255.0,90.0
6786,2.81,-255.0,100.0
6787,2.79,-255.0,90.0
6788,2.86,-255.0,90.0
6789,2.84,-255.0,100.0
6790,2.82,-255.0,90.0
6791,2.8,-255.0,83.0
6792,2.78,-255.0,90.0
6793,2.76,-255.0,83.0
6794,2.73,-255.0,90.0
6795,2.71,-255.0,83.0
6796,2.69,-255.0,100.0
6797,2.67,-255.0,83.0
6798,2.65,-255.0,90.0
6799,2.63,-255.0,100.0
6800,2.61,-255.0,90.0
6801,2.59,-255.0,90.0
6802,2.57,-255.0,90.0
6803,2.55,-255.0,90.0
6804,2.54,-255.0,90.0
6805,2.52,-255.0,90.0
6806,2.5,-255.0,90.0
6807,2.48,-255.0,90.0
6808,2.46,-255.0,83.0
6809,2.44,-255.0,100.0
6810,2.42,-255.0,83.0
6811,2.41,-255.0,90.0
6812,2.39,-255.0,83.0
6813,2.37,-255.0,100.0
6814,2.35,-255.0,90.0
6815,2.34,-255.0,90.0
6816,2.32,-255.0,100.0
6817,2.3,-255.0,90.0
6818,2.29,-255.0,90.0
6819,2.27,-255.0,100.0
6820,2.25,-255.0,90.0
6821,2.24,-255.0,83.0
6822,2.22,-255.0,90.0
6823,2.21,-255.0,83.0
6824,2.19,-255.0,90.0
6825,2.17,-255.0,83.0
6826,2.16,-255.0,100.0
6827,2.14,-255.0,83.0
6828,2.13,-255.0,90.0
6829,2.11,-255.0,100.0
6830,2.1,-255.0,90.0
6831,2.18,-255.0,90.0
6832,2.16,-255.0,90.0
6833,2.14,-255.0,100.0
6834,2.13,-255.0,90.0
6835,2.11,-255.0,90.0
6836,2.1,-255.0,100.0
6837,2.09,-255.0,90.0
6838,2.07,-255.0,83.0
6839,2.06,-255.0,100.0
6840,2.04,-255.0,83.0
6841,2.03,-255.0,90.0
6842,2.01,-255.0,83.0
6843,2.0,-255.0,90.0
6844,1.99,-255.0,83.0
6845,1.97,-255.0,90.0
6846,1.96,-255.0,100.0
6847,1.95,-255.0,90.0
6848,1.93,-255.0,90.0
6849,1.92,-255.0,100.0
6850,1.91,-255.0,90.0
6851,1.89,-255.0,90.0
6852,1.88,-255.0,90.0
6853,1.87,-255.0,83.0
6854,1.86,-255.0,90.0
6855,1.84,-255.0,83.0
6856,1.83,-255.0,100.0
6857,1.82,-255.0,83.0
6858,1.81,-255.0,90.0
6859,1.8,-255.0,90.0
6860,1.79,-255.0,90.0
6861,1.77,-255.0,90.0
6862,1.76,-255.0,90.0
6863,1.75,-255.0,100.0
6864,1.74,-255.0,90.0
6865,1.73,-255.0,90.0
6866,1.72,-255.0,100.0
6867,1.71,-255.0,90.0
6868,1.7,-255.0,83.0
6869,1.68,-255.0,100.0
6870,1.67,-255.0,83.0
6871,1.66,-255.0,90.0
6872,1.65,-255.0,83.0
6873,1.64,-255.0,90.0
6874,1.63,-255.0,83.0
6875,1.62,-255.0,90.0
6876,1.61,-255.0,100.0
6877,1.6,-255.0,90.0
6878,1.59,-255.0,90.0
6879,1.58,-255.0,100.0
6880,1.57,-255.0,90.0
6881,1.56,-255.0,90.0
6882,1.55,-255.0,90.0
6883,1.54,-255.0,90.0
6884,1.53,-255.0,90.0
6885,1.52,-255.0,83.0
6886,1.52,-255.0,100.0
6887,1.51,-255.0,83.0
6888,1.5,-255.0,90.0
6889,1.49,-255.0,90.0
6890,1.48,-255.0,90.0
6891,1.47,-255.0,83.0
6892,1.46,-255.0,90.0
6893,1.45,-255.0,90.0
6894,1.44,-255.0,90.0
6895,1.44,-255.0,90.0
6896,1.43,-255.0,100.0
6897,1.42,-255.0,90.0
6898,1.41,-255.0,90.0
6899,1.4,-255.0,100.0
6900,1.4,-255.0,83.0
6901,1.39,-255.0,90.0
6902,1.38,-255.0,83.0
6903,1.37,-255.0,90.0
6904,1.36,-255.0,83.0
6905,1.36,-255.0,90.0
6906,1.35,-255.0,100.0
6907,1.34,-255.0,90.0
6908,1.33,-255.0,90.0
6909,1.33,-255.0,100.0
6910,1.32,-255.0,90.0
6911,1.31,-255.0,90.0
6912,1.3,-255.0,90.0
6913,1.3,-255.0,90.0
6914,1.29,-255.0,90.0
6915,1.28,-255.0,83.0
6916,1.27,-255.0,100.0
6917,1.27,-255.0,83.0
6918,1.26,-255.0,90.0
6919,1.25,-255.0,90.0
6920,1.25,-255.0,90.0
6921,1.24,-255.0,83.0
6922,1.23,-255.0,90.0
6923,1.23,-255.0,100.0
6924,1.22,-255.0,90.0
6925,1.21,-255.0,90.0
6926,1.21,-255.0,100.0
6927,1.2,-255.0,90.0
6928,1.19,-255.0,90.0
6929,1.19,-255.0,100.0
6930,1.18,-255.0,90.0
6931,1.17,-255.0,90.0
6932,1.17,-255.0,83.0
6933,1.16,-255.0,100.0
6934,1.16,-255.0,83.0
6935,1.15,-255.0,90.0
6936,1.14,-255.0,90.0
6937,1.14,-255.0,90.0
6938,1.13,-255.0,90.0
6939,1.13,-255.0,100.0
6940,1.12,-255.0,90.0
6941,1.12,-255.0,90.0
6942,1.11,-255.0,90.0
6943,1.1,-255.0,100.0
6944,1.1,-255.0,90.0
6945,1.09,-255.0,90.0
6946,1.09,-255.0,100.0
6947,1.08,-255.0,83.0
6948,1.08,-255.0,90.0
6949,1.07,-255.0,90.0
6950,1.07,-255.0,90.0
6951,1.06,-255.0,83.0
6952,1.05,-255.0,90.0
6953,1.05,-255.0,90.0
6954,1.04,-255.0,90.0
6955,1.04,-255.0,90.0
6956,1.03,-255.0,100.0
6957,1.03,-255.0,90.0
6958,1.02,-255.0,90.0
6959,1.02,-255.0,100.0
6960,1.01,-255.0,90.0
6961,1.01,-255.0,90.0
6962,1.0,-255.0,83.0
6963,1.0,-255.0,100.0
6964,0.99,-255.0,83.0
6965,0.99,-255.0,90.0
6966,0.99,-255.0,90.0
6967,0.98,-255.0,90.0
6968,0.98,-255.0,83.0
6969,0.97,-255.0,100.0
6970,0.97,-255.0,90.0
6971,0.96,-255.0,90.0
6972,0.96,-255.0,90.0
6973,0.95,-255.0,100.0
6974,0.95,-255.0,90.0
6975,0.94,-255.0,90.0
6976,0.94,-255.0,100.0
6977,0.94,-255.0,90.0
6978,0.93,-255.0,90.0
6979,0.93,-255.0,90.0
6980,0.92,-255.0,90.0
6981,0.92,-255.0,83.0
6982,0.91,-255.0,90.0
6983,0.91,-255.0,90.0
6984,0.91,-255.0,90.0
6985,0.9,-255.0,90.0
6986,0.9,-255.0,100.0
6987,0.89,-255.0,90.0
6988,0.89,-255.0,90.0
6989,0.89,-255.0,100.0
6990,0.88,-255.0,90.0
6991,0.88,-255.0,90.0
6992,0.87,-255.0,90.0
6993,0.87,-255.0,100.0
6994,0.87,-255.0,83.0
6995,0.86,-255.0,90.0
6996,0.86,-255.0,90.0
6997,0.85,-255.0,90.0
6998,0.85,-255.0,83.0
6999,0.85,-255.0,100.0
7000,0.84,-255.0,83.0
7001,0.84,-255.0,90.0
7002,0.84,-255.0,90.0
7003,0.83,-255.0,100.0
7004,0.83,-255.0,90.0
7005,0.83,-255.0,90.0
7006,0.82,-255.0,100.0
7007,0.82,-255.0,90.0
7008,0.81,-255.0,90.0
7009,0.81,-255.0,90.0
7010,0.81,-255.0,90.0
7011,0.8,-255.0,83.0
7012,0.8,-255.0,90.0
7013,0.8,-255.0,90.0
7014,0.79,-255.0,90.0
7015,0.79,-255.0,83.0
7016,0.79,-255.0,100.0
7017,0.78,-255.0,90.0
7018,0.78,-255.0,90.0
7019,0.78,-255.0,100.0
7020,0.77,-255.0,90.0
7021,0.77,-255.0,90.0
7022,0.77,-255.0,90.0
7023,0.77,-255.0,100.0
7024,0.76,-255.0,90.0
7025,0.76,-255.0,90.0
7026,0.76,-255.0,90.0
7027,0.75,-255.0,90.0
7028,0.75,-255.0,83.0
7029,0.75,-255.0,100.0
7030,0.74,-255.0,83.0
7031,0.74,-255.0,90.0
7032,0.74,-255.0,90.0
7033,0.73,-255.0,100.0
7034,0.73,-255.0,90.0
7035,0.73,-255.0,90.0
7036,0.73,-255.0,100.0
7037,0.72,-255.0,90.0
7038,0.72,-255.0,90.0
7039,0.72,-255.0,100.0
7040,0.71,-255.0,90.0
7041,0.71,-255.0,83.0
7042,0.71,-255.0,90.0
7043,0.71,-255.0,83.0
7044,0.7,-255.0,90.0
7045,0.7,-255.0,83.0
7046,0.7,-255.0,100.0
7047,0.7,-255.0,83.0
7048,0.69,-255.0,90.0
7049,0.69,-255.0,100.0
7050,0.69,-255.0,90.0
7051,0.68,-255.0,90.0
7052,0.68,-255.0,90.0
7053,0.68,-255.0,90.0
7054,0.68,-255.0,90.0
7055,0.67,-255.0,90.0
7056,0.67,-255.0,90.0
7057,0.67,-255.0,90.0
7058,0.67,-255.0,83.0
7059,0.66,-255.0,100.0
7060,0.66,-255.0,83.0
7061,0.66,-255.0,90.0
7062,0.66,-255.0,83.0
7063,0.65,-255.0,90.0
7064,0.65,-255.0,90.0
7065,0.65,-255.0,90.0
7066,0.65,-255.0,100.0
7067,0.65,-255.0,90.0
7068,0.64,-255.0,90.0
7069,0.64,-255.0,100.0
7070,0.64,-255.0,90.0
7071,0.64,-255.0,83.0
7072,0.63,-255.0,90.0
7073,0.63,-255.0,83.0
7074,0.63,-255.0,90.0
7075,0.63,-255.0,83.0
7076,0.62,-255.0,100.0
7077,0.62,-255.0,83.0
7078,0.62,-255.0,90.0
7079,0.62,-255.0,100.0
7080,0.62,-255.0,90.0
7081,0.61,-255.0,90.0
7082,0.61,-255.0,90.0
7083,0.61,-255.0,100.0
7084,0.61,-255.0,90.0
7085,0.6,-255.0,90.0
7086,0.6,-255.0,100.0
7087,0.6,-255.0,90.0
7088,0.6,-255.0,83.0
7089,0.6,-255.0,100.0
7090,0.59,-255.0,83.0
7091,0.59,-255.0,90.0
7092,0.59,-255.0,83.0
7093,0.59,-255.0,90.0
7094,0.59,-255.0,83.0
7095,0.58,-255.0,90.0
7096,0.58,-255.0,100.0
7097,0.58,-255.0,90.0
7098,0.58,-255.0,90.0
7099,0.58,-255.0,100.0
7100,0.57,-255.0,90.0
7101,0.57,-255.0,90.0
7102,0.57,-255.0,90.0
7103,0.57,-255.0,83.0
7104,0.57,-255.0,90.0
7105,0.56,-255.0,83.0
7106,0.56,-255.0,100.0
7107,0.56,-255.0,83.0
7108,0.56,-255.0,90.0
7109,0.56,255.0,90.0
7110,0.55,255.0,90.0
7111,0.55,255.0,90.0
7112,0.55,255.0,90.0
7113,0.55,255.0,100.0
7114,0.55,255.0,90.0
7115,0.55,255.0,90.0
7116,0.54,255.0,90.0
7117,0.54,255.0,90.0
7118,0.54,255.0,83.0
7119,0.54,255.0,90.0
7120,0.54,255.0,100.0
7121,0.54,255.0,90.0
7122,0.53,255.0,90.0
7123,0.53,255.0,90.0
7124,0.53,255.0,90.0
7125,0.53,255.0,83.0
7126,0.53,255.0,90.0
7127,0.52,255.0,100.0
7128,0.52,255.0,90.0
7129,0.52,255.0,90.0
7130,0.52,255.0,100.0
7131,0.52,255.0,90.0
7132,0.52,255.0,83.0
7133,0.51,255.0,90.0
7134,0.51,255.0,90.0
7135,0.51,255.0,90.0
7136,0.51,255.0,90.0
7137,0.51,255.0,100.0
7138,0.51,255.0,90.0
7139,0.51,255.0,90.0
7140,0.5,255.0,90.0
7141,0.5,255.0,90.0
7142,0.5,255.0,90.0
7143,0.5,255.0,83.0
7144,0.5,255.0,90.0
7145,0.5,255.0,90.0
7146,0.49,255.0,90.0
7147,0.49,255.0,90.0
7148,0.49,255.0,100.0
7149,0.49,255.0,90.0
7150,0.49,255.0,83.0
7151,0.49,255.0,90.0
7152,0.49,255.0,90.0
7153,0.48,255.0,90.0
7154,0.48,255.0,90.0
7155,0.48,255.0,100.0
7156,0.48,255.0,90.0
7157,0.48,255.0,90.0
7158,0.48,255.0,90.0
7159,0.48,255.0,90.0
7160,0.47,255.0,90.0
7161,0.47,255.0,83.0
7162,0.47,255.0,100.0
7163,0.47,255.0,90.0
7164,0.47,255.0,90.0
7165,0.47,255.0,90.0
7166,0.47,255.0,90.0
7167,0.46,255.0,90.0
7168,0.46,255.0,83.0
7169,0.46,255.0,100.0
7170,0.46,255.0,83.0
7171,0.46,255.0,90.0
7172,0.46,255.0,90.0
7173,0.46,255.0,100.0
7174,0.45,255.0,90.0
7175,0.45,255.0,83.0
7176,0.45,255.0,100.0
7177,0.45,255.0,83.0
7178,0.45,255.0,90.0
7179,0.45,255.0,83.0
7180,0.45,255.0,100.0
7181,0.45,255.0,90.0
7182,0.44,255.0,90.0
7183,0.44,255.0,100.0
7184,0.44,255.0,90.0
7185,0.44,255.0,90.0
7186,0.44,255.0,83.0
7187,0.44,255.0,100.0
7188,0.44,255.0,83.0
7189,0.44,255.0,90.0
7190,0.43,255.0,100.0
7191,0.43,255.0,90.0
7192,0.43,255.0,90.0
7193,0.43,255.0,83.0
7194,0.43,255.0,100.0
7195,0.43,255.0,83.0
7196,0.43,255.0,90.0
7197,0.43,255.0,90.0
7198,0.42,255.0,90.0
7199,0.42,255.0,90.0
7200,0.42,255.0,90.0
7201,0.42,255.0,100.0
7202,0.42,255.0,90.0
7203,0.42,255.0,90.0
7204,0.42,255.0,90.0
7205,0.42,255.0,90.0
7206,0.42,255.0,83.0
7207,0.41,255.0,90.0
7208,0.41,255.0,100.0
7209,0.41,255.0,90.0
7210,0.41,255.0,90.0
7211,0.41,255.0,90.0
7212,0.41,255.0,90.0
7213,0.41,255.0,83.0
7214,0.41,255.0,90.0
7215,0.41,255.0,100.0
7216,0.4,255.0,90.0
7217,0.4,255.0,90.0
7218,0.4,255.0,100.0
7219,0.4,255.0,90.0
7220,0.4,255.0,83.0
7221,0.4,255.0,90.0
7222,0.4,255.0,90.0
7223,0.4,255.0,90.0
7224,0.4,255.0,90.0
7225,0.39,255.0,90.0
7226,0.39,255.0,90.0
7227,0.39,255.0,90.0
7228,0.39,255.0,90.0
7229,0.39,255.0,90.0
7230,0.39,255.0,90.0
7231,0.39,255.0,83.0
7232,0.39,255.0,90.0
7233,0.39,255.0,90.0
7234,0.39,255.0,90.0
7235,0.38,255.0,90.0
7236,0.38,255.0,100.0
7237,0.38,255.0,90.0
7238,0.38,255.0,83.0
7239,0.38,255.0,90.0
7240,0.38,255.0,90.0
7241,0.38,255.0,90.0
7242,0.38,255.0,90.0
7243,0.38,255.0,100.0
7244,0.38,255.0,90.0
7245,0.37,255.0,83.0
7246,0.37,255.0,90.0
7247,0.37,255.0,90.0
7248,0.37,255.0,90.0
7249,0.37,255.0,83.0
7250,0.37,255.0,100.0
7251,0.37,255.0,90.0
7252,0.37,255.0,90.0
7253,0.37,255.0,90.0
7254,0.37,255.0,90.0
7255,0.37,255.0,90.0
7256,0.36,255.0,83.0
7257,0.36,255.0,100.0
7258,0.36,255.0,83.0
7259,0.36,255.0,90.0
7260,0.36,255.0,90.0
7261,0.36,255.0,100.0
7262,0.36,255.0,90.0
7263,0.36,255.0,83.0
7264,0.36,255.0,100.0
7265,0.36,255.0,83.0
7266,0.36,255.0,90.0
7267,0.35,255.0,90.0
7268,0.35,255.0,100.0
7269,0.35,255.0,90.0
7270,0.35,255.0,90.0
7271,0.35,255.0,100.0
7272,0.35,255.0,83.0
7273,0.35,255.0,90.0
7274,0.35,255.0,83.0
7275,0.35,255.0,100.0
7276,0.35,255.0,83.0
7277,0.35,255.0,90.0
7278,0.35,255.0,100.0
7279,0.34,255.0,90.0
7280,0.34,255.0,90.0
7281,0.34,255.0,83.0
7282,0.34,255.0,100.0
7283,0.34,255.0,83.0
7284,0.34,255.0,90.0
7285,0.34,255.0,100.0
7286,0.34,255.0,90.0
7287,0.34,255.0,90.0
7288,0.34,255.0,90.0
7289,0.34,255.0,100.0
7290,0.34,255.0,90.0
7291,0.33,255.0,90.0
7292,0.33,255.0,90.0
7293,0.33,255.0,90.0
7294,0.33,255.0,83.0
7295,0.33,255.0,90.0
7296,0.33,255.0,100.0
7297,0.33,255.0,90.0
7298,0.33,255.0,90.0
7299,0.33,255.0,90.0
7300,0.33,255.0,90.0
7301,0.33,255.0,83.0
7302,0.33,255.0,90.0
7303,0.33,255.0,100.0
7304,0.32,255.0,90.0
7305,0.32,255.0,90.0
7306,0.32,255.0,100.0
7307,0.32,255.0,90.0
7308,0.32,255.0,83.0
7309,0.32,255.0,90.0
7310,0.32,255.0,90.0
7311,0.32,255.0,90.0
7312,0.32,255.0,90.0
7313,0.32,255.0,90.0
7314,0.32,255.0,90.0
7315,0.32,255.0,90.0
7316,0.32,255.0,90.0
7317,0.32,255.0,90.0
7318,0.31,255.0,90.0
7319,0.31,255.0,83.0
7320,0.31,255.0,90.0
7321,0.31,255.0,100.0
7322,0.31,255.0,90.0
7323,0.31,255.0,90.0
7324,0.31,255.0,100.0
7325,0.31,255.0,90.0
7326,0.31,255.0,83.0
7327,0.31,255.0,90.0
7328,0.31,255.0,90.0
7329,0.31,255.0,90.0
7330,0.31,255.0,90.0
7331,0.31,255.0,100.0
7332,0.31,255.0,90.0
7333,0.3,255.0,90.0
7334,0.3,255.0,90.0
7335,0.3,255.0,90.0
7336,0.3,255.0,90.0
7337,0.3,255.0,83.0
7338,0.3,255.0,100.0
7339,0.3,255.0,90.0
7340,0.3,255.0,90.0
7341,0.3,255.0,90.0
7342,0.3,255.0,90.0
7343,0.3,255.0,90.0
7344,0.3,255.0,83.0
7345,0.3,255.0,100.0
7346,0.3,255.0,83.0
7347,0.3,255.0,90.0
7348,0.29,255.0,90.0
7349,0.29,255.0,100.0
7350,0.29,255.0,90.0
7351,0.29,255.0,83.0
7352,0.29,255.0,100.0
7353,0.29,255.0,83.0
7354,0.29,255.0,90.0
7355,0.29,255.0,83.0
7356,0.29,255.0,100.0
7357,0.29,255.0,90.0
7358,0.29,255.0,90.0
7359,0.29,255.0,100.0
7360,0.29,255.0,90.0
7361,0.29,255.0,90.0
7362,0.29,255.0,83.0
7363,0.29,255.0,100.0
7364,0.28,255.0,83.0
7365,0.28,255.0,90.0
7366,0.28,255.0,100.0
7367,0.28,255.0,90.0
7368,0.28,255.0,90.0
7369,0.28,255.0,83.0
7370,0.28,255.0,100.0
7371,0.28,255.0,83.0
7372,0.28,255.0,90.0
7373,0.28,255.0,90.0
7374,0.28,255.0,90.0
7375,0.28,255.0,90.0
7376,0.28,255.0,90.0
7377,0.28,255.0,100.0
7378,0.28,255.0,90.0
7379,0.28,255.0,90.0
7380,0.28,255.0,90.0
7381,0.27,255.0,90.0
7382,0.27,255.0,83.0
7383,0.27,255.0,90.0
7384,0.27,255.0,100.0
7385,0.27,255.0,90.0
7386,0.27,255.0,90.0
7387,0.27,255.0,90.0
7388,0.27,255.0,90.0
7389,0.27,255.0,83.0
7390,0.27,255.0,90.0
7391,0.27,255.0,100.0
7392,0.27,255.0,90.0
7393,0.27,255.0,90.0
7394,0.27,255.0,100.0
7395,0.27,255.0,90.0
7396,0.27,255.0,83.0
7397,0.27,255.0,90.0
7398,0.27,255.0,90.0
7399,0.27,255.0,90.0
7400,0.26,255.0,90.0
7401,0.26,255.0,100.0
7402,0.26,255.0,90.0
7403,0.26,255.0,90.0
7404,0.26,255.0,90.0
7405,0.26,255.0,90.0
7406,0.26,255.0,90.0
7407,0.26,255.0,83.0
7408,0.26,255.0,90.0
7409,0.26,255.0,90.0
7410,0.26,255.0,90.0
7411,0.29,255.0,90.0
7412,0.29,255.0,100.0
7413,0.28,255.0,90.0
7414,0.28,255.0,83.0
7415,0.28,255.0,90.0
7416,0.28,255.0,90.0
7417,0.28,255.0,90.0
7418,0.31,255.0,90.0
7419,0.31,255.0,100.0
7420,0.31,255.0,90.0
7421,0.31,255.0,90.0
7422,0.31,255.0,90.0
7423,0.31,255.0,90.0
7424,0.31,255.0,90.0
7425,0.33,255.0,83.0
7426,0.33,255.0,100.0
7427,0.33,255.0,90.0
7428,0.33,255.0,90.0
7429,0.33,255.0,90.0
7430,0.33,255.0,90.0
7431,0.33,255.0,90.0
7432,0.36,255.0,83.0
7433,0.36,255.0,100.0
7434,0.35,255.0,83.0
7435,0.35,255.0,90.0
7436,0.35,255.0,90.0
7437,0.35,255.0,100.0
7438,0.35,255.0,90.0
7439,0.38,255.0,83.0
7440,0.38,255.0,100.0
7441,0.38,255.0,83.0
7442,0.38,255.0,90.0
7443,0.38,255.0,83.0
7444,0.4,255.0,100.0
7445,0.4,255.0,90.0
7446,0.4,255.0,90.0
7447,0.4,255.0,100.0
7448,0.42,255.0,90.0
7449,0.42,255.0,90.0
7450,0.42,255.0,83.0
7451,0.42,255.0,100.0
7452,0.45,255.0,83.0
7453,0.45,255.0,90.0
7454,0.45,255.0,100.0
7455,0.45,255.0,90.0
7456,0.48,255.0,90.0
7457,0.47,255.0,83.0
7458,0.47,255.0,100.0
7459,0.47,255.0,83.0
7460,0.5,255.0,90.0
7461,0.5,255.0,90.0
7462,0.5,255.0,90.0
7463,0.5,255.0,90.0
7464,0.53,255.0,90.0
7465,0.52,255.0,100.0
7466,0.52,255.0,90.0
7467,0.52,255.0,90.0
7468,0.52,255.0,90.0
7469,0.55,255.0,90.0
7470,0.55,255.0,83.0
7471,0.55,255.0,90.0
7472,0.55,255.0,100.0
7473,0.57,255.0,90.0
7474,0.57,255.0,90.0
7475,0.57,255.0,90.0
7476,0.57,255.0,90.0
7477,0.6,255.0,83.0
7478,0.6,255.0,90.0
7479,0.6,255.0,100.0
7480,0.6,255.0,90.0
7481,0.63,255.0,90.0
7482,0.63,255.0,100.0
7483,0.63,255.0,90.0
7484,0.63,255.0,83.0
7485,0.66,255.0,90.0
7486,0.66,255.0,90.0
7487,0.65,255.0,90.0
7488,0.65,255.0,90.0
7489,0.68,255.0,100.0
7490,0.68,255.0,90.0
7491,0.68,255.0,90.0
7492,0.71,255.0,90.0
7493,0.71,255.0,90.0
7494,0.71,255.0,90.0
7495,0.71,255.0,83.0
7496,0.74,255.0,90.0
7497,0.74,255.0,90.0
7498,0.74,255.0,90.0
7499,0.77,255.0,90.0
7500,0.77,255.0,100.0
7501,0.77,255.0,90.0
7502,0.81,255.0,83.0
7503,0.8,255.0,90.0
7504,0.8,255.0,83.0
7505,0.8,255.0,90.0
7506,0.84,255.0,90.0
7507,0.83,255.0,100.0
7508,0.83,255.0,90.0
7509,0.87,255.0,90.0
7510,0.86,255.0,90.0
7511,0.86,255.0,90.0
7512,0.9,255.0,90.0
7513,0.89,255.0,83.0
7514,0.89,255.0,100.0
7515,0.93,255.0,90.0
7516,0.92,255.0,90.0
7517,0.92,255.0,90.0
7518,0.96,255.0,90.0
7519,0.96,255.0,90.0
7520,0.95,255.0,83.0
7521,0.99,255.0,100.0
7522,0.99,255.0,83.0
7523,0.98,255.0,90.0
7524,1.02,255.0,90.0
7525,1.02,255.0,100.0
7526,1.06,255.0,90.0
7527,1.06,255.0,83.0
7528,1.05,255.0,100.0
7529,1.09,255.0,83.0
7530,1.09,255.0,90.0
7531,1.08,255.0,83.0
7532,1.08,255.0,100.0
7533,1.12,255.0,90.0
7534,1.12,255.0,90.0
7535,1.11,255.0,100.0
7536,1.15,255.0,90.0
7537,1.14,255.0,90.0
7538,1.14,255.0,83.0
7539,1.18,255.0,100.0
7540,1.18,255.0,83.0
7541,1.22,255.0,90.0
7542,1.21,255.0,100.0
7543,1.21,255.0,90.0
7544,1.25,255.0,90.0
7545,1.25,255.0,83.0
7546,1.25,255.0,100.0
7547,1.29,255.0,83.0
7548,1.28,255.0,90.0
7549,1.28,255.0,90.0
7550,1.32,255.0,90.0
7551,1.32,255.0,90.0
7552,1.31,255.0,90.0
7553,1.35,255.0,100.0
7554,1.35,255.0,90.0
7555,1.34,255.0,90.0
7556,1.39,255.0,90.0
7557,1.39,255.0,90.0
7558,1.38,255.0,83.0
7559,1.43,255.0,90.0
7560,1.42,255.0,100.0
7561,1.47,255.0,90.0
7562,1.46,255.0,90.0
7563,1.45,255.0,90.0
7564,1.5,255.0,90.0
7565,1.49,255.0,83.0
7566,1.49,255.0,90.0
7567,1.53,255.0,100.0
7568,1.53,255.0,90.0
7569,1.58,255.0,90.0
7570,1.57,255.0,100.0
7571,1.57,255.0,90.0
7572,1.62,255.0,83.0
7573,1.61,255.0,90.0
7574,1.6,255.0,90.0
7575,1.65,255.0,90.0
7576,1.65,255.0,90.0
7577,1.7,255.0,100.0
7578,1.69,255.0,90.0
7579,1.68,255.0,90.0
7580,1.73,255.0,90.0
7581,1.73,255.0,90.0
7582,1.72,255.0,90.0
7583,1.77,255.0,83.0
7584,1.77,255.0,90.0
7585,1.76,255.0,90.0
7586,1.81,-255.0,90.0
7587,1.8,-255.0,90.0
7588,1.85,-255.0,100.0
7589,1.84,-255.0,90.0
7590,1.83,-255.0,90.0
7591,1.89,-255.0,100.0
7592,1.88,-255.0,83.0
7593,1.93,-255.0,90.0
7594,1.92,-255.0,83.0
7595,1.91,-255.0,90.0
7596,1.97,-255.0,83.0
7597,1.96,-255.0,90.0
7598,1.95,-255.0,100.0
7599,1.99,-255.0,90.0
7600,1.98,-255.0,90.0
7601,2.04,-255.0,100.0
7602,2.03,-255.0,90.0
7603,2.02,-255.0,90.0
7604,2.07,-255.0,90.0
7605,2.06,-255.0,90.0
7606,2.12,-255.0,90.0
7607,2.11,-255.0,83.0
7608,2.1,-255.0,100.0
7609,2.15,-255.0,83.0
7610,2.14,-255.0,90.0
7611,2.2,-255.0,90.0
7612,2.19,-255.0,90.0
7613,2.18,-255.0,83.0
7614,2.23,-255.0,90.0
7615,2.22,-255.0,100.0
7616,2.21,-255.0,90.0
7617,2.27,-255.0,90.0
7618,2.25,-255.0,100.0
7619,2.31,-255.0,90.0
7620,2.3,-255.0,90.0
7621,2.29,-255.0,100.0
7622,2.34,-255.0,90.0
7623,2.32,-255.0,90.0
7624,2.31,-255.0,83.0
7625,2.36,-255.0,90.0
7626,2.35,-255.0,83.0
7627,2.34,-255.0,90.0
7628,2.4,-255.0,90.0
7629,2.38,-255.0,90.0
7630,2.37,-255.0,90.0
7631,2.43,-255.0,100.0
7632,2.41,-255.0,90.0
7633,2.47,-255.0,90.0
7634,2.46,-255.0,90.0
7635,2.44,-255.0,100.0
7636,2.51,-255.0,90.0
7637,2.49,-255.0,83.0
7638,2.55,-255.0,100.0
7639,2.54,-255.0,83.0
7640,2.52,-255.0,90.0
7641,2.58,-255.0,90.0
7642,2.57,-255.0,90.0
7643,2.55,-255.0,83.0
7644,2.61,-255.0,90.0
7645,2.6,-255.0,100.0
7646,2.58,-255.0,90.0
7647,2.56,-255.0,90.0
7648,2.63,-255.0,100.0
7649,2.61,-255.0,90.0
7650,2.59,-255.0,90.0
7651,2.66,-255.0,100.0
7652,2.64,-255.0,90.0
7653,2.63,-255.0,90.0
7654,2.69,-255.0,83.0
7655,2.68,-255.0,90.0
7656,2.66,-255.0,83.0
7657,2.64,-255.0,90.0
7658,2.71,-255.0,90.0
7659,2.69,-255.0,90.0
7660,2.67,-255.0,83.0
7661,2.74,-255.0,100.0
7662,2.72,-255.0,90.0
7663,2.7,-255.0,90.0
7664,2.68,-255.0,90.0
7665,2.74,-255.0,100.0
7666,2.72,-255.0,90.0
7667,2.71,-255.0,90.0
7668,2.69,-255.0,100.0
7669,2.75,-255.0,83.0
7670,2.73,-255.0,90.0
7671,2.72,-255.0,90.0
7672,2.7,-255.0,90.0
7673,2.77,-255.0,83.0
7674,2.75,-255.0,90.0
7675,2.73,-255.0,90.0
7676,2.71,-255.0,90.0
7677,2.78,-255.0,90.0
7678,2.76,-255.0,100.0
7679,2.74,-255.0,90.0
7680,2.72,-255.0,90.0
7681,2.79,-255.0,100.0
7682,2.78,-255.0,90.0
7683,2.76,-255.0,90.0
7684,2.74,-255.0,83.0
