Sample Number (90 samples per second),fluxo (l/m),setPoint (l/m),duty (),Stability (),frequency ()
5657,5.6,5.0,0.0,1.0,11.0
5658,5.7,5.0,0.0,1.0,12.0
5659,5.63,5.0,0.0,1.0,11.0
5660,5.56,5.0,0.0,1.0,12.0
5661,5.65,5.0,0.0,1.0,11.0
5662,5.58,5.0,0.0,1.0,11.0
5663,5.67,5.0,0.0,1.0,11.0
5664,5.6,5.0,0.0,1.0,11.0
5665,5.52,5.0,0.0,1.0,12.0
5666,5.61,5.0,0.0,1.0,11.0
5667,5.54,5.0,0.0,1.0,12.0
5668,5.64,5.0,0.0,1.0,11.0
5669,5.56,5.0,0.0,1.0,11.0
5670,5.49,5.0,0.0,1.0,11.0
5671,5.6,5.0,0.0,1.0,11.0
5672,5.53,5.0,0.0,1.0,11.0
5673,5.62,5.0,0.0,1.0,11.0
5674,5.55,5.0,0.0,1.0,12.0
5675,5.48,5.0,0.0,1.0,11.0
5676,5.59,5.0,0.0,1.0,12.0
5677,5.51,5.0,0.0,1.0,11.0
5678,5.62,5.0,0.0,1.0,11.0
5679,5.55,5.0,0.0,1.0,10.0
5680,5.64,5.0,0.0,1.0,11.0
5681,5.57,5.0,0.0,1.0,12.0
5682,5.5,5.0,0.0,1.0,11.0
5683,5.6,5.0,0.0,1.0,12.0
5684,5.53,5.0,0.0,1.0,11.0
5685,5.64,5.0,0.0,1.0,11.0
5686,5.57,5.0,0.0,1.0,10.0
5687,5.49,5.0,0.0,1.0,11.0
5688,5.59,5.0,0.0,1.0,11.0
5689,5.52,5.0,0.0,1.0,11.0
5690,5.45,5.0,0.0,1.0,12.0
5691,5.54,5.0,0.0,1.0,11.0
5692,5.47,5.0,0.0,1.0,12.0
5693,5.56,5.0,0.0,1.0,11.0
5694,5.49,5.0,0.0,1.0,11.0
5695,5.42,5.0,0.0,1.0,11.0
5696,5.53,5.0,0.0,1.0,11.0
5697,5.46,5.0,0.0,1.0,11.0
5698,5.39,5.0,0.0,1.0,11.0
5699,5.49,5.0,0.0,1.0,12.0
5700,5.42,5.0,0.0,1.0,11.0
5701,5.53,5.0,0.0,1.0,11.0
5702,5.46,5.0,0.0,1.0,11.0
5703,5.39,5.0,0.0,1.0,11.0
5704,5.49,5.0,0.0,1.0,11.0
5705,5.42,5.0,0.0,1.0,11.0
5706,5.35,5.0,0.0,1.0,12.0
5707,5.44,5.0,0.0,1.0,11.0
5708,5.37,5.0,0.0,1.0,12.0
5709,5.47,5.0,0.0,1.0,11.0
5710,5.4,5.0,0.0,1.0,11.0
5711,5.33,5.0,0.0,1.0,10.0
5712,5.42,5.0,0.0,1.0,11.0
5713,5.36,5.0,0.0,1.0,11.0
5714,5.46,5.0,0.0,1.0,11.0
5715,5.39,5.0,0.0,1.0,12.0
5716,5.32,5.0,0.0,1.0,11.0
5717,5.43,5.0,0.0,1.0,12.0
5718,5.36,5.0,0.0,1.0,10.0
5719,5.46,5.0,0.0,1.0,11.0
5720,5.39,5.0,0.0,1.0,11.0
5721,5.32,5.0,0.0,1.0,11.0
5722,5.43,5.0,0.0,1.0,12.0
5723,5.36,5.0,0.0,1.0,11.0
5724,5.47,5.0,0.0,1.0,12.0
5725,5.4,5.0,0.0,1.0,11.0
5726,5.5,5.0,0.0,1.0,11.0
5727,5.43,5.0,0.0,1.0,11.0
5728,5.54,5.0,0.0,1.0,11.0
5729,5.47,5.0,0.0,1.0,11.0
5730,5.4,5.0,0.0,1.0,11.0
5731,5.5,5.0,0.0,1.0,12.0
5732,5.43,5.0,0.0,1.0,11.0
5733,5.54,5.0,0.0,1.0,12.0
5734,5.47,5.0,0.0,1.0,11.0
5735,5.57,5.0,0.0,1.0,11.0
5736,5.5,5.0,0.0,1.0,11.0
5737,5.6,5.0,0.0,1.0,11.0
5738,5.53,5.0,0.0,1.0,12.0
5739,5.62,5.0,0.0,1.0,11.0
5740,5.55,5.0,0.0,1.0,12.0
5741,5.64,5.0,0.0,1.0,11.0
5742,5.57,5.0,0.0,1.0,11.0
5743,5.66,5.0,0.0,1.0,10.0
5744,5.59,5.0,0.0,1.0,11.0
5745,5.69,5.0,0.0,1.0,11.0
5746,5.61,5.0,0.0,1.0,11.0
5747,5.54,5.0,0.0,1.0,12.0
5748,5.63,5.0,0.0,1.0,11.0
5749,5.56,5.0,0.0,1.0,12.0
5750,5.65,5.0,0.0,1.0,10.0
5751,5.58,5.0,0.0,1.0,11.0
5752,5.68,5.0,0.0,1.0,11.0
5753,5.6,5.0,0.0,1.0,11.0
5754,5.71,5.0,0.0,1.0,11.0
5755,5.63,5.0,0.0,1.0,11.0
5756,5.74,5.0,0.0,1.0,12.0
5757,5.66,5.0,0.0,1.0,11.0
5758,5.77,5.0,0.0,1.0,12.0
5759,5.69,5.0,0.0,1.0,11.0
5760,5.62,5.0,0.0,1.0,11.0
5761,5.71,5.0,0.0,1.0,11.0
5762,5.64,5.0,0.0,1.0,11.0
5763,5.75,5.0,0.0,1.0,12.0
5764,5.67,5.0,0.0,1.0,11.0
5765,5.78,5.0,0.0,1.0,12.0
5766,5.7,5.0,0.0,1.0,11.0
5767,5.63,5.0,0.0,1.0,11.0
5768,5.72,5.0,0.0,1.0,11.0
5769,5.65,5.0,0.0,1.0,11.0
5770,5.74,5.0,0.0,1.0,11.0
5771,5.67,5.0,0.0,1.0,11.0
5772,5.77,5.0,0.0,1.0,12.0
5773,5.7,5.0,0.0,1.0,11.0
5774,5.62,5.0,0.0,1.0,12.0
5775,5.72,5.0,0.0,1.0,10.0
5776,5.65,5.0,0.0,1.0,11.0
5777,5.74,5.0,0.0,1.0,11.0
5778,5.67,5.0,0.0,1.0,11.0
5779,5.77,5.0,0.0,1.0,12.0
5780,5.7,5.0,0.0,1.0,11.0
5781,5.62,5.0,0.0,1.0,12.0
5782,5.72,5.0,0.0,1.0,10.0
5783,5.64,5.0,0.0,1.0,11.0
5784,5.74,5.0,0.0,1.0,11.0
5785,5.66,5.0,0.0,1.0,11.0
5786,5.59,5.0,0.0,1.0,11.0
5787,5.69,5.0,0.0,1.0,11.0
5788,5.61,5.0,0.0,1.0,12.0
5789,5.71,5.0,0.0,1.0,11.0
5790,5.64,5.0,0.0,1.0,12.0
5791,5.56,5.0,0.0,1.0,11.0
5792,5.67,5.0,0.0,1.0,11.0
5793,5.59,5.0,0.0,1.0,11.0
5794,5.69,5.0,0.0,1.0,11.0
5795,5.62,5.0,0.0,1.0,12.0
5796,5.54,5.0,0.0,1.0,11.0
5797,5.65,5.0,0.0,1.0,12.0
5798,5.58,5.0,0.0,1.0,11.0
5799,5.51,5.0,0.0,1.0,12.0
5800,5.6,5.0,0.0,1.0,11.0
5801,5.53,5.0,0.0,1.0,11.0
5802,5.46,5.0,0.0,1.0,11.0
5803,5.56,5.0,0.0,1.0,11.0
5804,5.49,5.0,0.0,1.0,12.0
5805,5.58,5.0,0.0,1.0,11.0
5806,5.51,5.0,0.0,1.0,12.0
5807,5.44,5.0,0.0,1.0,10.0
5808,5.54,5.0,0.0,1.0,11.0
5809,5.47,5.0,0.0,1.0,11.0
5810,5.57,5.0,0.0,1.0,11.0
5811,5.5,5.0,0.0,1.0,11.0
5812,5.43,5.0,0.0,1.0,11.0
5813,5.54,5.0,0.0,1.0,12.0
5814,5.47,5.0,0.0,1.0,10.0
5815,5.56,5.0,0.0,1.0,12.0
5816,5.49,5.0,0.0,1.0,11.0
5817,5.6,5.0,0.0,1.0,11.0
5818,5.52,5.0,0.0,1.0,11.0
5819,5.45,5.0,0.0,1.0,11.0
5820,5.56,5.0,0.0,1.0,12.0
5821,5.49,5.0,0.0,1.0,11.0
5822,5.59,5.0,0.0,1.0,12.0
5823,5.52,5.0,0.0,1.0,11.0
5824,5.45,5.0,0.0,1.0,11.0
5825,5.55,5.0,0.0,1.0,11.0
5826,5.48,5.0,0.0,1.0,11.0
5827,5.57,5.0,0.0,1.0,11.0
5828,5.5,5.0,0.0,1.0,11.0
5829,5.43,5.0,0.0,1.0,12.0
5830,5.52,5.0,0.0,1.0,11.0
5831,5.45,5.0,0.0,1.0,12.0
5832,5.55,5.0,0.0,1.0,11.0
5833,5.48,5.0,0.0,1.0,11.0
5834,5.57,5.0,0.0,1.0,11.0
5835,5.5,5.0,0.0,1.0,11.0
5836,5.43,5.0,0.0,1.0,12.0
5837,5.52,5.0,0.0,1.0,11.0
5838,5.45,5.0,0.0,1.0,12.0
5839,5.55,5.0,0.0,1.0,10.0
5840,5.48,5.0,0.0,1.0,12.0
5841,5.57,5.0,0.0,1.0,11.0
5842,5.5,5.0,0.0,1.0,11.0
5843,5.43,5.0,0.0,1.0,11.0
5844,5.53,5.0,0.0,1.0,11.0
5845,5.46,5.0,0.0,1.0,12.0
5846,5.55,5.0,0.0,1.0,10.0
5847,5.48,5.0,0.0,1.0,12.0
5848,5.41,5.0,0.0,1.0,11.0
5849,5.52,5.0,0.0,1.0,11.0
5850,5.45,5.0,0.0,1.0,11.0
5851,5.54,5.0,0.0,1.0,11.0
5852,5.47,5.0,0.0,1.0,12.0
5853,5.4,5.0,0.0,1.0,11.0
5854,5.51,5.0,0.0,1.0,12.0
5855,5.44,5.0,0.0,1.0,11.0
5856,5.55,5.0,0.0,1.0,12.0
5857,5.47,5.0,0.0,1.0,11.0
5858,5.57,5.0,0.0,1.0,11.0
5859,5.5,5.0,0.0,1.0,11.0
5860,5.43,5.0,0.0,1.0,11.0
5861,5.53,5.0,0.0,1.0,12.0
5862,5.46,5.0,0.0,1.0,11.0
5863,5.57,5.0,0.0,1.0,12.0
5864,5.5,5.0,0.0,1.0,11.0
5865,5.59,5.0,0.0,1.0,11.0
5866,5.52,5.0,0.0,1.0,11.0
5867,5.45,5.0,0.0,1.0,11.0
5868,5.55,5.0,0.0,1.0,11.0
5869,5.48,5.0,0.0,1.0,11.0
5870,5.58,5.0,0.0,1.0,12.0
5871,5.51,5.0,0.0,1.0,10.0
5872,5.44,5.0,0.0,1.0,12.0
5873,5.54,5.0,0.0,1.0,11.0
5874,5.47,5.0,0.0,1.0,11.0
5875,5.4,5.0,0.0,1.0,11.0
5876,5.49,5.0,0.0,1.0,11.0
5877,5.42,5.0,0.0,1.0,12.0
5878,5.52,5.0,0.0,1.0,10.0
5879,5.45,5.0,0.0,1.0,12.0
5880,5.38,5.0,0.0,1.0,11.0
5881,5.49,5.0,0.0,1.0,11.0
5882,5.42,5.0,0.0,1.0,11.0
5883,5.51,5.0,0.0,1.0,11.0
5884,5.44,5.0,0.0,1.0,11.0
5885,5.37,5.0,0.0,1.0,11.0
5886,5.48,5.0,0.0,1.0,12.0
5887,5.41,5.0,0.0,1.0,11.0
5888,5.34,5.0,0.0,1.0,12.0
5889,5.44,5.0,0.0,1.0,11.0
5890,5.37,5.0,0.0,1.0,11.0
5891,5.3,5.0,0.0,1.0,11.0
5892,5.41,5.0,0.0,1.0,11.0
5893,5.34,5.0,0.0,1.0,12.0
5894,5.43,5.0,0.0,1.0,11.0
5895,5.36,5.0,0.0,1.0,12.0
5896,5.29,5.0,0.0,1.0,11.0
5897,5.39,5.0,0.0,1.0,12.0
5898,5.32,5.0,0.0,1.0,11.0
5899,5.25,5.0,0.0,1.0,11.0
5900,5.35,5.0,0.0,1.0,11.0
5901,5.28,5.0,0.0,1.0,11.0
5902,5.39,5.0,0.0,1.0,12.0
5903,5.32,5.0,0.0,1.0,10.0
5904,5.42,5.0,0.0,1.0,12.0
5905,5.35,5.0,0.0,1.0,11.0
5906,5.28,5.0,0.0,1.0,11.0
5907,5.38,5.0,0.0,1.0,11.0
5908,5.31,5.0,0.0,1.0,11.0
5909,5.41,5.0,0.0,1.0,11.0
5910,5.34,5.0,0.0,1.0,10.0
5911,5.27,5.0,0.0,1.0,12.0
5912,5.37,5.0,0.0,1.0,11.0
5913,5.3,5.0,0.0,1.0,12.0
5914,5.4,5.0,0.0,1.0,11.0
5915,5.33,5.0,0.0,1.0,11.0
5916,5.26,5.0,0.0,1.0,11.0
5917,5.37,5.0,0.0,1.0,11.0
5918,5.3,5.0,0.0,1.0,12.0
5919,5.4,5.0,0.0,1.0,11.0
5920,5.33,5.0,0.0,1.0,12.0
5921,5.42,5.0,0.0,1.0,11.0
5922,5.36,5.0,0.0,1.0,11.0
5923,5.45,5.0,0.0,1.0,11.0
5924,5.38,5.0,0.0,1.0,11.0
5925,5.31,5.0,0.0,1.0,11.0
5926,5.41,5.0,0.0,1.0,11.0
5927,5.34,5.0,0.0,1.0,12.0
5928,5.44,6.0,0.0,1.0,11.0
5929,5.37,6.0,5.0,1.0,12.0
5930,5.47,6.0,10.0,1.0,11.0
5931,5.4,6.0,15.0,1.0,11.0
5932,5.33,6.0,20.0,1.0,11.0
5933,5.42,6.0,25.0,1.0,11.0
5934,5.35,6.0,30.0,1.0,11.0
5935,5.45,6.0,35.0,1.0,11.0
5936,5.38,6.0,40.0,1.0,11.0
5937,5.48,6.0,45.0,1.0,11.0
5938,5.41,6.0,51.0,1.0,12.0
5939,5.49,6.0,51.0,1.0,11.0
5940,5.42,6.0,51.0,1.0,12.0
5941,5.35,7.0,255.0,1.0,11.0
5942,5.44,7.0,103.0,1.0,12.0
5943,5.51,7.0,103.0,1.0,11.0
5944,5.44,7.0,103.0,1.0,12.0
5945,5.37,7.0,103.0,1.0,11.0
5946,5.45,7.0,103.0,1.0,12.0
5947,5.39,7.0,103.0,1.0,11.0
5948,5.48,7.0,103.0,1.0,11.0
5949,5.41,7.0,103.0,1.0,11.0
5950,5.5,7.0,103.0,1.0,11.0
5951,5.43,7.0,103.0,1.0,11.0
5952,5.51,7.0,103.0,1.0,11.0
5953,5.44,7.0,103.0,1.0,11.0
5954,5.53,7.0,103.0,1.0,11.0
5955,5.46,7.0,103.0,1.0,11.0
5956,5.54,7.0,103.0,1.0,11.0
5957,5.47,7.0,103.0,1.0,11.0
5958,5.56,7.0,103.0,1.0,11.0
5959,5.49,7.0,103.0,1.0,11.0
5960,5.58,7.0,103.0,1.0,11.0
5961,5.51,7.0,103.0,1.0,11.0
5962,5.59,7.0,103.0,1.0,11.0
5963,5.52,7.0,103.0,1.0,11.0
5964,5.61,7.0,103.0,1.0,11.0
5965,5.54,7.0,103.0,1.0,11.0
5966,5.62,7.0,103.0,1.0,11.0
5967,5.55,7.0,103.0,1.0,11.0
5968,5.62,7.0,103.0,1.0,11.0
5969,5.55,7.0,103.0,1.0,12.0
5970,5.48,7.0,103.0,1.0,11.0
5971,5.57,7.0,103.0,1.0,12.0
5972,5.5,7.0,103.0,1.0,11.0
5973,5.59,7.0,103.0,1.0,12.0
5974,5.52,7.0,103.0,1.0,11.0
5975,5.6,7.0,103.0,1.0,12.0
5976,5.53,7.0,103.0,1.0,11.0
5977,5.61,7.0,103.0,1.0,12.0
5978,5.54,7.0,103.0,1.0,11.0
5979,5.63,7.0,103.0,1.0,12.0
5980,5.56,7.0,103.0,1.0,11.0
5981,5.64,7.0,103.0,1.0,12.0
5982,5.57,7.0,103.0,1.0,11.0
5983,5.5,7.0,103.0,1.0,12.0
5984,5.57,7.0,103.0,1.0,11.0
5985,5.5,7.0,103.0,1.0,12.0
5986,5.58,7.0,103.0,1.0,11.0
5987,5.51,7.0,103.0,1.0,11.0
5988,5.59,7.0,103.0,1.0,11.0
5989,5.52,7.0,103.0,1.0,11.0
5990,5.59,7.0,103.0,1.0,11.0
5991,5.52,7.0,103.0,1.0,11.0
5992,5.6,7.0,103.0,1.0,11.0
5993,5.69,7.0,103.0,1.0,11.0
5994,5.62,7.0,103.0,1.0,11.0
5995,5.7,7.0,103.0,1.0,11.0
5996,5.63,7.0,103.0,1.0,11.0
5997,5.71,7.0,103.0,1.0,11.0
5998,5.64,7.0,103.0,1.0,11.0
5999,5.72,7.0,103.0,1.0,11.0
6000,5.65,7.0,103.0,1.0,11.0
6001,5.73,7.0,103.0,1.0,11.0
6002,5.66,7.0,103.0,1.0,11.0
6003,5.75,7.0,103.0,1.0,11.0
6004,5.68,7.0,103.0,1.0,11.0
6005,5.76,7.0,103.0,1.0,11.0
6006,5.69,7.0,103.0,1.0,11.0
6007,5.76,7.0,103.0,1.0,11.0
6008,5.69,7.0,103.0,1.0,12.0
6009,5.76,7.0,103.0,1.0,11.0
6010,5.69,7.0,103.0,1.0,12.0
6011,5.77,7.0,103.0,1.0,11.0
6012,5.69,7.0,103.0,1.0,12.0
6013,5.76,7.0,103.0,1.0,11.0
6014,5.69,7.0,103.0,1.0,12.0
6015,5.62,7.0,103.0,1.0,11.0
6016,5.7,7.0,103.0,1.0,12.0
6017,5.63,7.0,103.0,1.0,11.0
6018,5.71,7.0,103.0,1.0,12.0
6019,5.64,7.0,103.0,1.0,11.0
6020,5.73,7.0,103.0,1.0,12.0
6021,5.66,7.0,103.0,1.0,11.0
6022,5.74,7.0,103.0,1.0,12.0
6023,5.67,7.0,103.0,1.0,11.0
6024,5.75,7.0,103.0,1.0,12.0
6025,5.68,7.0,103.0,1.0,11.0
6026,5.76,7.0,103.0,1.0,12.0
6027,5.69,7.0,103.0,1.0,11.0
6028,5.77,7.0,103.0,1.0,11.0
6029,5.7,7.0,103.0,1.0,11.0
6030,5.78,7.0,103.0,1.0,11.0
6031,5.71,7.0,103.0,1.0,11.0
6032,5.79,7.0,103.0,1.0,11.0
6033,5.71,7.0,103.0,1.0,11.0
6034,5.8,7.0,103.0,1.0,11.0
6035,5.73,7.0,103.0,1.0,11.0
6036,5.81,7.0,103.0,1.0,11.0
6037,5.74,7.0,103.0,1.0,11.0
6038,5.82,7.0,103.0,1.0,11.0
6039,5.89,7.0,103.0,1.0,11.0
6040,5.82,7.0,103.0,1.0,11.0
6041,5.89,7.0,103.0,1.0,11.0
6042,5.82,7.0,103.0,1.0,11.0
6043,5.89,7.0,103.0,1.0,11.0
6044,5.82,7.0,103.0,1.0,11.0
6045,5.88,7.0,103.0,1.0,11.0
6046,5.81,7.0,103.0,1.0,11.0
6047,5.89,7.0,103.0,1.0,11.0
6048,5.82,7.0,103.0,1.0,11.0
6049,5.9,7.0,103.0,1.0,12.0
6050,5.97,7.0,103.0,1.0,11.0
6051,5.9,7.0,103.0,1.0,12.0
6052,5.97,7.0,103.0,1.0,11.0
6053,5.9,7.0,103.0,1.0,12.0
6054,5.83,7.0,103.0,1.0,11.0
6055,5.9,7.0,103.0,1.0,12.0
6056,5.97,7.0,103.0,1.0,11.0
6057,5.9,7.0,103.0,1.0,12.0
6058,5.96,7.0,103.0,1.0,11.0
6059,5.89,7.0,103.0,1.0,12.0
6060,5.96,7.0,103.0,1.0,11.0
6061,5.89,7.0,103.0,1.0,12.0
6062,5.96,7.0,103.0,1.0,11.0
6063,5.89,7.0,103.0,1.0,12.0
6064,5.95,7.0,103.0,1.0,11.0
6065,6.03,7.0,51.0,1.0,12.0
6066,5.96,7.0,103.0,1.0,11.0
6067,6.04,7.0,51.0,1.0,11.0
6068,5.97,7.0,103.0,1.0,11.0
6069,6.04,7.0,51.0,1.0,11.0
6070,5.97,7.0,103.0,1.0,11.0
6071,6.04,7.0,51.0,1.0,11.0
6072,5.97,7.0,103.0,1.0,11.0
6073,6.05,7.0,51.0,1.0,11.0
6074,5.97,7.0,103.0,1.0,11.0
6075,6.05,7.0,51.0,1.0,11.0
6076,5.98,7.0,103.0,1.0,12.0
6077,6.04,7.0,51.0,1.0,11.0
6078,5.97,7.0,103.0,1.0,12.0
6079,6.04,7.0,51.0,1.0,11.0
6080,6.12,7.0,51.0,1.0,12.0
6081,6.05,7.0,51.0,1.0,11.0
6082,6.13,7.0,51.0,1.0,12.0
6083,6.06,7.0,51.0,1.0,11.0
6084,6.14,7.0,51.0,1.0,12.0
6085,6.06,7.0,51.0,1.0,11.0
6086,6.15,7.0,51.0,1.0,11.0
6087,6.07,7.0,51.0,1.0,11.0
6088,6.16,7.0,51.0,1.0,11.0
6089,6.23,7.0,51.0,1.0,11.0
6090,6.16,7.0,51.0,1.0,11.0
6091,6.24,7.0,51.0,1.0,12.0
6092,6.16,7.0,51.0,1.0,11.0
6093,6.24,7.0,51.0,1.0,12.0
6094,6.17,7.0,51.0,1.0,11.0
6095,6.25,7.0,51.0,1.0,12.0
6096,6.17,7.0,51.0,1.0,11.0
6097,6.26,7.0,51.0,1.0,12.0
6098,6.18,7.0,51.0,1.0,11.0
6099,6.26,7.0,51.0,1.0,11.0
6100,6.19,7.0,51.0,1.0,11.0
6101,6.26,7.0,51.0,1.0,11.0
6102,6.19,7.0,51.0,1.0,11.0
6103,6.27,7.0,51.0,1.0,11.0
6104,6.34,7.0,51.0,1.0,11.0
6105,6.26,7.0,51.0,1.0,11.0
6106,6.34,7.0,51.0,1.0,12.0
6107,6.42,7.0,51.0,1.0,11.0
6108,6.34,7.0,51.0,1.0,12.0
6109,6.42,7.0,51.0,1.0,11.0
6110,6.34,7.0,51.0,1.0,12.0
6111,6.4,7.0,51.0,1.0,11.0
6112,6.48,7.0,51.0,1.0,11.0
6113,6.4,7.0,51.0,1.0,11.0
6114,6.48,7.0,51.0,1.0,11.0
6115,6.4,7.0,51.0,1.0,11.0
6116,6.48,7.0,51.0,1.0,11.0
6117,6.55,7.0,51.0,1.0,11.0
6118,6.47,7.0,51.0,1.0,11.0
6119,6.55,7.0,51.0,1.0,12.0
6120,6.63,7.0,51.0,1.0,11.0
6121,6.55,7.0,51.0,1.0,12.0
6122,6.62,7.0,51.0,1.0,11.0
6123,6.7,7.0,51.0,1.0,12.0
6124,6.62,7.0,51.0,1.0,11.0
6125,6.69,7.0,51.0,1.0,11.0
6126,6.61,7.0,51.0,1.0,11.0
6127,6.69,7.0,51.0,1.0,11.0
6128,6.75,7.0,51.0,1.0,11.0
6129,6.67,7.0,51.0,1.0,11.0
6130,6.74,7.0,51.0,1.0,11.0
6131,6.66,7.0,51.0,1.0,11.0
6132,6.74,7.0,51.0,1.0,12.0
6133,6.81,7.0,51.0,1.0,11.0
6134,6.72,7.0,51.0,1.0,12.0
6135,6.79,7.0,51.0,1.0,11.0
6136,6.7,7.0,51.0,1.0,12.0
6137,6.77,7.0,51.0,1.0,11.0
6138,6.69,7.0,51.0,1.0,12.0
6139,6.76,7.0,51.0,1.0,11.0
6140,6.84,7.0,51.0,1.0,11.0
6141,6.75,7.0,51.0,1.0,11.0
6142,6.83,7.0,51.0,1.0,11.0
6143,6.75,7.0,51.0,1.0,11.0
6144,6.82,7.0,51.0,1.0,11.0
6145,6.74,7.0,51.0,1.0,12.0
6146,6.81,7.0,51.0,1.0,11.0
6147,6.89,7.0,51.0,1.0,12.0
6148,6.8,7.0,51.0,1.0,11.0
6149,6.88,7.0,51.0,1.0,12.0
6150,6.79,7.0,51.0,1.0,11.0
6151,6.86,7.0,51.0,1.0,12.0
6152,6.78,7.0,51.0,1.0,11.0
6153,6.86,7.0,51.0,1.0,11.0
6154,6.93,7.0,51.0,1.0,11.0
6155,6.84,7.0,51.0,1.0,11.0
6156,6.91,7.0,51.0,1.0,11.0
6157,6.83,7.0,51.0,1.0,11.0
6158,6.89,7.0,51.0,1.0,11.0
6159,6.8,7.0,51.0,1.0,11.0
6160,6.88,7.0,51.0,1.0,12.0
6161,6.95,7.0,51.0,1.0,11.0
6162,6.86,7.0,51.0,1.0,12.0
6163,6.93,7.0,51.0,1.0,11.0
6164,6.85,7.0,51.0,1.0,12.0
6165,6.91,7.0,51.0,1.0,11.0
6166,6.98,7.0,51.0,1.0,11.0
6167,6.9,7.0,51.0,1.0,11.0
6168,6.96,7.0,51.0,1.0,11.0
6169,6.88,7.0,51.0,1.0,11.0
6170,6.95,7.0,51.0,1.0,11.0
6171,7.02,7.0,0.0,1.0,11.0
6172,7.1,7.0,0.0,1.0,11.0
6173,7.01,7.0,0.0,1.0,12.0
6174,7.08,7.0,0.0,1.0,11.0
6175,7.0,7.0,0.0,1.0,12.0
6176,7.07,7.0,0.0,1.0,11.0
6177,7.15,7.0,0.0,1.0,11.0
6178,7.06,7.0,0.0,1.0,11.0
6179,7.14,7.0,0.0,1.0,11.0
6180,7.05,7.0,0.0,1.0,12.0
6181,7.12,7.0,0.0,1.0,10.0
6182,7.2,7.0,0.0,1.0,12.0
6183,7.11,7.0,0.0,1.0,11.0
6184,7.19,7.0,0.0,1.0,11.0
6185,7.1,7.0,0.0,1.0,11.0
6186,7.17,7.0,0.0,1.0,11.0
6187,7.25,7.0,0.0,1.0,11.0
6188,7.16,7.0,0.0,1.0,10.0
6189,7.23,7.0,0.0,1.0,12.0
6190,7.3,7.0,0.0,1.0,11.0
6191,7.38,7.0,0.0,1.0,12.0
6192,7.29,7.0,0.0,1.0,11.0
6193,7.36,7.0,0.0,1.0,11.0
6194,7.43,7.0,0.0,1.0,11.0
6195,7.51,7.0,0.0,1.0,11.0
6196,7.41,7.0,0.0,1.0,11.0
6197,7.48,7.0,0.0,1.0,11.0
6198,7.56,7.0,0.0,1.0,12.0
6199,7.62,7.0,0.0,1.0,11.0
6200,7.69,7.0,0.0,1.0,12.0
6201,7.59,7.0,0.0,1.0,11.0
6202,7.67,7.0,0.0,1.0,11.0
6203,7.74,7.0,0.0,1.0,11.0
6204,7.8,7.0,0.0,1.0,11.0
6205,7.71,7.0,0.0,1.0,12.0
6206,7.77,7.0,0.0,1.0,11.0
6207,7.84,7.0,0.0,1.0,12.0
6208,7.9,7.0,0.0,1.0,11.0
6209,7.97,7.0,0.0,1.0,11.0
6210,8.03,7.0,0.0,1.0,11.0
6211,7.93,7.0,0.0,1.0,11.0
6212,8.0,7.0,0.0,1.0,11.0
6213,8.07,7.0,0.0,1.0,11.0
6214,8.13,7.0,5.0,1.0,12.0
6215,8.19,7.0,10.0,1.0,11.0
6216,8.09,7.0,15.0,1.0,12.0
6217,8.14,7.0,20.0,1.0,11.0
6218,8.19,7.0,25.0,1.0,11.0
6219,8.25,7.0,30.0,1.0,11.0
6220,8.3,7.0,35.0,1.0,11.0
6221,8.35,7.0,40.0,1.0,11.0
6222,8.4,7.0,45.0,1.0,11.0
6223,8.45,7.0,51.0,1.0,11.0
6224,8.51,7.0,51.0,1.0,11.0
6225,8.4,7.0,51.0,1.0,12.0
6226,8.45,7.0,51.0,1.0,11.0
6227,8.51,7.0,51.0,1.0,12.0
6228,8.55,7.0,51.0,1.0,11.0
6229,8.6,7.0,51.0,1.0,12.0
6230,8.65,7.0,51.0,1.0,11.0
6231,8.69,7.0,51.0,1.0,12.0
6232,8.73,7.0,51.0,1.0,11.0
6233,8.78,7.0,51.0,1.0,11.0
6234,8.83,7.0,51.0,1.0,11.0
6235,8.87,7.0,51.0,1.0,11.0
6236,8.91,7.0,51.0,1.0,11.0
6237,8.96,7.0,51.0,1.0,11.0
6238,9.0,7.0,51.0,1.0,12.0
6239,9.04,7.0,103.0,1.0,11.0
6240,9.08,7.0,103.0,1.0,12.0
6241,9.1,7.0,103.0,1.0,11.0
6242,9.14,7.0,103.0,1.0,12.0
6243,9.17,7.0,103.0,1.0,11.0
6244,9.07,7.0,103.0,1.0,12.0
6245,9.1,7.0,103.0,1.0,11.0
6246,9.14,7.0,103.0,1.0,12.0
6247,9.16,7.0,103.0,1.0,11.0
6248,9.19,7.0,103.0,1.0,12.0
6249,9.22,7.0,103.0,1.0,11.0
6250,9.26,7.0,103.0,1.0,12.0
6251,9.16,7.0,103.0,1.0,11.0
6252,9.19,7.0,103.0,1.0,12.0
6253,9.22,7.0,103.0,1.0,11.0
6254,9.25,7.0,103.0,1.0,12.0
6255,9.27,7.0,103.0,1.0,11.0
6256,9.18,7.0,103.0,1.0,11.0
6257,9.2,7.0,103.0,1.0,11.0
6258,9.23,7.0,103.0,1.0,11.0
6259,9.14,7.0,103.0,1.0,11.0
6260,9.16,7.0,103.0,1.0,11.0
6261,9.19,7.0,103.0,1.0,11.0
6262,9.23,7.0,103.0,1.0,11.0
