Sample Number (90 samples per second),fluxo (l/m),setPoint (l/m),duty (),Stability (),frequency ()
1556,15.0,0.0,99.0,0.0,11.0
1557,14.96,0.0,99.0,0.0,10.0
1558,14.94,0.0,99.0,0.0,11.0
1559,14.9,0.0,99.0,0.0,11.0
1560,14.88,0.0,99.0,0.0,10.0
1561,14.72,0.0,99.0,0.0,11.0
1562,14.69,0.0,99.0,0.0,11.0
1563,14.66,0.0,99.0,0.0,11.0
1564,14.64,0.0,99.0,0.0,11.0
1565,14.6,0.0,99.0,0.0,11.0
1566,14.58,0.0,99.0,0.0,11.0
1567,14.55,0.0,99.0,0.0,10.0
1568,14.53,0.0,99.0,0.0,11.0
1569,14.38,0.0,99.0,0.0,12.0
1570,14.35,0.0,99.0,0.0,10.0
1571,14.33,0.0,99.0,0.0,12.0
1572,14.3,0.0,99.0,0.0,11.0
1573,14.28,0.0,99.0,0.0,11.0
1574,14.26,0.0,99.0,0.0,11.0
1575,14.23,0.0,99.0,0.0,12.0
1576,14.21,0.0,99.0,0.0,10.0
1577,14.19,0.0,99.0,0.0,12.0
1578,14.05,0.0,99.0,0.0,11.0
1579,14.04,0.0,99.0,0.0,12.0
1580,14.01,0.0,99.0,0.0,11.0
1581,13.99,0.0,92.0,0.0,12.0
1582,13.97,0.0,92.0,0.0,11.0
1583,13.95,0.0,92.0,0.0,11.0
1584,13.93,0.0,92.0,0.0,11.0
1585,13.79,0.0,92.0,0.0,12.0
1586,13.77,0.0,92.0,0.0,10.0
1587,13.76,0.0,92.0,0.0,12.0
1588,13.74,0.0,92.0,0.0,11.0
1589,13.72,0.0,92.0,0.0,10.0
1590,13.71,0.0,92.0,0.0,11.0
1591,13.57,0.0,92.0,0.0,11.0
1592,13.56,0.0,92.0,0.0,10.0
1593,13.55,0.0,92.0,0.0,11.0
1594,13.52,0.0,92.0,0.0,11.0
1595,13.51,0.0,92.0,0.0,11.0
1596,13.39,0.0,92.0,0.0,11.0
1597,13.37,0.0,92.0,0.0,11.0
1598,13.36,0.0,92.0,0.0,11.0
1599,13.35,0.0,92.0,0.0,10.0
1600,13.33,0.0,92.0,0.0,11.0
1601,13.2,0.0,92.0,0.0,11.0
1602,13.19,0.0,92.0,0.0,10.0
1603,13.18,0.0,92.0,0.0,11.0
1604,13.16,0.0,92.0,0.0,11.0
1605,13.16,0.0,92.0,0.0,10.0
1606,13.14,0.0,92.0,0.0,11.0
1607,13.02,0.0,92.0,0.0,11.0
1608,13.01,0.0,92.0,0.0,10.0
1609,13.01,0.0,92.0,0.0,11.0
1610,12.99,0.0,85.0,0.0,12.0
1611,12.98,0.0,85.0,0.0,11.0
1612,12.86,0.0,85.0,0.0,12.0
1613,12.85,0.0,85.0,0.0,11.0
1614,12.85,0.0,85.0,0.0,12.0
1615,12.84,0.0,85.0,0.0,10.0
1616,12.83,0.0,85.0,0.0,12.0
1617,12.71,0.0,85.0,0.0,11.0
1618,12.71,0.0,85.0,0.0,11.0
1619,12.7,0.0,85.0,0.0,11.0
1620,12.69,0.0,85.0,0.0,12.0
1621,12.68,0.0,85.0,0.0,10.0
1622,12.57,0.0,85.0,0.0,12.0
1623,12.56,0.0,85.0,0.0,11.0
1624,12.56,0.0,85.0,0.0,11.0
1625,12.45,0.0,85.0,0.0,11.0
1626,12.44,0.0,85.0,0.0,12.0
1627,12.43,0.0,85.0,0.0,11.0
1628,12.44,0.0,85.0,0.0,12.0
1629,12.33,0.0,85.0,0.0,11.0
1630,12.33,0.0,85.0,0.0,11.0
1631,12.32,0.0,85.0,0.0,10.0
1632,12.21,0.0,85.0,0.0,11.0
1633,12.21,0.0,85.0,0.0,11.0
1634,12.21,0.0,85.0,0.0,10.0
1635,12.21,0.0,85.0,0.0,11.0
1636,12.1,0.0,85.0,0.0,11.0
1637,12.1,0.0,85.0,0.0,10.0
1638,12.1,0.0,85.0,0.0,11.0
1639,12.09,0.0,85.0,0.0,11.0
1640,11.99,0.0,77.0,0.0,10.0
1641,11.99,0.0,77.0,0.0,11.0
1642,11.99,0.0,77.0,0.0,11.0
1643,11.88,0.0,77.0,0.0,11.0
1644,11.89,0.0,77.0,0.0,11.0
1645,11.88,0.0,77.0,0.0,11.0
1646,11.78,0.0,77.0,0.0,11.0
1647,11.78,0.0,77.0,0.0,11.0
1648,11.78,0.0,77.0,0.0,11.0
1649,11.78,0.0,77.0,0.0,12.0
1650,11.68,0.0,77.0,0.0,10.0
1651,11.69,0.0,77.0,0.0,12.0
1652,11.69,0.0,77.0,0.0,11.0
1653,11.59,0.0,77.0,0.0,11.0
1654,11.59,0.0,77.0,0.0,11.0
1655,11.59,0.0,77.0,0.0,12.0
1656,11.49,0.0,77.0,0.0,10.0
1657,11.5,0.0,77.0,0.0,12.0
1658,11.5,0.0,77.0,0.0,11.0
1659,11.51,0.0,77.0,0.0,12.0
1660,11.41,0.0,77.0,0.0,11.0
1661,11.41,0.0,77.0,0.0,12.0
1662,11.41,0.0,77.0,0.0,11.0
1663,11.32,0.0,77.0,0.0,11.0
1664,11.32,0.0,77.0,0.0,11.0
1665,11.33,0.0,77.0,0.0,12.0
1666,11.23,0.0,77.0,0.0,10.0
1667,11.24,0.0,77.0,0.0,12.0
1668,11.24,0.0,77.0,0.0,11.0
1669,11.15,0.0,77.0,0.0,10.0
1670,11.15,0.0,77.0,0.0,11.0
1671,11.16,0.0,77.0,0.0,11.0
1672,11.06,0.0,77.0,0.0,10.0
1673,11.07,0.0,77.0,0.0,11.0
1674,10.98,0.0,70.0,0.0,11.0
1675,10.99,0.0,70.0,0.0,11.0
1676,11.0,0.0,70.0,0.0,11.0
1677,10.91,0.0,70.0,0.0,11.0
1678,10.91,0.0,70.0,0.0,11.0
1679,10.93,0.0,70.0,0.0,10.0
1680,10.83,0.0,70.0,0.0,11.0
1681,10.85,0.0,70.0,0.0,11.0
1682,10.86,0.0,70.0,0.0,10.0
1683,10.76,0.0,70.0,0.0,11.0
1684,10.77,0.0,70.0,0.0,11.0
1685,10.78,0.0,70.0,0.0,10.0
1686,10.69,0.0,70.0,0.0,11.0
1687,10.7,0.0,70.0,0.0,11.0
1688,10.71,0.0,70.0,0.0,10.0
1689,10.62,0.0,70.0,0.0,11.0
1690,10.63,0.0,70.0,0.0,12.0
1691,10.54,0.0,70.0,0.0,11.0
1692,10.55,0.0,70.0,0.0,12.0
1693,10.56,0.0,70.0,0.0,11.0
1694,10.47,0.0,70.0,0.0,12.0
1695,10.48,0.0,70.0,0.0,10.0
1696,10.49,0.0,70.0,0.0,12.0
1697,10.4,0.0,70.0,0.0,11.0
1698,10.42,0.0,70.0,0.0,11.0
1699,10.33,0.0,70.0,0.0,11.0
1700,10.34,0.0,70.0,0.0,12.0
1701,10.35,0.0,70.0,0.0,10.0
1702,10.26,0.0,70.0,0.0,12.0
1703,10.27,0.0,70.0,0.0,11.0
1704,10.18,0.0,70.0,0.0,11.0
1705,10.2,0.0,70.0,0.0,11.0
1706,10.21,0.0,70.0,0.0,12.0
1707,10.12,0.0,70.0,0.0,11.0
1708,10.14,0.0,70.0,0.0,12.0
1709,10.05,0.0,70.0,0.0,11.0
1710,10.07,0.0,70.0,0.0,11.0
1711,10.09,0.0,70.0,0.0,10.0
1712,10.0,0.0,70.0,0.0,11.0
1713,10.02,0.0,70.0,0.0,11.0
1714,9.93,0.0,63.0,0.0,10.0
1715,9.95,0.0,63.0,0.0,11.0
1716,9.97,0.0,63.0,0.0,11.0
1717,9.89,0.0,63.0,0.0,10.0
1718,9.91,0.0,63.0,0.0,11.0
1719,9.82,0.0,63.0,0.0,11.0
1720,9.85,0.0,63.0,0.0,11.0
1721,9.76,0.0,63.0,0.0,12.0
1722,9.78,0.0,63.0,0.0,11.0
1723,9.81,0.0,63.0,0.0,12.0
1724,9.72,0.0,63.0,0.0,10.0
1725,9.75,0.0,63.0,0.0,12.0
1726,9.66,0.0,63.0,0.0,11.0
1727,9.7,0.0,63.0,0.0,10.0
1728,9.61,0.0,63.0,0.0,11.0
1729,9.63,0.0,63.0,0.0,11.0
1730,9.66,0.0,63.0,0.0,11.0
1731,9.57,0.0,63.0,0.0,10.0
1732,9.6,0.0,63.0,0.0,11.0
1733,9.63,0.0,63.0,0.0,11.0
1734,9.54,0.0,63.0,0.0,11.0
1735,9.57,0.0,63.0,0.0,11.0
1736,9.48,0.0,63.0,0.0,12.0
1737,9.51,0.0,63.0,0.0,11.0
1738,9.54,0.0,63.0,0.0,12.0
1739,9.45,0.0,63.0,0.0,11.0
1740,9.48,0.0,63.0,0.0,11.0
1741,9.4,0.0,63.0,0.0,10.0
1742,9.43,0.0,63.0,0.0,11.0
1743,9.45,0.0,63.0,0.0,11.0
1744,9.36,0.0,63.0,0.0,10.0
1745,9.39,0.0,63.0,0.0,11.0
1746,9.3,0.0,63.0,0.0,11.0
1747,9.34,0.0,63.0,0.0,12.0
1748,9.25,0.0,63.0,0.0,11.0
1749,9.28,0.0,63.0,0.0,12.0
1750,9.31,0.0,63.0,0.0,11.0
1751,9.22,0.0,63.0,0.0,11.0
1752,9.25,0.0,63.0,0.0,11.0
1753,9.17,0.0,63.0,0.0,12.0
1754,9.2,0.0,63.0,0.0,10.0
1755,9.11,0.0,63.0,0.0,11.0
1756,9.14,0.0,63.0,0.0,11.0
1757,9.05,0.0,63.0,0.0,11.0
1758,9.08,0.0,63.0,0.0,10.0
1759,8.99,0.0,56.0,0.0,11.0
1760,9.03,0.0,63.0,0.0,12.0
1761,8.94,0.0,56.0,0.0,10.0
1762,8.98,0.0,56.0,0.0,12.0
1763,8.89,0.0,56.0,0.0,11.0
1764,8.94,0.0,56.0,0.0,12.0
1765,8.85,0.0,56.0,0.0,11.0
1766,8.88,0.0,56.0,0.0,12.0
1767,8.92,0.0,56.0,0.0,11.0
1768,8.83,0.0,56.0,0.0,10.0
1769,8.87,0.0,56.0,0.0,11.0
1770,8.78,0.0,56.0,0.0,11.0
1771,8.82,0.0,56.0,0.0,10.0
1772,8.73,0.0,56.0,0.0,11.0
1773,8.76,0.0,56.0,0.0,11.0
1774,8.67,0.0,56.0,0.0,11.0
1775,8.71,0.0,56.0,0.0,12.0
1776,8.63,0.0,56.0,0.0,11.0
1777,8.67,0.0,56.0,0.0,12.0
1778,8.58,0.0,56.0,0.0,10.0
1779,8.63,0.0,56.0,0.0,12.0
1780,8.66,0.0,56.0,0.0,11.0
1781,8.57,0.0,56.0,0.0,10.0
1782,8.61,0.0,56.0,0.0,11.0
1783,8.52,0.0,56.0,0.0,11.0
1784,8.56,0.0,56.0,0.0,11.0
1785,8.48,0.0,56.0,0.0,11.0
1786,8.51,0.0,56.0,0.0,11.0
1787,8.42,0.0,56.0,0.0,11.0
1788,8.47,0.0,56.0,0.0,11.0
1789,8.38,0.0,56.0,0.0,11.0
1790,8.42,0.0,56.0,0.0,12.0
1791,8.34,0.0,56.0,0.0,10.0
1792,8.39,0.0,56.0,0.0,12.0
1793,8.42,0.0,56.0,0.0,11.0
1794,8.33,0.0,56.0,0.0,11.0
1795,8.38,0.0,56.0,0.0,10.0
1796,8.29,0.0,56.0,0.0,11.0
1797,8.33,0.0,56.0,0.0,11.0
1798,8.25,0.0,56.0,0.0,10.0
1799,8.29,0.0,56.0,0.0,11.0
1800,8.2,0.0,56.0,0.0,11.0
1801,8.25,0.0,56.0,0.0,12.0
1802,8.17,0.0,56.0,0.0,11.0
1803,8.21,0.0,56.0,0.0,12.0
1804,8.13,0.0,56.0,0.0,11.0
1805,8.18,0.0,56.0,0.0,11.0
1806,8.09,0.0,56.0,0.0,11.0
1807,8.14,0.0,56.0,0.0,12.0
1808,8.18,0.0,56.0,0.0,10.0
1809,8.1,0.0,56.0,0.0,11.0
1810,8.14,0.0,56.0,0.0,11.0
1811,8.05,0.0,56.0,0.0,11.0
1812,8.1,0.0,56.0,0.0,11.0
1813,8.01,0.0,56.0,0.0,11.0
1814,8.06,0.0,56.0,0.0,12.0
1815,7.98,0.0,49.0,0.0,10.0
1816,8.03,0.0,56.0,0.0,12.0
1817,7.94,0.0,49.0,0.0,11.0
1818,8.0,0.0,49.0,0.0,11.0
1819,7.91,0.0,49.0,0.0,11.0
1820,7.96,0.0,49.0,0.0,12.0
1821,7.88,0.0,49.0,0.0,11.0
1822,7.93,0.0,49.0,0.0,11.0
1823,7.84,0.0,49.0,0.0,11.0
1824,7.9,0.0,49.0,0.0,11.0
1825,7.95,0.0,49.0,0.0,10.0
1826,7.86,0.0,49.0,0.0,11.0
1827,7.78,0.0,49.0,0.0,11.0
1828,7.84,0.0,49.0,0.0,10.0
1829,7.89,0.0,49.0,0.0,12.0
1830,7.81,0.0,49.0,0.0,11.0
1831,7.86,0.0,49.0,0.0,12.0
1832,7.78,0.0,49.0,0.0,10.0
1833,7.83,0.0,49.0,0.0,12.0
1834,7.75,0.0,49.0,0.0,11.0
1835,7.81,0.0,49.0,0.0,10.0
1836,7.72,0.0,49.0,0.0,11.0
1837,7.77,0.0,49.0,0.0,11.0
1838,7.68,0.0,49.0,0.0,11.0
1839,7.74,0.0,49.0,0.0,11.0
1840,7.66,0.0,49.0,0.0,11.0
1841,7.72,0.0,49.0,0.0,11.0
1842,7.63,0.0,49.0,0.0,11.0
1843,7.69,0.0,49.0,0.0,11.0
1844,7.6,0.0,49.0,0.0,12.0
1845,7.65,0.0,49.0,0.0,10.0
1846,7.57,0.0,49.0,0.0,12.0
1847,7.62,0.0,49.0,0.0,11.0
1848,7.68,0.0,49.0,0.0,12.0
1849,7.59,0.0,49.0,0.0,11.0
1850,7.65,0.0,49.0,0.0,11.0
1851,7.56,0.0,49.0,0.0,11.0
1852,7.62,0.0,49.0,0.0,10.0
1853,7.53,0.0,49.0,0.0,11.0
1854,7.59,0.0,49.0,0.0,11.0
1855,7.5,0.0,49.0,0.0,10.0
1856,7.56,0.0,49.0,0.0,11.0
1857,7.47,0.0,49.0,0.0,12.0
1858,7.53,0.0,49.0,0.0,11.0
1859,7.6,0.0,49.0,0.0,11.0
1860,7.51,0.0,49.0,0.0,11.0
1861,7.57,0.0,49.0,0.0,12.0
1862,7.48,0.0,49.0,0.0,10.0
1863,7.55,0.0,49.0,0.0,11.0
1864,7.46,0.0,49.0,0.0,11.0
1865,7.52,0.0,49.0,0.0,11.0
1866,7.44,0.0,49.0,0.0,11.0
1867,7.5,0.0,49.0,0.0,11.0
1868,7.41,0.0,49.0,0.0,11.0
1869,7.47,0.0,49.0,0.0,10.0
1870,7.39,0.0,49.0,0.0,12.0
1871,7.44,0.0,49.0,0.0,11.0
1872,7.35,0.0,49.0,0.0,11.0
1873,7.41,0.0,49.0,0.0,11.0
1874,7.33,0.0,49.0,0.0,12.0
1875,7.39,0.0,49.0,0.0,11.0
1876,7.3,0.0,49.0,0.0,11.0
1877,7.22,0.0,49.0,0.0,11.0
1878,7.28,0.0,49.0,0.0,11.0
1879,7.2,0.0,49.0,0.0,10.0
1880,7.27,0.0,49.0,0.0,11.0
1881,7.18,0.0,49.0,0.0,11.0
1882,7.25,0.0,49.0,0.0,10.0
1883,7.16,0.0,49.0,0.0,12.0
1884,7.22,0.0,49.0,0.0,11.0
1885,7.13,0.0,49.0,0.0,12.0
1886,7.05,0.0,49.0,0.0,10.0
1887,7.11,0.0,49.0,0.0,12.0
1888,7.03,0.0,49.0,0.0,11.0
1889,7.1,0.0,49.0,0.0,10.0
1890,7.02,0.0,49.0,0.0,11.0
1891,7.08,0.0,49.0,0.0,11.0
1892,7.0,0.0,42.0,0.0,11.0
1893,6.91,0.0,42.0,0.0,11.0
1894,6.97,0.0,42.0,0.0,11.0
1895,6.89,0.0,42.0,0.0,11.0
1896,6.96,0.0,42.0,0.0,11.0
1897,6.88,0.0,42.0,0.0,11.0
1898,6.95,0.0,42.0,0.0,12.0
1899,6.86,0.0,42.0,0.0,10.0
1900,6.78,0.0,42.0,0.0,12.0
1901,6.84,0.0,42.0,0.0,11.0
1902,6.76,0.0,42.0,0.0,12.0
1903,6.83,0.0,42.0,0.0,11.0
1904,6.75,0.0,42.0,0.0,11.0
1905,6.81,0.0,42.0,0.0,11.0
1906,6.73,0.0,42.0,0.0,10.0
1907,6.8,0.0,42.0,0.0,11.0
1908,6.72,0.0,42.0,0.0,11.0
1909,6.64,0.0,42.0,0.0,10.0
1910,6.71,0.0,42.0,0.0,11.0
1911,6.63,0.0,42.0,0.0,12.0
1912,6.7,0.0,42.0,0.0,11.0
1913,6.62,0.0,42.0,0.0,12.0
1914,6.68,0.0,42.0,0.0,11.0
1915,6.76,0.0,42.0,0.0,12.0
1916,6.68,0.0,42.0,0.0,10.0
1917,6.75,0.0,42.0,0.0,11.0
1918,6.67,0.0,42.0,0.0,11.0
1919,6.75,0.0,42.0,0.0,10.0
1920,6.67,0.0,42.0,0.0,11.0
1921,6.74,0.0,42.0,0.0,11.0
1922,6.66,0.0,42.0,0.0,11.0
1923,6.73,0.0,42.0,0.0,10.0
1924,6.65,0.0,42.0,0.0,12.0
1925,6.72,0.0,42.0,0.0,11.0
1926,6.64,0.0,42.0,0.0,11.0
1927,6.71,0.0,42.0,0.0,11.0
1928,6.63,0.0,42.0,0.0,12.0
1929,6.7,0.0,42.0,0.0,11.0
1930,6.62,0.0,42.0,0.0,11.0
1931,6.68,0.0,42.0,0.0,11.0
1932,6.6,0.0,42.0,0.0,11.0
1933,6.67,0.0,42.0,0.0,10.0
1934,6.59,0.0,42.0,0.0,11.0
1935,6.65,0.0,42.0,0.0,11.0
1936,6.57,0.0,42.0,0.0,10.0
1937,6.65,0.0,42.0,0.0,12.0
1938,6.57,0.0,42.0,0.0,11.0
1939,6.65,0.0,42.0,0.0,12.0
1940,6.57,0.0,42.0,0.0,11.0
1941,6.64,0.0,42.0,0.0,12.0
1942,6.56,0.0,42.0,0.0,11.0
1943,6.48,0.0,42.0,0.0,10.0
1944,6.55,0.0,42.0,0.0,11.0
1945,6.47,0.0,42.0,0.0,11.0
1946,6.55,0.0,42.0,0.0,10.0
1947,6.47,0.0,42.0,0.0,11.0
1948,6.53,0.0,42.0,0.0,11.0
1949,6.45,0.0,42.0,0.0,11.0
1950,6.37,0.0,42.0,0.0,11.0
1951,6.44,0.0,42.0,0.0,11.0
1952,6.36,0.0,42.0,0.0,12.0
1953,6.44,0.0,42.0,0.0,10.0
1954,6.36,0.0,42.0,0.0,12.0
1955,6.28,0.0,42.0,0.0,11.0
1956,6.36,0.0,42.0,0.0,12.0
1957,6.28,0.0,42.0,0.0,11.0
1958,6.36,0.0,42.0,0.0,11.0
1959,6.28,0.0,42.0,0.0,11.0
1960,6.36,0.0,42.0,0.0,10.0
1961,6.29,0.0,42.0,0.0,11.0
1962,6.21,0.0,42.0,0.0,11.0
1963,6.29,0.0,42.0,0.0,10.0
1964,6.22,0.0,42.0,0.0,11.0
1965,6.29,0.0,42.0,0.0,12.0
1966,6.22,0.0,42.0,0.0,11.0
1967,6.14,0.0,42.0,0.0,12.0
1968,6.21,0.0,42.0,0.0,11.0
1969,6.13,0.0,42.0,0.0,12.0
1970,6.21,0.0,42.0,0.0,10.0
1971,6.14,0.0,42.0,0.0,11.0
1972,6.2,0.0,42.0,0.0,11.0
1973,6.13,0.0,42.0,0.0,10.0
1974,6.05,0.0,42.0,0.0,11.0
1975,6.13,0.0,42.0,0.0,11.0
1976,6.06,0.0,42.0,0.0,11.0
1977,6.14,0.0,42.0,0.0,11.0
1978,6.07,0.0,42.0,0.0,12.0
1979,6.15,0.0,42.0,0.0,11.0
1980,6.07,0.0,42.0,0.0,11.0
1981,6.15,0.0,42.0,0.0,11.0
1982,6.07,0.0,42.0,0.0,12.0
1983,6.15,0.0,42.0,0.0,10.0
1984,6.08,0.0,42.0,0.0,11.0
1985,6.15,0.0,42.0,0.0,11.0
1986,6.07,0.0,42.0,0.0,11.0
1987,6.15,0.0,42.0,0.0,10.0
1988,6.07,0.0,42.0,0.0,11.0
1989,6.15,0.0,42.0,0.0,11.0
1990,6.08,0.0,42.0,0.0,10.0
1991,6.0,0.0,42.0,0.0,12.0
1992,6.07,0.0,42.0,0.0,11.0
1993,6.0,0.0,35.0,0.0,12.0
1994,6.08,0.0,42.0,0.0,11.0
1995,6.0,0.0,42.0,0.0,12.0
1996,6.08,0.0,42.0,0.0,11.0
1997,6.17,0.0,42.0,0.0,10.0
1998,6.09,0.0,42.0,0.0,11.0
1999,6.17,0.0,42.0,0.0,11.0
2000,6.1,0.0,42.0,0.0,10.0
2001,6.18,0.0,42.0,0.0,11.0
2002,6.1,0.0,42.0,0.0,11.0
2003,6.19,0.0,42.0,0.0,11.0
2004,6.11,0.0,42.0,0.0,11.0
2005,6.18,0.0,42.0,0.0,11.0
2006,6.11,0.0,42.0,0.0,12.0
2007,6.19,0.0,42.0,0.0,10.0
2008,6.11,0.0,42.0,0.0,12.0
2009,6.18,0.0,42.0,0.0,11.0
2010,6.26,0.0,42.0,0.0,11.0
2011,6.19,0.0,42.0,0.0,11.0
2012,6.26,0.0,42.0,0.0,11.0
2013,6.19,0.0,42.0,0.0,11.0
2014,6.27,0.0,42.0,0.0,10.0
2015,6.19,0.0,42.0,0.0,11.0
2016,6.28,0.0,42.0,0.0,11.0
2017,6.2,0.0,42.0,0.0,10.0
2018,6.28,0.0,42.0,0.0,11.0
2019,6.21,0.0,42.0,0.0,12.0
2020,6.28,0.0,42.0,0.0,11.0
2021,6.21,0.0,42.0,0.0,12.0
2022,6.27,0.0,42.0,0.0,11.0
2023,6.2,0.0,42.0,0.0,12.0
2024,6.27,0.0,42.0,0.0,10.0
2025,6.2,0.0,42.0,0.0,11.0
2026,6.27,0.0,42.0,0.0,11.0
2027,6.19,0.0,42.0,0.0,10.0
2028,6.27,0.0,42.0,0.0,11.0
2029,6.19,0.0,42.0,0.0,11.0
2030,6.27,0.0,42.0,0.0,11.0
2031,6.35,0.0,42.0,0.0,11.0
2032,6.27,0.0,42.0,0.0,12.0
2033,6.35,0.0,42.0,0.0,11.0
2034,6.27,0.0,42.0,0.0,11.0
2035,6.19,0.0,42.0,0.0,11.0
2036,6.27,0.0,42.0,0.0,12.0
2037,6.19,0.0,42.0,0.0,10.0
2038,6.28,0.0,42.0,0.0,11.0
2039,6.2,0.0,42.0,0.0,11.0
2040,6.28,0.0,42.0,0.0,11.0
2041,6.21,1.0,35.0,0.0,11.0
2042,6.28,1.0,35.0,0.0,11.0
2043,6.21,2.0,28.0,0.0,11.0
2044,6.29,3.0,21.0,0.0,10.0
2045,6.21,4.0,14.0,0.0,12.0
2046,6.28,6.0,0.0,0.0,11.0
2047,6.2,7.0,0.0,0.0,11.0
2048,6.13,8.0,1.0,0.0,11.0
2049,6.21,9.0,4.0,0.0,12.0
2050,6.13,10.0,8.0,0.0,11.0
2051,6.22,11.0,14.0,0.0,10.0
2052,6.14,12.0,21.0,0.0,11.0
2053,6.21,13.0,30.0,0.0,11.0
2054,6.13,13.0,35.0,0.0,10.0
2055,6.06,14.0,45.0,0.0,11.0
2056,6.12,15.0,57.0,0.0,11.0
2057,6.05,16.0,71.0,0.0,10.0
2058,6.12,17.0,78.0,0.0,11.0
2059,6.04,18.0,85.0,0.0,11.0
2060,6.11,19.0,92.0,0.0,11.0
2061,6.04,20.0,99.0,0.0,11.0
2062,6.1,21.0,106.0,0.0,11.0
2063,6.03,21.0,106.0,0.0,11.0
2064,6.09,23.0,120.0,0.0,11.0
2065,6.02,23.0,120.0,0.0,11.0
2066,6.08,24.0,128.0,0.0,11.0
2067,6.01,25.0,135.0,0.0,10.0
2068,6.06,26.0,142.0,0.0,11.0
2069,5.99,27.0,156.0,0.0,11.0
2070,6.05,28.0,156.0,0.0,10.0
2071,5.98,29.0,170.0,0.0,11.0
2072,6.04,30.0,170.0,0.0,11.0
2073,5.97,31.0,184.0,0.0,10.0
2074,6.03,32.0,184.0,0.0,11.0
2075,5.96,33.0,198.0,0.0,11.0
2076,6.02,33.0,191.0,0.0,10.0
2077,5.95,34.0,205.0,0.0,11.0
2078,6.01,35.0,205.0,0.0,11.0
2079,5.94,35.0,212.0,0.0,10.0
2080,5.87,36.0,220.0,0.0,11.0
2081,5.93,36.0,220.0,0.0,12.0
2082,5.86,36.0,220.0,0.0,10.0
2083,5.93,36.0,220.0,0.0,12.0
2084,5.86,36.0,220.0,0.0,11.0
2085,5.79,36.0,220.0,0.0,11.0
2086,5.86,36.0,220.0,0.0,11.0
2087,5.79,36.0,220.0,0.0,12.0
2088,5.85,36.0,220.0,0.0,10.0
2089,5.78,36.0,220.0,0.0,12.0
2090,5.71,36.0,220.0,0.0,11.0
2091,5.78,36.0,220.0,0.0,11.0
2092,5.71,36.0,220.0,0.0,11.0
2093,5.78,36.0,220.0,0.0,12.0
2094,5.71,36.0,220.0,0.0,10.0
2095,5.78,36.0,220.0,0.0,12.0
2096,5.71,36.0,220.0,0.0,11.0
2097,5.79,36.0,220.0,0.0,11.0
2098,5.72,36.0,220.0,0.0,11.0
2099,5.78,36.0,220.0,0.0,12.0
2100,5.71,36.0,220.0,0.0,10.0
2101,5.79,36.0,220.0,0.0,12.0
2102,5.72,36.0,220.0,0.0,11.0
2103,5.65,36.0,220.0,0.0,10.0
2104,5.72,36.0,220.0,0.0,11.0
2105,5.65,36.0,220.0,0.0,11.0
2106,5.73,36.0,220.0,0.0,10.0
2107,5.66,36.0,220.0,0.0,11.0
2108,5.73,36.0,220.0,0.0,11.0
2109,5.79,36.0,220.0,0.0,11.0
2110,5.72,36.0,220.0,0.0,11.0
2111,5.78,36.0,220.0,0.0,11.0
2112,5.71,36.0,220.0,0.0,11.0
2113,5.78,36.0,220.0,0.0,11.0
2114,5.71,36.0,220.0,0.0,11.0
2115,5.78,36.0,220.0,0.0,11.0
2116,5.85,36.0,220.0,0.0,11.0
2117,5.78,36.0,220.0,0.0,11.0
2118,5.85,36.0,220.0,0.0,11.0
2119,5.78,36.0,220.0,0.0,11.0
2120,5.84,36.0,220.0,0.0,11.0
2121,5.91,36.0,220.0,0.0,11.0
2122,5.84,36.0,220.0,0.0,11.0
2123,5.9,36.0,220.0,0.0,11.0
2124,5.96,36.0,220.0,0.0,12.0
2125,5.89,36.0,220.0,0.0,11.0
2126,5.96,36.0,220.0,0.0,12.0
2127,6.02,36.0,213.0,0.0,11.0
2128,5.95,36.0,220.0,0.0,12.0
2129,6.01,36.0,213.0,0.0,11.0
2130,5.93,36.0,220.0,0.0,12.0
2131,6.0,36.0,220.0,0.0,10.0
2132,6.06,36.0,213.0,0.0,12.0
2133,5.99,36.0,220.0,0.0,11.0
2134,6.06,36.0,213.0,0.0,11.0
2135,5.98,36.0,220.0,0.0,11.0
2136,6.05,36.0,213.0,0.0,12.0
2137,6.11,36.0,213.0,0.0,10.0
2138,6.04,36.0,213.0,0.0,12.0
2139,6.1,36.0,213.0,0.0,11.0
2140,6.03,36.0,213.0,0.0,11.0
2141,6.09,36.0,213.0,0.0,11.0
2142,6.02,36.0,213.0,0.0,12.0
2143,6.08,36.0,213.0,0.0,10.0
2144,6.15,36.0,213.0,0.0,11.0
2145,6.08,36.0,213.0,0.0,11.0
2146,6.14,36.0,213.0,0.0,10.0
2147,6.06,36.0,213.0,0.0,11.0
2148,6.12,36.0,213.0,0.0,11.0
2149,6.18,36.0,213.0,0.0,10.0
2150,6.11,36.0,213.0,0.0,11.0
2151,6.17,36.0,213.0,0.0,11.0
2152,6.23,36.0,213.0,0.0,10.0
2153,6.16,36.0,213.0,0.0,11.0
2154,6.21,36.0,213.0,0.0,11.0
2155,6.28,36.0,213.0,0.0,10.0
2156,6.2,36.0,213.0,0.0,11.0
2157,6.26,36.0,213.0,0.0,11.0
2158,6.32,36.0,213.0,0.0,10.0
2159,6.25,36.0,213.0,0.0,11.0
2160,6.3,36.0,213.0,0.0,11.0
2161,6.36,36.0,213.0,0.0,10.0
