Sample Number (90 samples per second),fluxo (l/m),setPoint (l/m),duty (),Stability (),frequency ()
1220,9.89,4.98,254.0,0.0,11.0
1221,9.9,4.98,254.0,0.0,12.0
1222,10.01,5.0,255.0,0.0,11.0
1223,10.12,4.98,254.0,0.0,10.0
1224,10.12,4.98,254.0,0.0,11.0
1225,10.23,4.98,254.0,0.0,11.0
1226,10.35,4.98,254.0,0.0,11.0
1227,10.34,4.98,254.0,0.0,11.0
1228,10.45,4.98,254.0,0.0,12.0
1229,10.56,4.98,254.0,0.0,11.0
1230,10.65,4.98,254.0,0.0,11.0
1231,10.77,4.98,254.0,0.0,10.0
1232,10.75,4.98,254.0,0.0,11.0
1233,10.86,4.98,254.0,0.0,12.0
1234,10.97,4.98,254.0,0.0,10.0
1235,11.06,4.98,254.0,0.0,11.0
1236,11.17,4.98,254.0,0.0,11.0
1237,11.28,4.98,254.0,0.0,11.0
1238,11.26,4.98,254.0,0.0,12.0
1239,11.36,4.98,254.0,0.0,10.0
1240,11.45,4.98,254.0,0.0,11.0
1241,11.56,4.98,254.0,0.0,11.0
1242,11.66,4.98,254.0,0.0,10.0
1243,11.76,4.98,254.0,0.0,12.0
1244,11.74,4.98,254.0,0.0,11.0
1245,11.84,4.98,254.0,0.0,12.0
1246,11.93,4.98,254.0,0.0,11.0
1247,12.14,4.98,254.0,0.0,10.0
1248,12.24,4.98,254.0,0.0,11.0
1249,12.21,4.98,254.0,0.0,11.0
1250,12.31,4.98,254.0,0.0,11.0
1251,12.39,4.98,254.0,0.0,11.0
1252,12.49,4.98,254.0,0.0,11.0
1253,12.58,4.98,254.0,0.0,11.0
1254,12.66,4.98,254.0,0.0,11.0
1255,12.76,4.98,254.0,0.0,11.0
1256,12.72,4.98,254.0,0.0,11.0
1257,12.82,4.98,254.0,0.0,12.0
1258,12.9,4.98,254.0,0.0,10.0
1259,12.98,4.98,254.0,0.0,11.0
1260,13.07,4.98,254.0,0.0,11.0
1261,13.16,4.98,254.0,0.0,11.0
1262,13.24,4.98,254.0,0.0,12.0
1263,13.33,4.98,254.0,0.0,10.0
1264,13.4,4.98,254.0,0.0,11.0
1265,13.48,4.98,254.0,0.0,11.0
1266,13.44,4.98,254.0,0.0,10.0
1267,13.52,4.98,254.0,0.0,12.0
1268,13.6,4.98,254.0,0.0,11.0
1269,13.69,4.98,254.0,0.0,12.0
1270,13.75,4.98,254.0,0.0,11.0
1271,13.83,4.98,254.0,0.0,10.0
1272,13.91,5.0,255.0,0.0,11.0
1273,13.86,4.98,254.0,0.0,11.0
1274,13.94,4.98,254.0,0.0,11.0
1275,14.0,4.98,254.0,0.0,11.0
1276,14.08,4.98,254.0,0.0,11.0
1277,14.15,4.98,254.0,0.0,11.0
1278,14.21,4.98,254.0,0.0,11.0
1279,14.17,4.98,254.0,0.0,11.0
1280,14.22,4.98,254.0,0.0,11.0
1281,14.3,4.98,254.0,0.0,12.0
1282,14.37,4.98,254.0,0.0,10.0
1283,14.43,4.98,254.0,0.0,11.0
1284,14.38,4.98,254.0,0.0,11.0
1285,14.44,4.98,254.0,0.0,11.0
1286,14.51,4.98,254.0,0.0,12.0
1287,14.58,4.98,254.0,0.0,10.0
1288,14.63,4.98,254.0,0.0,11.0
1289,14.7,4.98,254.0,0.0,11.0
1290,14.64,4.98,254.0,0.0,10.0
1291,14.71,4.98,254.0,0.0,12.0
1292,14.77,4.98,254.0,0.0,11.0
1293,14.84,4.98,254.0,0.0,11.0
1294,14.89,4.98,254.0,0.0,11.0
1295,14.83,4.98,254.0,0.0,10.0
1296,14.89,4.98,254.0,0.0,12.0
1297,14.95,4.98,254.0,0.0,11.0
1298,15.02,4.98,254.0,0.0,11.0
1299,15.07,4.98,254.0,0.0,11.0
1300,15.12,4.98,254.0,0.0,11.0
1301,15.07,4.98,254.0,0.0,11.0
1302,15.11,4.98,254.0,0.0,11.0
1303,15.18,4.98,254.0,0.0,11.0
1304,15.22,4.98,254.0,0.0,11.0
1305,15.28,4.98,254.0,0.0,11.0
1306,15.34,4.98,254.0,0.0,10.0
1307,15.38,4.98,254.0,0.0,11.0
1308,15.44,5.0,255.0,0.0,12.0
1309,15.37,4.98,254.0,0.0,11.0
1310,15.43,4.94,252.0,0.0,12.0
1311,15.48,4.86,248.0,0.0,10.0
1312,15.52,4.86,248.0,0.0,11.0
1313,15.58,4.78,244.0,0.0,11.0
1314,15.51,4.74,242.0,0.0,10.0
1315,15.56,4.62,236.0,0.0,12.0
1316,15.61,4.49,229.0,0.0,11.0
1317,15.66,4.29,219.0,0.0,11.0
1318,15.71,4.05,207.0,0.0,11.0
1319,15.76,3.8,194.0,0.0,10.0
1320,15.7,3.54,181.0,0.0,12.0
1321,15.74,3.19,163.0,0.0,11.0
1322,15.8,2.88,147.0,0.0,11.0
1323,15.83,2.52,129.0,0.0,11.0
1324,15.88,2.03,104.0,0.0,11.0
1325,15.93,1.54,79.0,0.0,11.0
1326,15.87,1.01,52.0,0.0,11.0
1327,15.93,0.49,25.0,0.0,11.0
1328,15.97,0.0,0.0,0.0,11.0
1329,15.92,-0.51,26.0,0.0,12.0
1330,15.97,-0.95,48.0,0.0,10.0
1331,16.0,-1.4,71.0,0.0,11.0
1332,16.05,-1.93,98.0,0.0,11.0
1333,16.09,-2.53,129.0,0.0,11.0
1334,16.12,-3.16,161.0,0.0,12.0
1335,16.15,-3.83,195.0,0.0,10.0
1336,16.08,-4.42,225.0,0.0,11.0
1337,16.12,-4.95,252.0,0.0,11.0
1338,16.15,-5.0,255.0,0.0,10.0
1339,16.18,-5.0,255.0,0.0,12.0
1340,16.21,-5.0,255.0,0.0,11.0
1341,16.24,-5.0,255.0,0.0,11.0
1342,16.28,-5.0,255.0,0.0,12.0
1343,16.31,-5.0,255.0,0.0,10.0
1344,16.34,-5.0,255.0,0.0,12.0
1345,16.37,-5.0,255.0,0.0,11.0
1346,16.3,-5.0,255.0,0.0,11.0
1347,16.32,-5.0,255.0,0.0,12.0
1348,16.35,-5.0,255.0,0.0,10.0
1349,16.37,-5.0,255.0,0.0,11.0
1350,16.41,-5.0,255.0,0.0,11.0
1351,16.44,-5.0,255.0,0.0,11.0
1352,16.46,-5.0,255.0,0.0,12.0
1353,16.49,-5.0,255.0,0.0,10.0
1354,16.51,-5.0,255.0,0.0,11.0
1355,16.54,-5.0,255.0,0.0,11.0
1356,16.57,-5.0,255.0,0.0,11.0
1357,16.59,-5.0,255.0,0.0,12.0
1358,16.52,-5.0,255.0,0.0,10.0
1359,16.54,-5.0,255.0,0.0,11.0
1360,16.58,-5.0,255.0,0.0,11.0
1361,16.6,-5.0,255.0,0.0,10.0
1362,16.62,-5.0,255.0,0.0,12.0
1363,16.65,-5.0,255.0,0.0,11.0
1364,16.67,-5.0,255.0,0.0,11.0
1365,16.61,-5.0,255.0,0.0,12.0
1366,16.63,-5.0,255.0,0.0,10.0
1367,16.65,-5.0,255.0,0.0,11.0
1368,16.68,-5.0,255.0,0.0,11.0
1369,16.61,-5.0,255.0,0.0,11.0
1370,16.63,-5.0,255.0,0.0,12.0
1371,16.66,-5.0,255.0,0.0,10.0
1372,16.67,-5.0,255.0,0.0,11.0
1373,16.61,-5.0,255.0,0.0,11.0
1374,16.63,-5.0,255.0,0.0,11.0
1375,16.65,-5.0,255.0,0.0,12.0
1376,16.68,-5.0,255.0,0.0,10.0
1377,16.61,-5.0,255.0,0.0,11.0
1378,16.64,-5.0,255.0,0.0,11.0
1379,16.66,-5.0,255.0,0.0,10.0
1380,16.68,-5.0,255.0,0.0,12.0
1381,16.7,-5.0,255.0,0.0,10.0
1382,16.64,-5.0,255.0,0.0,11.0
1383,16.67,-5.0,255.0,0.0,12.0
1384,16.69,-5.0,255.0,0.0,10.0
1385,16.71,-5.0,255.0,0.0,12.0
1386,16.73,-5.0,255.0,0.0,11.0
1387,16.67,-5.0,255.0,0.0,11.0
1388,16.69,-5.0,255.0,0.0,12.0
1389,16.71,-5.0,255.0,0.0,10.0
1390,16.64,-5.0,255.0,0.0,11.0
1391,16.67,-5.0,255.0,0.0,11.0
1392,16.69,-5.0,255.0,0.0,11.0
1393,16.63,-5.0,255.0,0.0,12.0
1394,16.65,-5.0,255.0,0.0,10.0
1395,16.66,-5.0,255.0,0.0,11.0
1396,16.6,-5.0,255.0,0.0,11.0
1397,16.63,-5.0,255.0,0.0,11.0
1398,16.65,-5.0,255.0,0.0,12.0
1399,16.58,-5.0,255.0,0.0,10.0
1400,16.6,-5.0,255.0,0.0,11.0
1401,16.54,-5.0,255.0,0.0,11.0
1402,16.56,-5.0,255.0,0.0,10.0
1403,16.59,-5.0,255.0,0.0,12.0
1404,16.52,-5.0,255.0,0.0,11.0
1405,16.54,-5.0,255.0,0.0,11.0
1406,16.58,-5.0,255.0,0.0,12.0
1407,16.51,-5.0,255.0,0.0,10.0
1408,16.53,-5.0,255.0,0.0,12.0
1409,16.56,-5.0,255.0,0.0,11.0
1410,16.49,-5.0,255.0,0.0,11.0
1411,16.52,-5.0,255.0,0.0,12.0
1412,16.45,-5.0,255.0,0.0,10.0
1413,16.47,-5.0,255.0,0.0,11.0
1414,16.41,-5.0,255.0,0.0,11.0
1415,16.44,-5.0,255.0,0.0,11.0
1416,16.38,-5.0,255.0,0.0,12.0
1417,16.4,-5.0,255.0,0.0,10.0
1418,16.34,-5.0,255.0,0.0,11.0
1419,16.28,-5.0,255.0,0.0,11.0
1420,16.3,-5.0,255.0,0.0,11.0
1421,16.24,-5.0,255.0,0.0,12.0
1422,16.18,-5.0,255.0,0.0,10.0
1423,16.2,-5.0,255.0,0.0,11.0
1424,16.15,-5.0,255.0,0.0,11.0
1425,16.09,-5.0,255.0,0.0,10.0
1426,16.11,-5.0,255.0,0.0,12.0
1427,16.05,-5.0,255.0,0.0,11.0
1428,15.99,-5.0,255.0,0.0,11.0
1429,16.03,-5.0,255.0,0.0,12.0
1430,15.97,-5.0,255.0,0.0,10.0
1431,15.91,-5.0,255.0,0.0,11.0
1432,15.95,-5.0,255.0,0.0,11.0
1433,15.89,-5.0,255.0,0.0,11.0
1434,15.83,-5.0,255.0,0.0,12.0
1435,15.77,-5.0,255.0,0.0,10.0
1436,15.8,-5.0,255.0,0.0,11.0
1437,15.74,-5.0,255.0,0.0,11.0
1438,15.68,-5.0,255.0,0.0,11.0
1439,15.63,-5.0,255.0,0.0,12.0
1440,15.66,-5.0,255.0,0.0,10.0
1441,15.6,-5.0,255.0,0.0,11.0
1442,15.55,-5.0,255.0,0.0,11.0
1443,15.58,-5.0,255.0,0.0,10.0
1444,15.52,-5.0,255.0,0.0,12.0
1445,15.47,-5.0,255.0,0.0,11.0
1446,15.41,-5.0,255.0,0.0,11.0
1447,15.36,-5.0,255.0,0.0,12.0
1448,15.39,-5.0,255.0,0.0,10.0
1449,15.34,-5.0,255.0,0.0,12.0
1450,15.28,-5.0,255.0,0.0,11.0
1451,15.23,-5.0,255.0,0.0,11.0
1452,15.17,-5.0,255.0,0.0,12.0
1453,15.12,-5.0,255.0,0.0,10.0
1454,15.06,-5.0,255.0,0.0,11.0
1455,15.01,-5.0,255.0,0.0,11.0
1456,14.96,-5.0,255.0,0.0,11.0
1457,14.91,-5.0,255.0,0.0,12.0
1458,14.86,-5.0,255.0,0.0,10.0
1459,14.81,-5.0,255.0,0.0,11.0
1460,14.76,-5.0,255.0,0.0,11.0
1461,14.71,-5.0,255.0,0.0,11.0
1462,14.66,-5.0,255.0,0.0,12.0
1463,14.61,-5.0,255.0,0.0,10.0
1464,14.56,-5.0,255.0,0.0,11.0
1465,14.52,-5.0,255.0,0.0,11.0
1466,14.38,-5.0,255.0,0.0,10.0
1467,14.33,-5.0,255.0,0.0,12.0
1468,14.28,-5.0,255.0,0.0,11.0
1469,14.23,-5.0,255.0,0.0,11.0
1470,14.19,-5.0,255.0,0.0,12.0
1471,14.15,-5.0,255.0,0.0,10.0
1472,14.1,-5.0,255.0,0.0,12.0
1473,13.97,-5.0,255.0,0.0,11.0
1474,13.92,-5.0,255.0,0.0,11.0
1475,13.88,-5.0,255.0,0.0,12.0
1476,13.83,-5.0,255.0,0.0,10.0
1477,13.79,-5.0,255.0,0.0,11.0
1478,13.75,-5.0,255.0,0.0,11.0
1479,13.71,-5.0,255.0,0.0,11.0
1480,13.57,-5.0,255.0,0.0,12.0
1481,13.53,-5.0,255.0,0.0,10.0
1482,13.49,-5.0,255.0,0.0,11.0
1483,13.46,-5.0,255.0,0.0,11.0
1484,13.42,-5.0,255.0,0.0,11.0
1485,13.38,-5.0,255.0,0.0,12.0
1486,13.34,-5.0,255.0,0.0,10.0
1487,13.3,-5.0,255.0,0.0,11.0
1488,13.27,-5.0,255.0,0.0,11.0
1489,13.23,-5.0,255.0,0.0,10.0
1490,13.1,-5.0,255.0,0.0,12.0
1491,13.06,-5.0,255.0,0.0,11.0
1492,13.03,-5.0,255.0,0.0,11.0
1493,13.0,-5.0,255.0,0.0,12.0
1494,12.96,-5.0,255.0,0.0,10.0
1495,12.93,-5.0,255.0,0.0,11.0
1496,12.9,-5.0,255.0,0.0,11.0
1497,12.77,-5.0,255.0,0.0,11.0
1498,12.74,-5.0,255.0,0.0,12.0
1499,12.71,-5.0,255.0,0.0,10.0
1500,12.68,-5.0,255.0,0.0,11.0
1501,12.55,-5.0,255.0,0.0,11.0
1502,12.52,-5.0,255.0,0.0,11.0
1503,12.49,-5.0,255.0,0.0,12.0
1504,12.37,-5.0,255.0,0.0,10.0
1505,12.34,-5.0,255.0,0.0,11.0
1506,12.31,-5.0,255.0,0.0,11.0
1507,12.19,-5.0,255.0,0.0,10.0
1508,12.16,-5.0,255.0,0.0,12.0
1509,12.14,-5.0,255.0,0.0,11.0
1510,12.01,-5.0,255.0,0.0,11.0
1511,11.99,-5.0,255.0,0.0,12.0
1512,11.97,-5.0,255.0,0.0,10.0
1513,11.85,-5.0,255.0,0.0,12.0
1514,11.82,-5.0,255.0,0.0,11.0
1515,11.71,-5.0,255.0,0.0,11.0
1516,11.68,-5.0,255.0,0.0,12.0
1517,11.66,-5.0,255.0,0.0,10.0
1518,11.54,-5.0,255.0,0.0,11.0
1519,11.53,-5.0,255.0,0.0,11.0
1520,11.51,-5.0,255.0,0.0,11.0
1521,11.39,-5.0,255.0,0.0,12.0
1522,11.37,-5.0,255.0,0.0,10.0
1523,11.35,-5.0,255.0,0.0,11.0
1524,11.23,-5.0,255.0,0.0,11.0
1525,11.22,-5.0,255.0,0.0,11.0
1526,11.2,-5.0,255.0,0.0,12.0
1527,11.09,-5.0,255.0,0.0,10.0
1528,11.07,-5.0,255.0,0.0,11.0
1529,11.06,-5.0,255.0,0.0,11.0
1530,10.94,-5.0,255.0,0.0,10.0
1531,10.93,-5.0,255.0,0.0,12.0
1532,10.92,-5.0,255.0,0.0,11.0
1533,10.81,-5.0,255.0,0.0,11.0
1534,10.8,-5.0,255.0,0.0,12.0
1535,10.69,-5.0,255.0,0.0,10.0
1536,10.68,-5.0,255.0,0.0,12.0
1537,10.67,-5.0,255.0,0.0,11.0
1538,10.56,-5.0,255.0,0.0,11.0
1539,10.55,-5.0,255.0,0.0,12.0
1540,10.44,-5.0,255.0,0.0,10.0
1541,10.43,-5.0,255.0,0.0,11.0
1542,10.42,-5.0,255.0,0.0,11.0
1543,10.32,-5.0,255.0,0.0,11.0
1544,10.31,-5.0,255.0,0.0,12.0
1545,10.21,-5.0,255.0,0.0,10.0
1546,10.2,-5.0,255.0,0.0,11.0
1547,10.1,-5.0,255.0,0.0,11.0
1548,9.99,-5.0,255.0,0.0,11.0
1549,9.99,-5.0,255.0,0.0,12.0
1550,9.89,-5.0,255.0,0.0,11.0
1551,9.89,-5.0,255.0,0.0,11.0
1552,9.79,-5.0,255.0,0.0,11.0
1553,9.8,-5.0,255.0,0.0,10.0
1554,9.7,-5.0,255.0,0.0,12.0
1555,9.6,-5.0,255.0,0.0,11.0
1556,9.6,-5.0,255.0,0.0,12.0
1557,9.51,-5.0,255.0,0.0,11.0
1558,9.51,-5.0,255.0,0.0,11.0
1559,9.41,-5.0,255.0,0.0,11.0
1560,9.42,-5.0,255.0,0.0,11.0
1561,9.32,-5.0,255.0,0.0,11.0
1562,9.32,-5.0,255.0,0.0,11.0
1563,9.23,-5.0,255.0,0.0,11.0
1564,9.24,-5.0,255.0,0.0,11.0
1565,9.14,-5.0,255.0,0.0,11.0
1566,9.15,-5.0,255.0,0.0,12.0
1567,9.16,-5.0,255.0,0.0,11.0
1568,9.07,-5.0,255.0,0.0,12.0
1569,9.08,-5.0,255.0,0.0,10.0
1570,8.99,-5.0,255.0,0.0,11.0
1571,9.0,-5.0,255.0,0.0,12.0
1572,8.91,-5.0,255.0,0.0,11.0
1573,8.92,-5.0,255.0,0.0,12.0
1574,8.83,-5.0,255.0,0.0,11.0
1575,8.84,-5.0,255.0,0.0,11.0
1576,8.75,-5.0,255.0,0.0,11.0
1577,8.77,-5.0,255.0,0.0,10.0
1578,8.68,-5.0,255.0,0.0,12.0
1579,8.69,-5.0,255.0,0.0,11.0
1580,8.71,-5.0,255.0,0.0,11.0
1581,8.62,-5.0,255.0,0.0,11.0
1582,8.63,-5.0,255.0,0.0,11.0
1583,8.55,-5.0,255.0,0.0,12.0
1584,8.56,-5.0,255.0,0.0,11.0
1585,8.47,-5.0,255.0,0.0,11.0
1586,8.48,-5.0,255.0,0.0,11.0
1587,8.4,-5.0,255.0,0.0,11.0
1588,8.41,-5.0,255.0,0.0,11.0
1589,8.33,-5.0,255.0,0.0,11.0
1590,8.35,-5.0,255.0,0.0,12.0
1591,8.27,-5.0,255.0,0.0,11.0
1592,8.18,-5.0,255.0,0.0,11.0
1593,8.2,-5.0,255.0,0.0,10.0
1594,8.12,-5.0,255.0,0.0,11.0
1595,8.14,-5.0,255.0,0.0,12.0
1596,8.06,-5.0,255.0,0.0,11.0
1597,8.08,-5.0,255.0,0.0,12.0
1598,8.0,-5.0,255.0,0.0,11.0
1599,8.02,-5.0,255.0,0.0,11.0
1600,7.94,-5.0,255.0,0.0,11.0
1601,7.96,-5.0,255.0,0.0,10.0
1602,7.88,-5.0,255.0,0.0,12.0
1603,7.8,-5.0,255.0,0.0,11.0
1604,7.82,-5.0,255.0,0.0,11.0
1605,7.74,-5.0,255.0,0.0,11.0
1606,7.77,-5.0,255.0,0.0,11.0
1607,7.69,-5.0,255.0,0.0,12.0
1608,7.71,-5.0,255.0,0.0,11.0
1609,7.63,-5.0,255.0,0.0,11.0
1610,7.65,-5.0,255.0,0.0,11.0
1611,7.57,-5.0,255.0,0.0,11.0
1612,7.49,-5.0,255.0,0.0,11.0
1613,7.51,-5.0,255.0,0.0,11.0
1614,7.44,-5.0,255.0,0.0,12.0
1615,7.46,-5.0,255.0,0.0,11.0
1616,7.39,-5.0,255.0,0.0,11.0
1617,7.31,-5.0,255.0,0.0,10.0
1618,7.34,-5.0,255.0,0.0,11.0
1619,7.26,-5.0,255.0,0.0,12.0
1620,7.29,-5.0,255.0,0.0,11.0
1621,7.22,-5.0,255.0,0.0,11.0
1622,7.14,-5.0,255.0,0.0,11.0
1623,7.17,-5.0,255.0,0.0,11.0
1624,7.1,-5.0,255.0,0.0,12.0
1625,7.13,-5.0,255.0,0.0,10.0
1626,7.06,-5.0,255.0,0.0,12.0
1627,7.09,-5.0,255.0,0.0,11.0
1628,7.01,-5.0,255.0,0.0,11.0
1629,7.04,-5.0,255.0,0.0,11.0
1630,6.97,-5.0,255.0,0.0,11.0
1631,7.01,-5.0,255.0,0.0,12.0
1632,6.94,-5.0,255.0,0.0,11.0
1633,6.86,-5.0,255.0,0.0,10.0
1634,6.9,-5.0,255.0,0.0,11.0
1635,6.83,-5.0,255.0,0.0,11.0
1636,6.86,-5.0,255.0,0.0,12.0
1637,6.79,-5.0,255.0,0.0,11.0
1638,6.83,-5.0,255.0,0.0,12.0
1639,6.76,-5.0,255.0,0.0,11.0
1640,6.69,-5.0,255.0,0.0,11.0
1641,6.72,-5.0,255.0,0.0,10.0
1642,6.66,-5.0,255.0,0.0,11.0
1643,6.69,-5.0,255.0,0.0,12.0
1644,6.62,-5.0,255.0,0.0,11.0
1645,6.56,-5.0,255.0,0.0,11.0
1646,6.59,-5.0,255.0,0.0,11.0
1647,6.53,-5.0,255.0,0.0,11.0
1648,6.46,-5.0,255.0,0.0,12.0
1649,6.5,-5.0,255.0,0.0,10.0
1650,6.43,-5.0,255.0,0.0,12.0
1651,6.47,-5.0,255.0,0.0,11.0
1652,6.4,-5.0,255.0,0.0,11.0
1653,6.33,-5.0,255.0,0.0,11.0
1654,6.37,-5.0,255.0,0.0,11.0
1655,6.31,-5.0,255.0,0.0,12.0
1656,6.34,-5.0,255.0,0.0,11.0
1657,6.27,-5.0,255.0,0.0,10.0
1658,6.21,-5.0,255.0,0.0,11.0
1659,6.25,-5.0,255.0,0.0,11.0
1660,6.18,-5.0,255.0,0.0,12.0
1661,6.12,-5.0,255.0,0.0,11.0
1662,6.16,-5.0,255.0,0.0,12.0
1663,6.1,-5.0,255.0,0.0,11.0
1664,6.04,-5.0,255.0,0.0,11.0
1665,6.08,-5.0,255.0,0.0,10.0
1666,6.02,-5.0,255.0,0.0,11.0
1667,6.06,-5.0,255.0,0.0,12.0
1668,6.0,-5.0,255.0,0.0,11.0
1669,5.94,-5.0,255.0,0.0,11.0
1670,5.98,-5.0,255.0,0.0,11.0
1671,5.92,-5.0,255.0,0.0,11.0
1672,5.96,-5.0,255.0,0.0,12.0
1673,5.9,-5.0,255.0,0.0,10.0
1674,5.94,-5.0,255.0,0.0,11.0
1675,5.88,-5.0,255.0,0.0,11.0
1676,5.82,-5.0,255.0,0.0,11.0
1677,5.86,-5.0,255.0,0.0,12.0
1678,5.8,-5.0,255.0,0.0,11.0
1679,5.84,-5.0,255.0,0.0,12.0
1680,5.78,-5.0,255.0,0.0,11.0
1681,5.83,-5.0,255.0,0.0,10.0
1682,5.77,-5.0,255.0,0.0,11.0
1683,5.81,-5.0,255.0,0.0,11.0
1684,5.75,-5.0,255.0,0.0,12.0
1685,5.79,-5.0,255.0,0.0,11.0
1686,5.73,-5.0,255.0,0.0,11.0
1687,5.78,-5.0,255.0,0.0,11.0
1688,5.72,-5.0,255.0,0.0,11.0
1689,5.76,-5.0,255.0,0.0,11.0
1690,5.71,-5.0,255.0,0.0,11.0
1691,5.75,-5.0,255.0,0.0,12.0
1692,5.69,-5.0,255.0,0.0,11.0
1693,5.73,-5.0,255.0,0.0,11.0
1694,5.67,-5.0,255.0,0.0,11.0
1695,5.72,-5.0,255.0,0.0,11.0
1696,5.66,-5.0,255.0,0.0,12.0
1697,5.7,-5.0,255.0,0.0,10.0
1698,5.65,-5.0,255.0,0.0,11.0
1699,5.59,-5.0,255.0,0.0,11.0
1700,5.63,-5.0,255.0,0.0,11.0
1701,5.57,-5.0,255.0,0.0,12.0
1702,5.62,-5.0,255.0,0.0,11.0
1703,5.56,-5.0,255.0,0.0,12.0
1704,5.51,-5.0,255.0,0.0,11.0
1705,5.55,-5.0,255.0,0.0,10.0
1706,5.49,-5.0,255.0,0.0,11.0
1707,5.44,-5.0,255.0,0.0,11.0
1708,5.49,-5.0,255.0,0.0,12.0
1709,5.43,-5.0,255.0,0.0,11.0
1710,5.48,-5.0,255.0,0.0,11.0
1711,5.42,-5.0,255.0,0.0,11.0
1712,5.37,-5.0,255.0,0.0,11.0
1713,5.42,-5.0,255.0,0.0,11.0
1714,5.36,-5.0,255.0,0.0,11.0
1715,5.31,-5.0,255.0,0.0,12.0
1716,5.35,-5.0,255.0,0.0,11.0
1717,5.3,-5.0,255.0,0.0,11.0
1718,5.25,-5.0,255.0,0.0,12.0
1719,5.29,-5.0,255.0,0.0,11.0
1720,5.24,-5.0,255.0,0.0,12.0
1721,5.19,-5.0,255.0,0.0,10.0
1722,5.23,-5.0,255.0,0.0,11.0
1723,5.18,-5.0,255.0,0.0,11.0
1724,5.23,-5.0,255.0,0.0,11.0
1725,5.17,-5.0,255.0,0.0,12.0
1726,5.12,-5.0,255.0,0.0,11.0
1727,5.17,-5.0,255.0,0.0,11.0
1728,5.12,-5.0,255.0,0.0,11.0
1729,5.17,-5.0,255.0,0.0,10.0
1730,5.12,-5.0,255.0,0.0,12.0
1731,5.06,-5.0,255.0,0.0,11.0
1732,5.12,-5.0,255.0,0.0,12.0
1733,5.06,-5.0,255.0,0.0,11.0
1734,5.01,-5.0,255.0,0.0,11.0
1735,5.07,-5.0,255.0,0.0,11.0
1736,5.01,-5.0,255.0,0.0,11.0
1737,4.96,-5.0,255.0,0.0,11.0
1738,5.01,-5.0,255.0,0.0,11.0
1739,4.96,-5.0,255.0,0.0,11.0
1740,5.01,-5.0,255.0,0.0,11.0
1741,4.96,-5.0,255.0,0.0,11.0
1742,4.91,-5.0,255.0,0.0,12.0
1743,4.96,-5.0,255.0,0.0,11.0
1744,4.91,-5.0,255.0,0.0,12.0
1745,4.86,-5.0,255.0,0.0,10.0
1746,4.91,-5.0,255.0,0.0,11.0
1747,4.86,-5.0,255.0,0.0,11.0
1748,4.81,-5.0,255.0,0.0,11.0
1749,4.86,-5.0,255.0,0.0,12.0
1750,4.81,-5.0,255.0,0.0,11.0
1751,4.76,-5.0,255.0,0.0,11.0
1752,4.82,-5.0,255.0,0.0,11.0
1753,4.77,-5.0,255.0,0.0,10.0
1754,4.82,-5.0,255.0,0.0,12.0
1755,4.77,-5.0,255.0,0.0,11.0
1756,4.72,-5.0,255.0,0.0,12.0
1757,4.77,-5.0,255.0,0.0,11.0
1758,4.72,-5.0,255.0,0.0,11.0
1759,4.78,-5.0,255.0,0.0,11.0
1760,4.73,-5.0,255.0,0.0,11.0
1761,4.68,-5.0,255.0,0.0,11.0
1762,4.73,-5.0,255.0,0.0,11.0
1763,4.68,-5.0,255.0,0.0,11.0
1764,4.74,-5.0,255.0,0.0,11.0
1765,4.69,-5.0,255.0,0.0,11.0
1766,4.75,-5.0,255.0,0.0,12.0
1767,4.7,-5.0,255.0,0.0,11.0
1768,4.75,-5.0,255.0,0.0,12.0
1769,4.71,-5.0,255.0,0.0,10.0
1770,4.66,-5.0,255.0,0.0,11.0
1771,4.72,-5.0,255.0,0.0,12.0
1772,4.67,-5.0,255.0,0.0,11.0
1773,4.72,-5.0,255.0,0.0,12.0
1774,4.67,-5.0,255.0,0.0,11.0
1775,4.73,-5.0,255.0,0.0,11.0
1776,4.68,-5.0,255.0,0.0,11.0
1777,4.63,-5.0,255.0,0.0,10.0
1778,4.69,-5.0,255.0,0.0,12.0
1779,4.64,-5.0,255.0,0.0,11.0
1780,4.59,-5.0,255.0,0.0,11.0
1781,4.65,-5.0,255.0,0.0,11.0
1782,4.6,-5.0,255.0,0.0,11.0
1783,4.55,-5.0,255.0,0.0,12.0
1784,4.6,-5.0,255.0,0.0,11.0
1785,4.56,-5.0,255.0,0.0,11.0
1786,4.51,-5.0,255.0,0.0,11.0
1787,4.57,-5.0,255.0,0.0,11.0
1788,4.52,-5.0,255.0,0.0,11.0
1789,4.48,-5.0,255.0,0.0,11.0
1790,4.53,-5.0,255.0,0.0,12.0
1791,4.49,-5.0,255.0,0.0,11.0
1792,4.44,-5.0,255.0,0.0,11.0
1793,4.5,-5.0,255.0,0.0,10.0
1794,4.46,-5.0,255.0,0.0,11.0
1795,4.41,-5.0,255.0,0.0,12.0
1796,4.47,-5.0,255.0,0.0,11.0
1797,4.42,-5.0,255.0,0.0,12.0
1798,4.38,-5.0,255.0,0.0,11.0
1799,4.43,-5.0,255.0,0.0,11.0
1800,4.39,-5.0,255.0,0.0,11.0
1801,4.35,-5.0,255.0,0.0,10.0
1802,4.4,-5.0,255.0,0.0,12.0
1803,4.36,-5.0,255.0,0.0,11.0
1804,4.41,-5.0,255.0,0.0,11.0
