Sample Number (90 samples per second),fluxo (l/m),setPoint (l/m),duty (),Stability (),frequency ()
9668,10.03,10.0,0.0,0.0,11.0
9669,10.04,10.0,0.0,0.0,11.0
9670,10.06,10.0,0.0,0.0,11.0
9671,10.07,10.0,0.0,0.0,11.0
9672,10.0,10.0,0.0,0.0,11.0
9673,10.01,10.0,0.0,0.0,11.0
9674,10.03,10.0,0.0,0.0,10.0
9675,10.04,10.0,0.0,0.0,11.0
9676,10.06,10.0,0.0,0.0,11.0
9677,9.98,10.0,0.0,0.0,11.0
9678,10.0,10.0,0.0,0.0,11.0
9679,10.02,10.0,0.0,0.0,12.0
9680,10.03,10.0,0.0,0.0,11.0
9681,10.05,10.0,0.0,0.0,12.0
9682,10.06,10.0,0.0,0.0,11.0
9683,10.08,10.0,0.0,0.0,12.0
9684,10.09,10.0,0.0,0.0,11.0
9685,10.1,10.0,0.0,0.0,12.0
9686,10.12,10.0,0.0,0.0,11.0
9687,10.13,10.0,0.0,0.0,12.0
9688,10.06,10.0,0.0,0.0,11.0
9689,10.08,10.0,0.0,0.0,12.0
9690,10.09,10.0,0.0,0.0,10.0
9691,10.1,10.0,0.0,0.0,12.0
9692,10.11,10.0,0.0,0.0,11.0
9693,10.13,10.0,0.0,0.0,12.0
9694,10.14,10.0,0.0,0.0,11.0
9695,10.16,10.0,0.0,0.0,12.0
9696,10.17,10.0,0.0,0.0,11.0
9697,10.18,10.0,0.0,0.0,12.0
9698,10.11,10.0,0.0,0.0,11.0
9699,10.13,10.0,0.0,0.0,11.0
9700,10.14,10.0,0.0,0.0,11.0
9701,10.06,10.0,0.0,0.0,11.0
9702,10.08,10.0,0.0,0.0,11.0
9703,10.09,10.0,0.0,0.0,11.0
9704,10.1,10.0,0.0,0.0,11.0
9705,10.03,10.0,0.0,0.0,11.0
9706,10.04,10.0,0.0,0.0,10.0
9707,10.05,10.0,0.0,0.0,11.0
9708,9.98,10.0,0.0,0.0,11.0
9709,10.0,10.0,0.0,0.0,11.0
9710,10.02,10.0,0.0,0.0,11.0
9711,9.94,10.0,0.0,0.0,11.0
9712,9.96,10.0,1.0,0.0,11.0
9713,9.98,10.0,2.0,0.0,11.0
9714,10.0,10.0,0.0,0.0,12.0
9715,9.93,10.0,0.0,0.0,11.0
9716,9.95,10.0,1.0,0.0,12.0
9717,9.96,10.0,2.0,0.0,11.0
9718,9.99,10.0,4.0,0.0,12.0
9719,9.91,10.0,5.0,0.0,11.0
9720,9.93,10.0,7.0,0.0,12.0
9721,9.95,10.0,8.0,0.0,11.0
9722,9.97,10.0,9.0,0.0,11.0
9723,9.99,10.0,11.0,0.0,11.0
9724,10.0,10.0,0.0,0.0,11.0
9725,9.93,10.0,0.0,0.0,11.0
9726,9.95,10.0,1.0,0.0,11.0
9727,9.97,10.0,2.0,0.0,11.0
9728,9.99,10.0,4.0,0.0,11.0
9729,9.91,10.0,5.0,0.0,12.0
9730,9.93,10.0,7.0,0.0,11.0
9731,9.95,10.0,8.0,0.0,12.0
9732,9.97,10.0,9.0,0.0,11.0
9733,9.9,10.0,11.0,0.0,12.0
9734,9.91,10.0,12.0,0.0,11.0
9735,9.93,10.0,14.0,0.0,12.0
9736,9.94,10.0,14.0,0.0,11.0
9737,9.87,10.0,14.0,0.0,12.0
9738,9.88,10.0,14.0,0.0,11.0
9739,9.9,10.0,14.0,0.0,12.0
9740,9.91,10.0,14.0,0.0,11.0
9741,9.83,10.0,14.0,0.0,11.0
9742,9.85,10.0,14.0,0.0,11.0
9743,9.87,10.0,14.0,0.0,11.0
9744,9.88,10.0,14.0,0.0,11.0
9745,9.8,10.0,14.0,0.0,11.0
9746,9.82,10.0,14.0,0.0,11.0
9747,9.83,10.0,14.0,0.0,11.0
9748,9.85,10.0,14.0,0.0,11.0
9749,9.77,10.0,14.0,0.0,11.0
9750,9.79,10.0,14.0,0.0,11.0
9751,9.81,10.0,14.0,1.0,11.0
9752,9.82,10.0,14.0,1.0,11.0
9753,9.84,10.0,14.0,1.0,11.0
9754,9.85,10.0,14.0,1.0,11.0
9755,9.87,10.0,14.0,1.0,11.0
9756,9.8,10.0,14.0,1.0,11.0
9757,9.82,10.0,14.0,1.0,11.0
9758,9.83,10.0,14.0,1.0,11.0
9759,9.85,10.0,14.0,1.0,11.0
9760,9.87,10.0,14.0,1.0,12.0
9761,9.88,10.0,14.0,1.0,11.0
9762,9.9,10.0,14.0,1.0,12.0
9763,9.83,10.0,14.0,1.0,11.0
9764,9.85,10.0,14.0,1.0,12.0
9765,9.86,10.0,14.0,1.0,11.0
9766,9.87,10.0,14.0,1.0,12.0
9767,9.8,10.0,14.0,1.0,11.0
9768,9.82,10.0,14.0,1.0,12.0
9769,9.83,10.0,14.0,1.0,11.0
9770,9.85,10.0,14.0,1.0,12.0
9771,9.78,10.0,14.0,1.0,11.0
9772,9.79,10.0,14.0,1.0,12.0
9773,9.81,10.0,14.0,1.0,11.0
9774,9.73,10.0,14.0,1.0,12.0
9775,9.75,10.0,14.0,1.0,11.0
9776,9.76,10.0,14.0,1.0,12.0
9777,9.78,10.0,14.0,1.0,11.0
9778,9.8,10.0,14.0,1.0,12.0
9779,9.81,10.0,14.0,1.0,11.0
9780,9.74,10.0,14.0,1.0,11.0
9781,9.75,10.0,14.0,1.0,11.0
9782,9.77,10.0,14.0,1.0,11.0
9783,9.78,10.0,14.0,1.0,11.0
9784,9.8,10.0,14.0,1.0,11.0
9785,9.81,10.0,14.0,1.0,11.0
9786,9.83,10.0,14.0,1.0,11.0
9787,9.85,10.0,14.0,1.0,11.0
9788,9.86,10.0,14.0,1.0,11.0
9789,9.88,10.0,14.0,1.0,11.0
9790,9.9,10.0,14.0,1.0,11.0
9791,9.91,10.0,14.0,1.0,11.0
9792,9.92,10.0,14.0,1.0,11.0
9793,9.94,10.0,14.0,1.0,11.0
9794,9.96,10.0,14.0,1.0,11.0
9795,9.96,10.0,14.0,1.0,11.0
9796,9.98,10.0,14.0,1.0,11.0
9797,10.0,10.0,14.0,1.0,11.0
9798,10.0,10.0,0.0,1.0,11.0
9799,10.02,10.0,0.0,1.0,11.0
9800,10.04,10.0,0.0,1.0,11.0
9801,10.04,10.0,0.0,1.0,11.0
9802,10.06,10.0,0.0,1.0,11.0
9803,10.08,10.0,0.0,1.0,11.0
9804,10.09,10.0,0.0,1.0,11.0
9805,10.1,10.0,0.0,1.0,12.0
9806,10.12,10.0,0.0,1.0,11.0
9807,10.13,10.0,0.0,1.0,12.0
9808,10.14,10.0,0.0,1.0,11.0
9809,10.16,10.0,0.0,1.0,12.0
9810,10.17,10.0,0.0,1.0,11.0
9811,10.18,10.0,0.0,1.0,12.0
9812,10.19,10.0,0.0,1.0,11.0
9813,10.21,10.0,0.0,1.0,12.0
9814,10.22,10.0,0.0,1.0,11.0
9815,10.23,10.0,0.0,1.0,12.0
9816,10.24,10.0,0.0,1.0,11.0
9817,10.25,10.0,0.0,1.0,12.0
9818,10.26,10.0,0.0,1.0,11.0
9819,10.28,10.0,0.0,1.0,11.0
9820,10.28,10.0,0.0,1.0,11.0
9821,10.3,10.0,0.0,1.0,12.0
9822,10.31,10.0,0.0,1.0,11.0
9823,10.32,10.0,0.0,1.0,11.0
9824,10.33,10.0,0.0,1.0,11.0
9825,10.35,10.0,0.0,1.0,11.0
9826,10.36,10.0,0.0,1.0,11.0
9827,10.29,10.0,0.0,1.0,11.0
9828,10.3,10.0,0.0,1.0,11.0
9829,10.31,10.0,0.0,1.0,11.0
9830,10.32,10.0,0.0,1.0,11.0
9831,10.33,10.0,0.0,1.0,11.0
9832,10.34,10.0,0.0,1.0,11.0
9833,10.43,10.0,0.0,1.0,11.0
9834,10.44,10.0,0.0,1.0,11.0
9835,10.45,10.0,0.0,1.0,10.0
9836,10.38,10.0,0.0,1.0,11.0
9837,10.39,10.0,0.0,1.0,11.0
9838,10.4,10.0,0.0,1.0,11.0
9839,10.42,10.0,0.0,1.0,11.0
9840,10.43,10.0,0.0,1.0,11.0
9841,10.44,10.0,0.0,1.0,11.0
9842,10.45,10.0,0.0,1.0,12.0
9843,10.46,10.0,0.0,1.0,11.0
9844,10.47,10.0,0.0,1.0,12.0
9845,10.48,10.0,0.0,1.0,11.0
9846,10.49,10.0,0.0,1.0,12.0
9847,10.5,10.0,0.0,1.0,11.0
9848,10.51,10.0,0.0,1.0,12.0
9849,10.52,10.0,0.0,1.0,11.0
9850,10.53,10.0,0.0,1.0,12.0
9851,10.46,10.0,0.0,1.0,10.0
9852,10.47,10.0,0.0,1.0,12.0
9853,10.48,10.0,0.0,1.0,11.0
9854,10.49,10.0,0.0,1.0,12.0
9855,10.5,10.0,0.0,1.0,11.0
9856,10.43,10.0,0.0,1.0,12.0
9857,10.44,10.0,0.0,1.0,11.0
9858,10.45,10.0,0.0,1.0,12.0
9859,10.46,10.0,0.0,1.0,11.0
9860,10.47,10.0,0.0,1.0,12.0
9861,10.48,10.0,0.0,1.0,11.0
9862,10.49,10.0,0.0,1.0,12.0
9863,10.5,10.0,0.0,1.0,11.0
9864,10.51,10.0,0.0,1.0,11.0
9865,10.44,10.0,0.0,1.0,11.0
9866,10.46,10.0,0.0,1.0,11.0
9867,10.46,10.0,0.0,1.0,10.0
9868,10.47,10.0,0.0,1.0,11.0
9869,10.48,10.0,0.0,1.0,11.0
9870,10.41,10.0,0.0,1.0,11.0
9871,10.42,10.0,0.0,1.0,11.0
9872,10.44,10.0,0.0,1.0,11.0
9873,10.44,10.0,0.0,1.0,11.0
9874,10.38,10.0,0.0,1.0,11.0
9875,10.38,10.0,0.0,1.0,11.0
9876,10.32,10.0,0.0,1.0,11.0
9877,10.33,10.0,0.0,1.0,11.0
9878,10.26,10.0,0.0,1.0,11.0
9879,10.27,10.0,0.0,1.0,11.0
9880,10.2,10.0,0.0,1.0,11.0
9881,10.21,10.0,0.0,1.0,11.0
9882,10.22,10.0,0.0,1.0,11.0
9883,10.16,10.0,0.0,1.0,11.0
9884,10.16,10.0,0.0,1.0,11.0
9885,10.18,10.0,0.0,1.0,12.0
9886,10.11,10.0,0.0,1.0,11.0
9887,10.13,10.0,0.0,1.0,12.0
9888,10.14,10.0,0.0,1.0,11.0
9889,10.07,10.0,0.0,1.0,12.0
9890,10.08,10.0,0.0,1.0,11.0
9891,10.09,10.0,0.0,1.0,12.0
9892,10.03,10.0,0.0,1.0,11.0
9893,10.04,10.0,0.0,1.0,12.0
9894,10.05,10.0,0.0,1.0,11.0
9895,10.07,10.0,0.0,1.0,12.0
9896,10.08,10.0,0.0,1.0,11.0
9897,10.01,10.0,0.0,1.0,12.0
9898,10.02,10.0,0.0,1.0,11.0
9899,10.04,10.0,0.0,1.0,11.0
9900,10.05,10.0,0.0,1.0,11.0
9901,10.06,10.0,0.0,1.0,12.0
9902,10.08,10.0,0.0,1.0,11.0
9903,10.01,10.0,0.0,1.0,11.0
9904,10.02,10.0,0.0,1.0,11.0
9905,10.04,10.0,0.0,1.0,11.0
9906,9.97,10.0,0.0,1.0,11.0
9907,9.99,10.0,1.0,1.0,11.0
9908,10.0,10.0,0.0,1.0,11.0
9909,10.02,10.0,0.0,1.0,11.0
9910,9.95,10.0,0.0,1.0,11.0
9911,9.97,10.0,1.0,1.0,11.0
9912,9.99,10.0,2.0,1.0,11.0
9913,9.92,10.0,4.0,1.0,11.0
9914,9.94,10.0,5.0,1.0,12.0
9915,9.96,10.0,7.0,1.0,11.0
9916,9.89,10.0,8.0,1.0,12.0
9917,9.9,10.0,9.0,1.0,11.0
9918,9.93,10.0,11.0,1.0,12.0
9919,9.94,10.0,12.0,1.0,11.0
9920,9.95,10.0,14.0,1.0,12.0
9921,9.88,10.0,14.0,1.0,11.0
9922,9.9,10.0,14.0,1.0,11.0
9923,9.91,10.0,14.0,1.0,11.0
9924,9.93,10.0,14.0,1.0,11.0
9925,9.94,10.0,14.0,1.0,11.0
9926,9.95,10.0,14.0,1.0,11.0
9927,9.97,10.0,14.0,1.0,11.0
9928,9.98,10.0,14.0,1.0,11.0
9929,10.0,10.0,14.0,1.0,11.0
9930,10.08,10.0,0.0,1.0,11.0
9931,10.09,10.0,0.0,1.0,11.0
9932,10.11,10.0,0.0,1.0,11.0
9933,10.12,10.0,0.0,1.0,11.0
9934,10.14,10.0,0.0,1.0,11.0
9935,10.15,10.0,0.0,1.0,11.0
9936,10.16,10.0,0.0,1.0,11.0
9937,10.17,10.0,0.0,1.0,11.0
9938,10.18,10.0,0.0,1.0,11.0
9939,10.19,10.0,0.0,1.0,11.0
9940,10.21,10.0,0.0,1.0,11.0
9941,10.22,10.0,0.0,1.0,10.0
9942,10.23,10.0,0.0,1.0,11.0
9943,10.24,10.0,0.0,1.0,11.0
9944,10.25,10.0,0.0,1.0,11.0
9945,10.27,10.0,0.0,1.0,12.0
9946,10.28,10.0,0.0,1.0,11.0
9947,10.29,10.0,0.0,1.0,12.0
9948,10.3,10.0,0.0,1.0,11.0
9949,10.31,10.0,0.0,1.0,12.0
9950,10.32,10.0,0.0,1.0,11.0
9951,10.33,10.0,0.0,1.0,12.0
9952,10.41,10.0,0.0,1.0,11.0
9953,10.43,10.0,0.0,1.0,12.0
9954,10.44,10.0,0.0,1.0,11.0
9955,10.45,10.0,0.0,1.0,12.0
9956,10.45,10.0,0.0,1.0,11.0
9957,10.47,10.0,0.0,1.0,11.0
9958,10.47,10.0,0.0,1.0,11.0
9959,10.49,10.0,0.0,1.0,12.0
9960,10.49,10.0,0.0,1.0,11.0
9961,10.51,10.0,0.0,1.0,12.0
9962,10.51,10.0,0.0,1.0,11.0
9963,10.52,10.0,0.0,1.0,12.0
9964,10.53,10.0,0.0,1.0,11.0
9965,10.54,10.0,0.0,1.0,11.0
9966,10.55,10.0,0.0,1.0,11.0
9967,10.56,10.0,0.0,1.0,11.0
9968,10.56,10.0,0.0,1.0,11.0
9969,10.58,10.0,0.0,1.0,11.0
9970,10.58,10.0,0.0,1.0,11.0
9971,10.59,10.0,0.0,1.0,11.0
9972,10.67,9.0,0.0,1.0,11.0
9973,10.69,9.0,1.0,1.0,11.0
9974,10.7,9.0,2.0,1.0,11.0
9975,10.71,9.0,4.0,1.0,11.0
9976,10.73,9.0,5.0,1.0,12.0
9977,10.74,9.0,7.0,1.0,11.0
9978,10.75,9.0,8.0,1.0,12.0
9979,10.76,9.0,9.0,1.0,11.0
9980,10.77,9.0,11.0,1.0,12.0
9981,10.78,9.0,12.0,1.0,11.0
9982,10.79,9.0,14.0,1.0,12.0
9983,10.79,9.0,14.0,1.0,11.0
9984,10.8,9.0,14.0,1.0,12.0
9985,10.81,9.0,14.0,1.0,11.0
9986,10.82,9.0,14.0,1.0,12.0
9987,10.82,9.0,14.0,1.0,11.0
9988,10.83,9.0,14.0,1.0,12.0
9989,10.83,9.0,14.0,1.0,11.0
9990,10.84,9.0,14.0,1.0,11.0
9991,10.85,9.0,14.0,1.0,11.0
9992,10.86,9.0,14.0,1.0,11.0
9993,10.86,9.0,14.0,1.0,11.0
9994,10.87,9.0,14.0,1.0,11.0
9995,10.87,9.0,14.0,1.0,11.0
9996,10.88,9.0,14.0,1.0,11.0
9997,10.88,9.0,14.0,1.0,11.0
9998,10.89,9.0,14.0,1.0,11.0
9999,10.9,9.0,14.0,1.0,11.0
10000,10.9,9.0,14.0,1.0,11.0
10001,10.91,9.0,14.0,1.0,11.0
10002,10.84,9.0,14.0,1.0,11.0
10003,10.85,9.0,14.0,1.0,11.0
10004,10.86,9.0,14.0,1.0,11.0
10005,10.86,9.0,14.0,1.0,11.0
10006,10.87,9.0,14.0,1.0,11.0
10007,10.81,9.0,14.0,1.0,11.0
10008,10.82,9.0,14.0,1.0,11.0
10009,10.83,9.0,14.0,1.0,12.0
10010,10.76,9.0,14.0,1.0,11.0
10011,10.77,9.0,14.0,1.0,12.0
10012,10.78,9.0,14.0,1.0,11.0
10013,10.72,9.0,14.0,1.0,12.0
10014,10.72,9.0,14.0,1.0,11.0
10015,10.73,9.0,14.0,1.0,12.0
10016,10.67,9.0,14.0,1.0,11.0
10017,10.68,9.0,14.0,1.0,12.0
10018,10.69,9.0,14.0,1.0,11.0
10019,10.62,9.0,14.0,1.0,12.0
10020,10.63,9.0,14.0,1.0,11.0
10021,10.64,9.0,14.0,1.0,12.0
10022,10.57,9.0,14.0,1.0,11.0
10023,10.58,9.0,14.0,1.0,12.0
10024,10.59,9.0,14.0,1.0,11.0
10025,10.6,9.0,14.0,1.0,12.0
10026,10.6,9.0,14.0,1.0,11.0
10027,10.54,9.0,14.0,1.0,12.0
10028,10.55,9.0,14.0,1.0,11.0
10029,10.55,9.0,14.0,1.0,12.0
10030,10.56,9.0,14.0,1.0,11.0
10031,10.57,9.0,14.0,1.0,11.0
10032,10.58,9.0,14.0,1.0,11.0
10033,10.59,9.0,14.0,1.0,11.0
10034,10.53,9.0,14.0,1.0,11.0
10035,10.54,9.0,14.0,1.0,11.0
10036,10.54,9.0,14.0,1.0,11.0
10037,10.55,9.0,14.0,1.0,11.0
10038,10.56,9.0,14.0,1.0,11.0
10039,10.57,9.0,14.0,1.0,11.0
10040,10.51,9.0,14.0,1.0,11.0
10041,10.52,9.0,14.0,1.0,11.0
10042,10.52,9.0,14.0,1.0,11.0
10043,10.53,9.0,14.0,1.0,11.0
10044,10.54,9.0,14.0,1.0,11.0
10045,10.48,9.0,14.0,1.0,11.0
10046,10.49,9.0,14.0,1.0,11.0
10047,10.5,9.0,14.0,1.0,11.0
10048,10.5,9.0,14.0,1.0,11.0
10049,10.51,9.0,14.0,1.0,11.0
10050,10.53,9.0,14.0,1.0,12.0
10051,10.53,9.0,14.0,1.0,11.0
10052,10.54,9.0,14.0,1.0,12.0
10053,10.55,9.0,14.0,1.0,11.0
10054,10.56,9.0,14.0,1.0,12.0
10055,10.56,9.0,14.0,1.0,11.0
10056,10.58,9.0,14.0,1.0,12.0
10057,10.58,9.0,14.0,1.0,11.0
10058,10.59,9.0,14.0,1.0,12.0
10059,10.6,9.0,14.0,1.0,11.0
10060,10.61,9.0,14.0,1.0,12.0
10061,10.61,9.0,14.0,1.0,11.0
10062,10.55,9.0,14.0,1.0,12.0
10063,10.56,9.0,14.0,1.0,11.0
10064,10.56,9.0,14.0,1.0,12.0
10065,10.57,9.0,14.0,1.0,11.0
10066,10.58,9.0,14.0,1.0,12.0
10067,10.59,9.0,14.0,1.0,11.0
10068,10.6,9.0,14.0,1.0,12.0
10069,10.6,9.0,14.0,1.0,11.0
10070,10.61,9.0,14.0,1.0,11.0
10071,10.62,9.0,14.0,1.0,11.0
10072,10.63,9.0,14.0,1.0,11.0
10073,10.57,9.0,14.0,1.0,11.0
10074,10.57,9.0,14.0,1.0,11.0
10075,10.58,9.0,14.0,1.0,11.0
10076,10.59,9.0,14.0,1.0,11.0
10077,10.59,9.0,14.0,1.0,11.0
10078,10.61,9.0,14.0,1.0,11.0
10079,10.61,9.0,14.0,1.0,11.0
10080,10.62,9.0,14.0,1.0,11.0
10081,10.63,9.0,14.0,1.0,11.0
10082,10.64,9.0,14.0,1.0,11.0
10083,10.64,9.0,14.0,1.0,11.0
10084,10.65,9.0,14.0,1.0,11.0
10085,10.65,9.0,14.0,1.0,11.0
10086,10.66,9.0,14.0,1.0,11.0
10087,10.67,9.0,14.0,1.0,11.0
10088,10.68,9.0,14.0,1.0,11.0
10089,10.69,9.0,14.0,1.0,12.0
10090,10.63,9.0,14.0,1.0,11.0
10091,10.64,9.0,14.0,1.0,12.0
10092,10.65,9.0,14.0,1.0,11.0
10093,10.65,9.0,14.0,1.0,12.0
10094,10.66,9.0,14.0,1.0,11.0
10095,10.67,9.0,14.0,1.0,12.0
10096,10.67,9.0,14.0,1.0,11.0
10097,10.68,9.0,14.0,1.0,12.0
10098,10.69,9.0,14.0,1.0,11.0
10099,10.7,9.0,14.0,1.0,12.0
10100,10.7,9.0,14.0,1.0,11.0
10101,10.71,9.0,14.0,1.0,12.0
10102,10.72,9.0,14.0,1.0,11.0
10103,10.66,9.0,14.0,1.0,12.0
10104,10.66,9.0,14.0,1.0,11.0
10105,10.67,9.0,14.0,1.0,12.0
10106,10.68,9.0,14.0,1.0,11.0
10107,10.69,9.0,14.0,1.0,12.0
10108,10.69,9.0,14.0,1.0,11.0
10109,10.7,9.0,14.0,1.0,12.0
10110,10.7,9.0,14.0,1.0,11.0
10111,10.71,9.0,14.0,1.0,11.0
10112,10.72,9.0,14.0,1.0,11.0
10113,10.73,9.0,14.0,1.0,11.0
10114,10.79,9.0,14.0,1.0,11.0
10115,10.8,9.0,14.0,1.0,11.0
10116,10.81,9.0,14.0,1.0,11.0
10117,10.82,9.0,14.0,1.0,11.0
10118,10.82,9.0,14.0,1.0,11.0
10119,10.83,9.0,14.0,1.0,11.0
10120,10.83,9.0,14.0,1.0,11.0
10121,10.84,9.0,14.0,1.0,11.0
10122,10.84,9.0,14.0,1.0,11.0
10123,10.85,9.0,14.0,1.0,11.0
10124,10.86,9.0,14.0,1.0,11.0
10125,10.86,9.0,14.0,1.0,11.0
10126,10.86,9.0,14.0,1.0,11.0
10127,10.87,9.0,14.0,1.0,11.0
10128,10.88,9.0,14.0,1.0,11.0
10129,10.88,9.0,14.0,1.0,11.0
10130,10.89,9.0,14.0,1.0,12.0
10131,10.96,9.0,14.0,1.0,11.0
10132,10.96,9.0,14.0,1.0,12.0
10133,10.97,9.0,14.0,1.0,11.0
10134,10.97,9.0,14.0,1.0,12.0
10135,10.98,9.0,14.0,1.0,11.0
10136,10.98,9.0,14.0,1.0,12.0
10137,10.99,9.0,14.0,1.0,11.0
10138,10.99,9.0,14.0,1.0,12.0
10139,11.0,9.0,14.0,1.0,11.0
10140,11.0,9.0,28.0,1.0,12.0
10141,10.95,9.0,14.0,1.0,11.0
10142,10.95,9.0,14.0,1.0,12.0
10143,10.96,9.0,14.0,1.0,11.0
10144,10.96,9.0,14.0,1.0,12.0
10145,10.97,9.0,14.0,1.0,11.0
10146,10.97,9.0,14.0,1.0,12.0
10147,10.98,9.0,14.0,1.0,11.0
10148,10.98,9.0,14.0,1.0,12.0
10149,10.99,9.0,14.0,1.0,11.0
10150,10.93,9.0,14.0,1.0,11.0
10151,10.93,9.0,14.0,1.0,11.0
10152,10.94,9.0,14.0,1.0,11.0
10153,10.94,9.0,14.0,1.0,11.0
10154,10.95,9.0,14.0,1.0,11.0
10155,10.95,9.0,14.0,1.0,11.0
10156,10.96,9.0,14.0,1.0,11.0
10157,10.96,9.0,14.0,1.0,11.0
10158,10.97,9.0,14.0,1.0,11.0
10159,10.97,9.0,14.0,1.0,11.0
10160,10.98,9.0,14.0,1.0,11.0
10161,10.98,9.0,14.0,1.0,11.0
10162,10.99,9.0,14.0,1.0,11.0
10163,10.99,9.0,14.0,1.0,11.0
10164,11.0,9.0,14.0,1.0,11.0
10165,11.0,9.0,28.0,1.0,11.0
10166,11.01,9.0,28.0,1.0,11.0
10167,11.01,9.0,28.0,1.0,11.0
10168,11.02,9.0,28.0,1.0,11.0
10169,11.02,9.0,28.0,1.0,12.0
10170,11.02,9.0,28.0,1.0,11.0
10171,11.03,9.0,28.0,1.0,12.0
10172,11.04,9.0,28.0,1.0,11.0
10173,11.04,9.0,28.0,1.0,12.0
10174,11.04,9.0,28.0,1.0,11.0
10175,11.05,9.0,28.0,1.0,12.0
10176,11.0,9.0,14.0,1.0,11.0
10177,11.0,9.0,28.0,1.0,12.0
10178,11.01,9.0,28.0,1.0,11.0
10179,11.01,9.0,28.0,1.0,12.0
10180,11.02,9.0,28.0,1.0,11.0
10181,11.02,9.0,28.0,1.0,12.0
10182,11.03,9.0,28.0,1.0,11.0
10183,11.03,9.0,28.0,1.0,12.0
10184,11.03,9.0,28.0,1.0,11.0
10185,11.04,9.0,28.0,1.0,12.0
10186,11.04,9.0,28.0,1.0,11.0
10187,11.05,9.0,28.0,1.0,12.0
10188,11.05,9.0,28.0,1.0,11.0
10189,11.05,9.0,28.0,1.0,12.0
10190,11.06,9.0,28.0,1.0,11.0
10191,11.06,9.0,28.0,1.0,11.0
10192,11.07,9.0,28.0,1.0,11.0
10193,11.07,9.0,28.0,1.0,11.0
10194,11.08,9.0,28.0,1.0,11.0
10195,11.08,9.0,28.0,1.0,11.0
10196,11.08,9.0,28.0,1.0,11.0
10197,11.09,9.0,28.0,1.0,11.0
10198,11.09,9.0,28.0,1.0,11.0
10199,11.1,9.0,28.0,1.0,11.0
10200,11.1,9.0,28.0,1.0,11.0
10201,11.16,9.0,28.0,1.0,11.0
10202,11.16,9.0,28.0,1.0,11.0
10203,11.17,9.0,28.0,1.0,11.0
10204,11.12,9.0,28.0,1.0,11.0
10205,11.17,9.0,28.0,1.0,11.0
10206,11.18,9.0,28.0,1.0,11.0
10207,11.18,9.0,28.0,1.0,11.0
10208,11.18,9.0,28.0,1.0,11.0
10209,11.19,9.0,28.0,1.0,11.0
10210,11.2,9.0,28.0,1.0,12.0
10211,11.2,9.0,28.0,1.0,11.0
10212,11.2,9.0,28.0,1.0,12.0
10213,11.2,9.0,28.0,1.0,11.0
10214,11.21,9.0,28.0,1.0,12.0
10215,11.21,9.0,28.0,1.0,11.0
10216,11.22,9.0,28.0,1.0,12.0
10217,11.22,9.0,28.0,1.0,11.0
10218,11.22,9.0,28.0,1.0,12.0
10219,11.22,9.0,28.0,1.0,11.0
10220,11.23,9.0,28.0,1.0,12.0
10221,11.23,9.0,28.0,1.0,11.0
10222,11.24,9.0,28.0,1.0,12.0
10223,11.24,9.0,28.0,1.0,11.0
10224,11.24,9.0,28.0,1.0,12.0
10225,11.24,9.0,28.0,1.0,11.0
10226,11.25,9.0,28.0,1.0,12.0
10227,11.25,9.0,28.0,1.0,11.0
10228,11.25,9.0,28.0,1.0,12.0
10229,11.2,9.0,28.0,1.0,11.0
10230,11.21,9.0,28.0,1.0,11.0
10231,11.21,9.0,28.0,1.0,11.0
10232,11.21,9.0,28.0,1.0,11.0
10233,11.22,9.0,28.0,1.0,11.0
10234,11.22,9.0,28.0,1.0,11.0
10235,11.27,9.0,28.0,1.0,11.0
10236,11.28,9.0,28.0,1.0,11.0
10237,11.28,9.0,28.0,1.0,11.0
10238,11.29,9.0,28.0,1.0,11.0
10239,11.29,9.0,28.0,1.0,11.0
10240,11.29,9.0,28.0,1.0,11.0
10241,11.29,9.0,28.0,1.0,11.0
10242,11.3,9.0,28.0,1.0,11.0
10243,11.3,9.0,28.0,1.0,11.0
10244,11.3,9.0,28.0,1.0,11.0
10245,11.3,9.0,28.0,1.0,11.0
10246,11.25,9.0,28.0,1.0,11.0
10247,11.25,9.0,28.0,1.0,11.0
10248,11.26,9.0,28.0,1.0,11.0
10249,11.26,9.0,28.0,1.0,12.0
10250,11.26,9.0,28.0,1.0,11.0
10251,11.27,9.0,28.0,1.0,12.0
10252,11.22,9.0,28.0,1.0,11.0
10253,11.22,9.0,28.0,1.0,12.0
10254,11.22,9.0,28.0,1.0,11.0
10255,11.23,9.0,28.0,1.0,12.0
10256,11.23,9.0,28.0,1.0,11.0
10257,11.18,9.0,28.0,1.0,12.0
10258,11.18,9.0,28.0,1.0,11.0
10259,11.19,9.0,28.0,1.0,12.0
10260,11.19,9.0,28.0,1.0,11.0
10261,11.19,9.0,28.0,1.0,12.0
10262,11.2,9.0,28.0,1.0,11.0
10263,11.15,9.0,28.0,1.0,12.0
10264,11.15,9.0,28.0,1.0,11.0
10265,11.16,9.0,28.0,1.0,12.0
10266,11.16,9.0,28.0,1.0,11.0
10267,11.16,9.0,28.0,1.0,12.0
10268,11.17,9.0,28.0,1.0,11.0
10269,11.17,9.0,28.0,1.0,12.0
10270,11.17,9.0,28.0,1.0,11.0
10271,11.18,9.0,28.0,1.0,11.0
10272,11.18,9.0,28.0,1.0,11.0
10273,11.18,9.0,28.0,1.0,11.0
