Sample Number (60 samples per second),Pv (l/m),duty (l/m),loopTime (ms)
1860,13.93,255.0,90.0
1861,13.78,255.0,100.0
1862,13.77,255.0,90.0
1863,13.75,255.0,90.0
1864,13.75,255.0,100.0
1865,13.6,255.0,83.0
1866,13.59,255.0,90.0
1867,13.58,255.0,90.0
1868,13.44,255.0,90.0
1869,13.44,255.0,83.0
1870,13.43,255.0,90.0
1871,13.29,255.0,90.0
1872,13.28,255.0,90.0
1873,13.28,255.0,90.0
1874,13.14,255.0,100.0
1875,13.12,255.0,90.0
1876,13.12,255.0,90.0
1877,12.98,255.0,100.0
1878,12.96,255.0,90.0
1879,12.96,255.0,90.0
1880,12.83,255.0,83.0
1881,12.82,255.0,100.0
1882,12.81,255.0,83.0
1883,12.68,255.0,90.0
1884,12.69,255.0,90.0
1885,12.68,255.0,90.0
1886,12.69,255.0,83.0
1887,12.56,255.0,100.0
1888,12.55,255.0,83.0
1889,12.55,255.0,90.0
1890,12.42,255.0,90.0
1891,12.42,255.0,100.0
1892,12.42,255.0,90.0
1893,12.42,255.0,90.0
1894,12.29,255.0,100.0
1895,12.29,255.0,90.0
1896,12.29,255.0,90.0
1897,12.17,255.0,90.0
1898,12.17,255.0,90.0
1899,12.18,255.0,83.0
1900,12.18,255.0,90.0
1901,12.06,255.0,90.0
1902,12.06,255.0,90.0
1903,12.07,255.0,90.0
1904,11.96,255.0,100.0
1905,11.95,255.0,90.0
1906,11.96,255.0,90.0
1907,11.84,255.0,100.0
1908,11.84,255.0,90.0
1909,11.85,255.0,90.0
1910,11.85,255.0,90.0
1911,11.74,255.0,100.0
1912,11.75,255.0,83.0
1913,11.75,255.0,90.0
1914,11.77,255.0,90.0
1915,11.65,255.0,90.0
1916,11.67,255.0,83.0
1917,11.67,255.0,100.0
1918,11.68,255.0,83.0
1919,11.57,255.0,90.0
1920,11.58,255.0,90.0
1921,11.58,255.0,90.0
1922,11.59,255.0,90.0
1923,11.6,255.0,90.0
1924,11.49,255.0,100.0
1925,11.49,255.0,90.0
1926,11.51,255.0,90.0
1927,11.52,255.0,90.0
1928,11.52,255.0,90.0
1929,11.42,255.0,83.0
1930,11.43,255.0,90.0
1931,11.44,255.0,90.0
1932,11.45,255.0,90.0
1933,11.46,255.0,83.0
1934,11.36,255.0,100.0
1935,11.36,255.0,90.0
1936,11.37,255.0,90.0
1937,11.39,255.0,100.0
1938,11.38,255.0,90.0
1939,11.4,255.0,90.0
1940,11.41,255.0,90.0
1941,11.31,255.0,100.0
1942,11.32,255.0,83.0
1943,11.33,255.0,90.0
1944,11.34,255.0,90.0
1945,11.35,255.0,90.0
1946,11.37,255.0,83.0
1947,11.38,255.0,100.0
1948,11.38,255.0,83.0
1949,11.39,255.0,90.0
1950,11.4,255.0,90.0
1951,11.31,255.0,100.0
1952,11.32,255.0,90.0
1953,11.33,255.0,90.0
1954,11.34,255.0,100.0
1955,11.35,255.0,90.0
1956,11.36,255.0,90.0
1957,11.37,255.0,100.0
1958,11.37,255.0,90.0
1959,11.39,255.0,83.0
1960,11.4,255.0,90.0
1961,11.4,255.0,90.0
1962,11.41,255.0,90.0
1963,11.43,255.0,83.0
1964,11.43,255.0,100.0
1965,11.44,255.0,83.0
1966,11.45,255.0,90.0
1967,11.46,255.0,100.0
1968,11.46,255.0,90.0
1969,11.47,255.0,90.0
1970,11.48,255.0,90.0
1971,11.49,255.0,100.0
1972,11.49,255.0,90.0
1973,11.5,255.0,90.0
1974,11.51,255.0,90.0
1975,11.52,255.0,90.0
1976,11.53,255.0,83.0
1977,11.63,255.0,100.0
1978,11.63,255.0,83.0
1979,11.64,255.0,90.0
1980,11.65,255.0,83.0
1981,11.65,255.0,100.0
1982,11.66,255.0,83.0
1983,11.66,255.0,90.0
1984,11.67,255.0,100.0
1985,11.67,255.0,90.0
1986,11.68,255.0,90.0
1987,11.69,255.0,100.0
1988,11.77,255.0,90.0
1989,11.78,255.0,90.0
1990,11.79,255.0,90.0
1991,11.79,255.0,83.0
1992,11.8,255.0,90.0
1993,11.8,255.0,83.0
1994,11.81,255.0,100.0
1995,11.81,255.0,83.0
1996,11.91,255.0,90.0
1997,11.91,255.0,100.0
1998,11.91,255.0,90.0
1999,11.92,255.0,90.0
2000,11.92,255.0,90.0
2001,11.93,255.0,90.0
2002,12.02,255.0,90.0
2003,12.02,255.0,90.0
2004,12.03,255.0,100.0
2005,12.03,255.0,90.0
2006,12.04,255.0,83.0
2007,12.12,255.0,100.0
2008,12.12,255.0,83.0
2009,12.12,255.0,90.0
2010,12.22,255.0,83.0
2011,12.22,255.0,90.0
2012,12.22,255.0,83.0
2013,12.31,255.0,90.0
2014,12.32,255.0,100.0
2015,12.31,255.0,90.0
2016,12.41,255.0,90.0
2017,12.41,255.0,100.0
2018,12.49,255.0,90.0
2019,12.49,255.0,90.0
2020,12.49,255.0,90.0
2021,12.57,255.0,90.0
2022,12.57,255.0,90.0
2023,12.67,255.0,83.0
2024,12.67,255.0,100.0
2025,12.76,255.0,83.0
2026,12.76,255.0,90.0
2027,12.86,255.0,90.0
2028,12.85,255.0,90.0
2029,12.94,255.0,90.0
2030,12.94,255.0,90.0
2031,13.03,255.0,100.0
2032,13.02,255.0,90.0
2033,13.12,255.0,90.0
2034,13.12,255.0,100.0
2035,13.21,255.0,90.0
2036,13.3,255.0,90.0
2037,13.3,255.0,100.0
2038,13.38,255.0,83.0
2039,13.37,255.0,90.0
2040,13.47,255.0,83.0
2041,13.55,255.0,90.0
2042,13.55,255.0,83.0
2043,13.64,255.0,90.0
2044,13.64,255.0,100.0
2045,13.72,255.0,90.0
2046,13.82,255.0,90.0
2047,13.81,255.0,100.0
2048,13.89,255.0,90.0
2049,13.88,255.0,90.0
2050,13.98,255.0,90.0
2051,14.06,255.0,90.0
2052,14.05,255.0,90.0
2053,14.15,255.0,83.0
2054,14.25,255.0,100.0
2055,14.23,255.0,83.0
2056,14.33,255.0,90.0
2057,14.43,255.0,90.0
2058,14.41,255.0,90.0
2059,14.51,255.0,83.0
2060,14.6,255.0,90.0
2061,14.58,255.0,100.0
2062,14.67,255.0,90.0
2063,14.77,255.0,90.0
2064,14.75,255.0,100.0
2065,14.84,255.0,90.0
2066,14.94,255.0,90.0
2067,15.04,255.0,100.0
2068,15.12,255.0,90.0
2069,15.1,255.0,90.0
2070,15.2,255.0,83.0
2071,15.28,255.0,90.0
2072,15.26,255.0,83.0
2073,15.35,255.0,90.0
2074,15.46,255.0,90.0
2075,15.43,255.0,90.0
2076,15.53,255.0,90.0
2077,15.63,255.0,100.0
2078,15.71,255.0,90.0
2079,15.68,255.0,90.0
2080,15.78,255.0,90.0
2081,15.86,255.0,100.0
2082,15.95,255.0,90.0
2083,15.92,255.0,83.0
2084,16.01,255.0,100.0
2085,16.11,255.0,83.0
2086,16.2,255.0,90.0
2087,16.17,255.0,90.0
2088,16.24,255.0,90.0
2089,16.35,255.0,83.0
2090,16.31,255.0,90.0
2091,16.4,255.0,100.0
2092,16.47,255.0,90.0
2093,16.58,255.0,90.0
2094,16.53,255.0,100.0
2095,16.62,255.0,90.0
2096,16.71,255.0,90.0
2097,16.81,255.0,100.0
2098,16.75,255.0,90.0
2099,16.85,255.0,90.0
2100,16.96,255.0,83.0
2101,17.03,255.0,90.0
2102,17.13,255.0,83.0
2103,17.08,255.0,90.0
2104,17.18,255.0,90.0
2105,17.26,255.0,90.0
2106,17.36,255.0,83.0
2107,17.45,255.0,100.0
2108,17.38,255.0,90.0
2109,17.47,255.0,90.0
2110,17.57,-255.0,90.0
2111,17.63,-255.0,90.0
2112,17.71,-255.0,90.0
2113,17.78,-255.0,90.0
2114,17.84,-255.0,100.0
2115,17.9,-255.0,90.0
2116,17.83,-255.0,90.0
2117,17.9,-255.0,100.0
2118,17.96,-255.0,90.0
2119,18.03,-255.0,90.0
2120,18.11,-255.0,100.0
2121,18.15,-255.0,90.0
2122,18.22,-255.0,90.0
2123,18.28,-255.0,100.0
2124,18.33,-255.0,90.0
2125,18.39,-255.0,90.0
2126,18.47,-255.0,100.0
2127,18.5,-255.0,90.0
2128,18.43,-255.0,90.0
2129,18.49,-255.0,90.0
2130,18.55,-255.0,90.0
2131,18.62,-255.0,83.0
2132,18.68,-255.0,90.0
2133,18.73,-255.0,90.0
2134,18.65,-255.0,90.0
2135,18.72,-255.0,83.0
2136,18.78,-255.0,100.0
2137,18.83,-255.0,83.0
2138,18.88,-255.0,90.0
2139,18.95,-255.0,90.0
2140,18.87,-255.0,90.0
2141,18.94,-255.0,83.0
2142,18.99,-255.0,100.0
2143,19.03,-255.0,83.0
2144,19.08,-255.0,90.0
2145,19.14,-255.0,83.0
2146,19.18,-255.0,90.0
2147,19.11,-255.0,83.0
2148,19.16,-255.0,90.0
2149,19.21,-255.0,90.0
2150,19.25,-255.0,90.0
2151,19.32,-255.0,83.0
2152,19.23,-255.0,100.0
2153,19.28,-255.0,83.0
2154,19.32,-255.0,90.0
2155,19.39,-255.0,100.0
2156,19.42,-255.0,90.0
2157,19.48,-255.0,83.0
2158,19.4,-255.0,100.0
2159,19.43,-255.0,83.0
2160,19.48,-255.0,90.0
2161,19.54,-255.0,100.0
2162,19.56,-255.0,90.0
2163,19.48,-255.0,90.0
2164,19.53,-255.0,90.0
2165,19.57,-255.0,90.0
2166,19.61,-255.0,90.0
2167,19.53,-255.0,90.0
2168,19.57,-255.0,100.0
2169,19.61,-255.0,90.0
2170,19.65,-255.0,90.0
2171,19.57,-255.0,100.0
2172,19.6,-255.0,90.0
2173,19.66,-255.0,90.0
2174,19.7,-255.0,100.0
2175,19.74,-255.0,90.0
2176,19.65,-255.0,90.0
2177,19.71,-255.0,100.0
2178,19.73,-255.0,90.0
2179,19.79,-255.0,90.0
2180,19.7,-255.0,100.0
2181,19.73,-255.0,90.0
2182,19.77,-255.0,90.0
2183,19.83,-255.0,100.0
2184,19.84,-255.0,90.0
2185,19.77,-255.0,90.0
2186,19.81,-255.0,90.0
2187,19.85,-255.0,90.0
2188,19.76,-255.0,90.0
2189,19.82,-255.0,90.0
2190,19.84,-255.0,100.0
2191,19.76,-255.0,90.0
2192,19.8,-255.0,90.0
2193,19.84,-255.0,100.0
2194,19.75,-255.0,90.0
2195,19.8,-255.0,90.0
2196,19.84,-255.0,100.0
2197,19.75,-255.0,90.0
2198,19.79,-255.0,90.0
2199,19.85,-255.0,100.0
2200,19.75,-255.0,90.0
2201,19.81,-255.0,90.0
2202,19.86,-255.0,100.0
2203,19.88,-255.0,90.0
2204,19.8,-255.0,83.0
2205,19.84,-255.0,90.0
2206,19.75,-255.0,83.0
2207,19.79,-255.0,90.0
2208,19.85,-255.0,83.0
2209,19.76,-255.0,100.0
2210,19.8,-255.0,83.0
2211,19.84,-255.0,90.0
2212,19.75,-255.0,90.0
2213,19.79,-255.0,90.0
2214,19.71,-255.0,83.0
2215,19.75,-255.0,100.0
2216,19.66,-255.0,83.0
2217,19.71,-255.0,90.0
2218,19.63,-255.0,90.0
2219,19.66,-255.0,90.0
2220,19.58,-255.0,83.0
2221,19.62,-255.0,100.0
2222,19.54,-255.0,83.0
2223,19.58,-255.0,90.0
2224,19.5,-255.0,83.0
2225,19.53,-255.0,90.0
2226,19.46,-255.0,83.0
2227,19.38,-255.0,90.0
2228,19.42,-255.0,90.0
2229,19.34,-255.0,90.0
2230,19.26,-255.0,90.0
2231,19.31,-255.0,100.0
2232,19.23,-255.0,83.0
2233,19.28,-255.0,90.0
2234,19.2,-255.0,100.0
2235,19.11,-255.0,90.0
2236,19.17,-255.0,90.0
2237,19.09,-255.0,100.0
2238,19.13,-255.0,90.0
2239,19.05,-255.0,90.0
2240,18.98,-255.0,100.0
2241,19.01,-255.0,90.0
2242,18.94,-255.0,90.0
2243,18.86,-255.0,90.0
2244,18.91,-255.0,90.0
2245,18.83,-255.0,90.0
2246,18.9,-255.0,90.0
2247,18.81,-255.0,100.0
2248,18.74,-255.0,90.0
2249,18.79,-255.0,90.0
2250,18.71,-255.0,100.0
2251,18.75,-255.0,90.0
2252,18.68,-255.0,90.0
2253,18.61,-255.0,100.0
2254,18.65,-255.0,90.0
2255,18.57,-255.0,90.0
2256,18.51,-255.0,100.0
2257,18.42,-255.0,90.0
2258,18.49,-255.0,90.0
2259,18.42,-255.0,100.0
2260,18.34,-255.0,90.0
2261,18.26,-255.0,90.0
2262,18.34,-255.0,90.0
2263,18.26,-255.0,90.0
2264,18.2,-255.0,90.0
2265,18.12,-255.0,90.0
2266,18.18,-255.0,100.0
2267,18.11,-255.0,90.0
2268,18.04,-255.0,90.0
2269,17.96,-255.0,100.0
2270,17.89,-255.0,90.0
2271,17.98,-255.0,83.0
2272,17.9,-255.0,100.0
2273,17.83,-255.0,83.0
2274,17.76,-255.0,90.0
2275,17.7,-255.0,90.0
2276,17.63,-255.0,90.0
2277,17.72,-255.0,83.0
2278,17.65,-255.0,100.0
2279,17.57,-255.0,83.0
2280,17.51,-255.0,90.0
2281,17.45,-255.0,83.0
2282,17.38,-255.0,90.0
2283,17.32,-255.0,83.0
2284,17.26,-255.0,90.0
2285,17.2,-255.0,90.0
2286,17.27,-255.0,90.0
2287,17.21,-255.0,83.0
2288,17.15,-255.0,100.0
2289,17.08,-255.0,83.0
2290,17.02,-255.0,90.0
2291,16.97,-255.0,90.0
2292,16.91,-255.0,90.0
2293,16.86,-255.0,83.0
2294,16.8,-255.0,100.0
2295,16.74,-255.0,83.0
2296,16.68,-255.0,90.0
2297,16.63,-255.0,100.0
2298,16.57,-255.0,90.0
2299,16.52,-255.0,83.0
2300,16.47,-255.0,90.0
2301,16.41,-255.0,83.0
2302,16.36,-255.0,90.0
2303,16.32,-255.0,90.0
2304,16.26,-255.0,100.0
2305,16.21,-255.0,90.0
2306,16.16,-255.0,90.0
2307,16.11,-255.0,100.0
2308,16.06,-255.0,90.0
2309,16.02,-255.0,90.0
2310,15.97,-255.0,100.0
2311,15.92,-255.0,90.0
2312,15.88,-255.0,90.0
2313,15.84,-255.0,100.0
2314,15.78,-255.0,90.0
2315,15.61,-255.0,90.0
2316,15.57,-255.0,100.0
2317,15.52,-255.0,90.0
2318,15.48,-255.0,90.0
2319,15.45,-255.0,90.0
2320,15.4,-255.0,90.0
2321,15.37,-255.0,90.0
2322,15.33,-255.0,90.0
2323,15.29,-255.0,100.0
2324,15.25,-255.0,90.0
2325,15.08,-255.0,90.0
2326,15.04,-255.0,100.0
2327,15.01,-255.0,90.0
2328,14.97,-255.0,90.0
2329,14.94,-255.0,100.0
2330,14.9,-255.0,90.0
2331,14.88,-255.0,90.0
2332,14.72,-255.0,100.0
2333,14.68,-255.0,90.0
2334,14.65,-255.0,90.0
2335,14.63,-255.0,100.0
2336,14.59,-255.0,90.0
2337,14.43,-255.0,90.0
2338,14.4,-255.0,90.0
2339,14.37,-255.0,90.0
2340,14.35,-255.0,83.0
2341,14.2,-255.0,90.0
2342,14.17,-255.0,90.0
2343,14.15,-255.0,90.0
2344,14.13,-255.0,83.0
2345,13.98,-255.0,100.0
2346,13.96,-255.0,83.0
2347,13.93,-255.0,90.0
2348,13.92,255.0,90.0
2349,13.77,255.0,90.0
2350,13.76,255.0,83.0
2351,13.75,255.0,100.0
2352,13.6,255.0,83.0
2353,13.59,255.0,90.0
2354,13.58,255.0,90.0
2355,13.57,255.0,100.0
2356,13.42,255.0,90.0
2357,13.41,255.0,90.0
2358,13.41,255.0,100.0
2359,13.27,255.0,90.0
2360,13.27,255.0,90.0
2361,13.26,255.0,100.0
2362,13.12,255.0,90.0
2363,13.12,255.0,83.0
2364,13.11,255.0,90.0
2365,12.98,255.0,90.0
2366,12.97,255.0,90.0
2367,12.97,255.0,83.0
2368,12.84,255.0,100.0
2369,12.83,255.0,83.0
2370,12.82,255.0,90.0
2371,12.69,255.0,100.0
2372,12.67,255.0,90.0
2373,12.68,255.0,90.0
2374,12.55,255.0,90.0
2375,12.55,255.0,90.0
2376,12.55,255.0,90.0
2377,12.42,255.0,90.0
2378,12.42,255.0,90.0
2379,12.43,255.0,90.0
2380,12.3,255.0,83.0
2381,12.3,255.0,100.0
2382,12.3,255.0,83.0
2383,12.17,255.0,90.0
2384,12.18,255.0,83.0
2385,12.17,255.0,100.0
2386,12.18,255.0,90.0
2387,12.06,255.0,90.0
2388,12.07,255.0,100.0
2389,12.06,255.0,90.0
2390,11.94,255.0,90.0
2391,11.95,255.0,100.0
2392,11.95,255.0,90.0
2393,11.83,255.0,90.0
2394,11.84,255.0,90.0
2395,11.85,255.0,90.0
2396,11.73,255.0,90.0
2397,11.74,255.0,83.0
2398,11.75,255.0,100.0
2399,11.76,255.0,83.0
2400,11.64,255.0,90.0
2401,11.66,255.0,100.0
2402,11.65,255.0,90.0
2403,11.66,255.0,90.0
2404,11.55,255.0,90.0
2405,11.56,255.0,100.0
2406,11.56,255.0,90.0
2407,11.58,255.0,90.0
2408,11.59,255.0,100.0
2409,11.48,255.0,90.0
2410,11.49,255.0,83.0
2411,11.5,255.0,100.0
2412,11.5,255.0,83.0
2413,11.51,255.0,90.0
2414,11.4,255.0,83.0
2415,11.41,255.0,90.0
2416,11.42,255.0,83.0
2417,11.43,255.0,90.0
2418,11.33,255.0,100.0
2419,11.33,255.0,90.0
2420,11.35,255.0,90.0
2421,11.36,255.0,100.0
2422,11.36,255.0,90.0
2423,11.37,255.0,90.0
2424,11.27,255.0,90.0
2425,11.27,255.0,90.0
2426,11.29,255.0,90.0
2427,11.3,255.0,83.0
2428,11.31,255.0,100.0
2429,11.32,255.0,83.0
2430,11.22,255.0,90.0
2431,11.24,255.0,90.0
2432,11.24,255.0,90.0
2433,11.26,255.0,90.0
2434,11.27,255.0,90.0
2435,11.28,255.0,100.0
2436,11.29,255.0,90.0
2437,11.3,255.0,90.0
2438,11.31,255.0,100.0
2439,11.32,255.0,90.0
2440,11.23,255.0,90.0
2441,11.24,255.0,100.0
2442,11.24,255.0,83.0
2443,11.26,255.0,90.0
2444,11.27,255.0,83.0
2445,11.27,255.0,90.0
2446,11.29,255.0,83.0
2447,11.3,255.0,90.0
2448,11.31,255.0,100.0
2449,11.32,255.0,90.0
2450,11.33,255.0,90.0
2451,11.34,255.0,100.0
2452,11.34,255.0,90.0
2453,11.35,255.0,90.0
2454,11.37,255.0,90.0
2455,11.37,255.0,90.0
2456,11.38,255.0,90.0
2457,11.39,255.0,83.0
2458,11.4,255.0,100.0
2459,11.41,255.0,83.0
2460,11.42,255.0,90.0
2461,11.43,255.0,90.0
2462,11.43,255.0,90.0
2463,11.45,255.0,83.0
2464,11.45,255.0,90.0
2465,11.46,255.0,100.0
2466,11.46,255.0,90.0
2467,11.48,255.0,90.0
2468,11.48,255.0,100.0
2469,11.49,255.0,90.0
2470,11.5,255.0,90.0
2471,11.51,255.0,100.0
2472,11.51,255.0,90.0
2473,11.61,255.0,90.0
2474,11.62,255.0,83.0
2475,11.62,255.0,90.0
2476,11.63,255.0,83.0
2477,11.64,255.0,90.0
2478,11.65,255.0,90.0
2479,11.65,255.0,90.0
2480,11.66,255.0,90.0
2481,11.67,255.0,100.0
2482,11.67,255.0,90.0
2483,11.68,255.0,90.0
2484,11.69,255.0,90.0
2485,11.77,255.0,100.0
2486,11.77,255.0,90.0
2487,11.78,255.0,83.0
2488,11.79,255.0,100.0
2489,11.88,255.0,83.0
2490,11.88,255.0,90.0
2491,11.89,255.0,90.0
2492,11.89,255.0,90.0
2493,11.9,255.0,83.0
2494,11.99,255.0,90.0
2495,11.99,255.0,100.0
2496,11.99,255.0,90.0
2497,12.0,255.0,90.0
2498,12.0,255.0,100.0
2499,12.09,255.0,90.0
2500,12.09,255.0,90.0
2501,12.1,255.0,100.0
2502,12.09,255.0,90.0
2503,12.19,255.0,90.0
2504,12.19,255.0,83.0
2505,12.19,255.0,90.0
2506,12.2,255.0,83.0
2507,12.2,255.0,90.0
2508,12.29,255.0,90.0
2509,12.3,255.0,90.0
2510,12.3,255.0,83.0
2511,12.3,255.0,100.0
2512,12.38,255.0,90.0
2513,12.38,255.0,90.0
2514,12.38,255.0,90.0
2515,12.46,255.0,100.0
2516,12.46,255.0,90.0
2517,12.46,255.0,90.0
2518,12.56,255.0,100.0
2519,12.55,255.0,83.0
2520,12.55,255.0,90.0
2521,12.65,255.0,90.0
2522,12.64,255.0,90.0
2523,12.74,255.0,83.0
2524,12.73,255.0,90.0
2525,12.82,255.0,90.0
2526,12.82,255.0,90.0
2527,12.82,255.0,90.0
2528,12.91,255.0,100.0
2529,12.91,255.0,90.0
2530,12.99,255.0,90.0
2531,12.99,255.0,100.0
2532,13.06,255.0,90.0
2533,13.06,255.0,90.0
2534,13.16,255.0,83.0
2535,13.15,255.0,100.0
2536,13.23,255.0,83.0
2537,13.23,255.0,90.0
2538,13.33,255.0,90.0
2539,13.32,255.0,90.0
2540,13.42,255.0,83.0
2541,13.41,255.0,100.0
2542,13.49,255.0,83.0
2543,13.58,255.0,90.0
2544,13.57,255.0,90.0
2545,13.65,255.0,100.0
2546,13.64,255.0,90.0
2547,13.73,255.0,90.0
2548,13.83,255.0,100.0
2549,13.81,255.0,90.0
2550,13.91,255.0,90.0
2551,14.01,255.0,90.0
2552,13.99,255.0,90.0
2553,14.09,255.0,83.0
2554,14.08,255.0,90.0
2555,14.17,255.0,90.0
2556,14.26,255.0,90.0
2557,14.25,255.0,90.0
2558,14.34,255.0,100.0
2559,14.44,255.0,90.0
2560,14.42,255.0,90.0
2561,14.52,255.0,100.0
2562,14.59,255.0,90.0
2563,14.69,255.0,90.0
2564,14.79,255.0,90.0
2565,14.77,255.0,100.0
2566,14.86,255.0,83.0
2567,14.95,255.0,90.0
2568,14.93,255.0,90.0
2569,15.03,255.0,90.0
2570,15.13,255.0,83.0
2571,15.22,255.0,100.0
2572,15.19,255.0,83.0
2573,15.28,255.0,90.0
2574,15.39,255.0,90.0
2575,15.35,255.0,90.0
2576,15.46,255.0,90.0
2577,15.55,255.0,90.0
2578,15.65,255.0,100.0
2579,15.61,255.0,90.0
2580,15.72,255.0,90.0
2581,15.82,255.0,90.0
2582,15.9,255.0,90.0
2583,15.87,255.0,83.0
2584,15.96,255.0,90.0
2585,16.06,255.0,90.0
2586,16.02,255.0,90.0
2587,16.12,255.0,83.0
2588,16.22,255.0,100.0
2589,16.17,255.0,90.0
2590,16.26,255.0,90.0
2591,16.36,255.0,100.0
2592,16.31,255.0,90.0
2593,16.41,255.0,90.0
2594,16.51,255.0,90.0
2595,16.6,255.0,100.0
2596,16.69,255.0,83.0
2597,16.64,255.0,90.0
2598,16.75,255.0,90.0
2599,16.84,-255.0,90.0
2600,16.93,-255.0,83.0
2601,17.0,-255.0,100.0
2602,16.94,-255.0,83.0
2603,17.01,-255.0,90.0
2604,17.1,-255.0,90.0
2605,17.16,-255.0,90.0
2606,17.25,-255.0,83.0
2607,17.32,-255.0,90.0
2608,17.25,-255.0,83.0
2609,17.32,-255.0,90.0
2610,17.41,-255.0,83.0
2611,17.47,-255.0,100.0
2612,17.54,-255.0,83.0
2613,17.6,-255.0,90.0
2614,17.69,-255.0,100.0
2615,17.74,-255.0,90.0
2616,17.82,-255.0,83.0
2617,17.89,-255.0,100.0
2618,17.94,-255.0,83.0
2619,18.0,-255.0,90.0
2620,18.08,-255.0,100.0
2621,18.12,-255.0,90.0
2622,18.2,-255.0,90.0
2623,18.26,-255.0,100.0
2624,18.31,-255.0,90.0
2625,18.23,-255.0,90.0
2626,18.31,-255.0,90.0
2627,18.36,-255.0,90.0
2628,18.43,-255.0,90.0
2629,18.49,-255.0,90.0
2630,18.55,-255.0,100.0
2631,18.46,-255.0,90.0
2632,18.54,-255.0,90.0
2633,18.58,-255.0,100.0
2634,18.64,-255.0,90.0
2635,18.69,-255.0,90.0
2636,18.76,-255.0,100.0
2637,18.67,-255.0,90.0
2638,18.75,-255.0,90.0
2639,18.8,-255.0,100.0
2640,18.84,-255.0,90.0
2641,18.89,-255.0,90.0
2642,18.82,-255.0,100.0
2643,18.85,-255.0,90.0
2644,18.92,-255.0,90.0
2645,18.97,-255.0,90.0
2646,18.89,-255.0,90.0
2647,18.94,-255.0,90.0
2648,19.01,-255.0,90.0
2649,19.05,-255.0,100.0
2650,19.1,-255.0,90.0
2651,19.02,-255.0,90.0
2652,19.07,-255.0,100.0
2653,19.11,-255.0,90.0
2654,19.03,-255.0,90.0
2655,19.1,-255.0,100.0
2656,19.15,-255.0,90.0
2657,19.21,-255.0,83.0
2658,19.13,-255.0,100.0
2659,19.16,-255.0,90.0
2660,19.22,-255.0,90.0
2661,19.15,-255.0,90.0
2662,19.18,-255.0,90.0
2663,19.25,-255.0,83.0
2664,19.17,-255.0,90.0
2665,19.21,-255.0,83.0
2666,19.26,-255.0,90.0
2667,19.19,-255.0,83.0
2668,19.22,-255.0,100.0
2669,19.27,-255.0,83.0
2670,19.19,-255.0,90.0
2671,19.24,-255.0,90.0
2672,19.28,-255.0,90.0
2673,19.21,-255.0,83.0
2674,19.26,-255.0,100.0
2675,19.29,-255.0,83.0
2676,19.21,-255.0,90.0
2677,19.27,-255.0,90.0
2678,19.31,-255.0,90.0
2679,19.23,-255.0,83.0
2680,19.28,-255.0,100.0
2681,19.31,-255.0,83.0
2682,19.23,-255.0,90.0
2683,19.3,-255.0,83.0
2684,19.33,-255.0,90.0
2685,19.26,-255.0,83.0
2686,19.3,-255.0,90.0
2687,19.35,-255.0,100.0
2688,19.26,-255.0,90.0
2689,19.32,-255.0,90.0
2690,19.36,-255.0,100.0
2691,19.28,-255.0,90.0
2692,19.32,-255.0,90.0
2693,19.25,-255.0,100.0
2694,19.27,-255.0,90.0
2695,19.33,-255.0,90.0
2696,19.25,-255.0,100.0
2697,19.29,-255.0,90.0
2698,19.2,-255.0,90.0
2699,19.27,-255.0,100.0
2700,19.18,-255.0,90.0
2701,19.24,-255.0,90.0
2702,19.16,-255.0,90.0
2703,19.2,-255.0,90.0
2704,19.12,-255.0,90.0
2705,19.05,-255.0,90.0
2706,19.09,-255.0,100.0
2707,19.01,-255.0,90.0
2708,19.06,-255.0,90.0
2709,18.98,-255.0,100.0
2710,19.02,-255.0,90.0
2711,18.94,-255.0,90.0
2712,18.99,-255.0,100.0
2713,18.91,-255.0,90.0
2714,18.84,-255.0,90.0
2715,18.9,-255.0,100.0
2716,18.81,-255.0,90.0
2717,18.88,-255.0,90.0
2718,18.8,-255.0,100.0
2719,18.72,-255.0,90.0
2720,18.77,-255.0,90.0
2721,18.7,-255.0,90.0
2722,18.62,-255.0,90.0
2723,18.69,-255.0,90.0
2724,18.62,-255.0,83.0
2725,18.54,-255.0,100.0
2726,18.58,-255.0,90.0
2727,18.51,-255.0,90.0
2728,18.57,-255.0,90.0
2729,18.49,-255.0,90.0
2730,18.42,-255.0,83.0
2731,18.35,-255.0,100.0
2732,18.41,-255.0,83.0
2733,18.33,-255.0,90.0
2734,18.27,-255.0,90.0
2735,18.31,-255.0,90.0
2736,18.25,-255.0,83.0
2737,18.18,-255.0,100.0
2738,18.22,-255.0,83.0
2739,18.15,-255.0,90.0
2740,18.09,-255.0,83.0
2741,18.14,-255.0,90.0
2742,18.07,-255.0,83.0
2743,18.0,-255.0,90.0
2744,17.93,-255.0,90.0
2745,17.99,-255.0,90.0
2746,17.93,-255.0,83.0
2747,17.86,-255.0,100.0
2748,17.79,-255.0,83.0
2749,17.85,-255.0,90.0
2750,17.79,-255.0,90.0
2751,17.72,-255.0,90.0
2752,17.66,-255.0,83.0
2753,17.72,-255.0,100.0
2754,17.65,-255.0,83.0
2755,17.58,-255.0,90.0
2756,17.53,-255.0,100.0
2757,17.57,-255.0,90.0
2758,17.51,-255.0,90.0
2759,17.45,-255.0,90.0
2760,17.39,-255.0,90.0
2761,17.45,-255.0,90.0
2762,17.4,-255.0,90.0
2763,17.33,-255.0,100.0
