Sample Number (90 samples per second),fluxo (l/m),setPoint (l/m),duty (),Stability (),frequency ()
9714,11.47,211.0,211.0,0.0,11.0
9715,11.47,211.0,211.0,0.0,12.0
9716,11.53,211.0,211.0,0.0,10.0
9717,11.52,211.0,211.0,0.0,11.0
9718,11.58,211.0,211.0,0.0,11.0
9719,11.57,211.0,211.0,0.0,11.0
9720,11.62,211.0,211.0,0.0,11.0
9721,11.62,211.0,211.0,0.0,11.0
9722,11.67,211.0,211.0,0.0,12.0
9723,11.66,211.0,211.0,0.0,11.0
9724,11.73,211.0,211.0,0.0,11.0
9725,11.71,211.0,211.0,0.0,11.0
9726,11.77,211.0,211.0,0.0,11.0
9727,11.76,212.0,212.0,0.0,10.0
9728,11.82,212.0,212.0,0.0,11.0
9729,11.81,212.0,212.0,0.0,11.0
9730,11.87,212.0,212.0,0.0,10.0
9731,11.92,212.0,212.0,0.0,12.0
9732,11.91,213.0,213.0,0.0,11.0
9733,11.97,213.0,213.0,0.0,12.0
9734,12.03,213.0,213.0,0.0,11.0
9735,12.09,213.0,213.0,0.0,11.0
9736,12.08,213.0,213.0,0.0,11.0
9737,12.13,213.0,213.0,0.0,11.0
9738,12.12,213.0,213.0,0.0,11.0
9739,12.18,213.0,213.0,0.0,11.0
9740,12.24,213.0,213.0,0.0,12.0
9741,12.23,211.0,211.0,0.0,10.0
9742,12.28,211.0,211.0,0.0,11.0
9743,12.27,210.0,210.0,0.0,11.0
9744,12.33,208.0,208.0,0.0,11.0
9745,12.39,207.0,207.0,0.0,11.0
9746,12.37,204.0,204.0,0.0,11.0
9747,12.43,199.0,199.0,0.0,12.0
9748,12.49,194.0,194.0,0.0,11.0
9749,12.47,184.0,184.0,0.0,11.0
9750,12.53,175.0,175.0,0.0,11.0
9751,12.59,165.0,165.0,0.0,11.0
9752,12.57,158.0,158.0,0.0,10.0
9753,12.63,150.0,150.0,0.0,11.0
9754,12.69,140.0,140.0,0.0,12.0
9755,12.75,130.0,130.0,0.0,10.0
9756,12.73,120.0,120.0,0.0,12.0
9757,12.79,110.0,110.0,0.0,11.0
9758,12.85,100.0,100.0,0.0,12.0
9759,12.83,90.0,90.0,0.0,11.0
9760,12.91,79.0,79.0,0.0,11.0
9761,12.9,69.0,69.0,0.0,11.0
9762,12.97,56.0,56.0,0.0,11.0
9763,12.96,44.0,44.0,0.0,11.0
9764,13.03,36.0,36.0,0.0,11.0
9765,13.02,25.0,25.0,0.0,11.0
9766,13.09,15.0,15.0,0.0,11.0
9767,13.08,5.0,5.0,0.0,11.0
9768,13.16,-3.0,3.0,0.0,11.0
9769,13.16,-12.0,12.0,0.0,11.0
9770,13.22,-20.0,20.0,0.0,10.0
9771,13.29,-29.0,29.0,0.0,11.0
9772,13.27,-40.0,40.0,0.0,11.0
9773,13.34,-47.0,47.0,0.0,11.0
9774,13.4,-56.0,56.0,0.0,11.0
9775,13.38,-63.0,63.0,0.0,12.0
9776,13.45,-69.0,69.0,0.0,11.0
9777,13.42,-74.0,74.0,0.0,12.0
9778,13.49,-80.0,80.0,0.0,11.0
9779,13.56,-84.0,84.0,0.0,12.0
9780,13.54,-86.0,86.0,0.0,11.0
9781,13.6,-89.0,89.0,0.0,11.0
9782,13.58,-92.0,92.0,0.0,11.0
9783,13.65,-94.0,94.0,0.0,11.0
9784,13.63,-97.0,97.0,0.0,10.0
9785,13.68,-98.0,98.0,0.0,11.0
9786,13.76,-98.0,98.0,0.0,11.0
9787,13.73,-99.0,99.0,0.0,10.0
9788,13.8,-100.0,100.0,0.0,12.0
9789,13.85,-103.0,103.0,0.0,11.0
9790,13.82,-105.0,105.0,0.0,11.0
9791,13.86,-106.0,106.0,0.0,11.0
9792,13.91,-107.0,107.0,0.0,11.0
9793,13.97,-107.0,107.0,0.0,11.0
9794,14.01,-109.0,109.0,0.0,11.0
9795,13.98,-111.0,111.0,0.0,11.0
9796,14.02,-114.0,114.0,0.0,11.0
9797,14.07,-117.0,117.0,0.0,11.0
9798,14.13,-119.0,119.0,0.0,10.0
9799,14.17,-121.0,121.0,0.0,11.0
9800,14.23,-124.0,124.0,0.0,12.0
9801,14.19,-126.0,126.0,0.0,11.0
9802,14.24,-129.0,129.0,0.0,12.0
9803,14.29,-131.0,131.0,0.0,10.0
9804,14.33,-134.0,134.0,0.0,11.0
9805,14.38,-135.0,135.0,0.0,11.0
9806,14.43,-137.0,137.0,0.0,10.0
9807,14.39,-138.0,138.0,0.0,12.0
9808,14.44,-140.0,140.0,0.0,11.0
9809,14.49,-143.0,143.0,0.0,11.0
9810,14.54,-145.0,145.0,0.0,11.0
9811,14.5,-147.0,147.0,0.0,10.0
9812,14.55,-150.0,150.0,0.0,12.0
9813,14.6,-150.0,150.0,0.0,11.0
9814,14.65,-152.0,152.0,0.0,10.0
9815,14.69,-153.0,153.0,0.0,11.0
9816,14.65,-154.0,154.0,0.0,11.0
9817,14.7,-155.0,155.0,0.0,11.0
9818,14.74,-156.0,156.0,0.0,11.0
9819,14.79,-157.0,157.0,0.0,11.0
9820,14.74,-157.0,157.0,0.0,11.0
9821,14.79,-158.0,158.0,0.0,11.0
9822,14.84,-158.0,158.0,0.0,10.0
9823,14.88,-159.0,159.0,0.0,11.0
9824,14.93,-159.0,159.0,0.0,12.0
9825,14.88,-159.0,159.0,0.0,11.0
9826,14.92,-159.0,159.0,0.0,11.0
9827,14.97,-159.0,159.0,0.0,10.0
9828,15.0,-159.0,159.0,0.0,11.0
9829,15.05,-159.0,159.0,0.0,12.0
9830,15.01,-159.0,159.0,0.0,10.0
9831,15.05,-159.0,159.0,0.0,12.0
9832,15.1,-160.0,160.0,0.0,11.0
9833,15.05,-160.0,160.0,0.0,11.0
9834,15.1,-160.0,160.0,0.0,11.0
9835,15.14,-160.0,160.0,0.0,10.0
9836,15.19,-159.0,159.0,0.0,12.0
9837,15.14,-160.0,160.0,0.0,11.0
9838,15.18,-160.0,160.0,0.0,10.0
9839,15.23,-160.0,160.0,0.0,11.0
9840,15.18,-160.0,160.0,0.0,11.0
9841,15.23,-160.0,160.0,0.0,12.0
9842,15.26,-160.0,160.0,0.0,11.0
9843,15.22,-160.0,160.0,0.0,11.0
9844,15.25,-160.0,160.0,0.0,11.0
9845,15.2,-160.0,160.0,0.0,11.0
9846,15.25,-160.0,160.0,0.0,10.0
9847,15.28,-160.0,160.0,0.0,11.0
9848,15.33,-160.0,160.0,0.0,12.0
9849,15.28,-160.0,160.0,0.0,11.0
9850,15.32,-160.0,160.0,0.0,11.0
9851,15.27,-160.0,160.0,0.0,10.0
9852,15.31,-160.0,160.0,0.0,11.0
9853,15.35,-160.0,160.0,0.0,12.0
9854,15.3,-160.0,160.0,0.0,10.0
9855,15.35,-160.0,160.0,0.0,12.0
9856,15.39,-160.0,160.0,0.0,11.0
9857,15.34,-160.0,160.0,0.0,11.0
9858,15.38,-160.0,160.0,0.0,11.0
9859,15.33,-160.0,160.0,0.0,10.0
9860,15.38,-160.0,160.0,0.0,12.0
9861,15.33,-160.0,160.0,0.0,11.0
9862,15.37,-160.0,160.0,0.0,10.0
9863,15.32,-160.0,160.0,0.0,11.0
9864,15.36,-160.0,160.0,0.0,11.0
9865,15.41,-160.0,160.0,0.0,12.0
9866,15.36,-160.0,160.0,0.0,11.0
9867,15.4,-160.0,160.0,0.0,10.0
9868,15.35,-160.0,160.0,0.0,11.0
9869,15.39,-160.0,160.0,0.0,11.0
9870,15.34,-160.0,160.0,0.0,10.0
9871,15.38,-160.0,160.0,0.0,11.0
9872,15.33,-160.0,160.0,0.0,12.0
9873,15.37,-160.0,160.0,0.0,11.0
9874,15.32,-160.0,160.0,0.0,11.0
9875,15.37,-160.0,160.0,0.0,10.0
9876,15.31,-160.0,160.0,0.0,11.0
9877,15.36,-160.0,160.0,0.0,12.0
9878,15.31,-159.0,159.0,0.0,10.0
9879,15.35,-160.0,160.0,0.0,11.0
9880,15.3,-160.0,160.0,0.0,11.0
9881,15.34,-159.0,159.0,0.0,11.0
9882,15.29,-159.0,159.0,0.0,12.0
9883,15.34,-159.0,159.0,0.0,10.0
9884,15.29,-160.0,160.0,0.0,12.0
9885,15.24,-159.0,159.0,0.0,11.0
9886,15.28,-160.0,160.0,0.0,10.0
9887,15.23,-160.0,160.0,0.0,11.0
9888,15.28,-160.0,160.0,0.0,11.0
9889,15.23,-160.0,160.0,0.0,12.0
9890,15.18,-160.0,160.0,0.0,11.0
9891,15.22,-160.0,160.0,0.0,10.0
9892,15.17,-160.0,160.0,0.0,11.0
9893,15.12,-160.0,160.0,0.0,11.0
9894,15.17,-160.0,160.0,0.0,11.0
9895,15.12,-160.0,160.0,0.0,11.0
9896,15.17,-160.0,160.0,0.0,12.0
9897,15.12,-160.0,160.0,0.0,11.0
9898,15.07,-160.0,160.0,0.0,11.0
9899,15.12,-160.0,160.0,0.0,10.0
9900,15.07,-160.0,160.0,0.0,11.0
9901,15.02,-160.0,160.0,0.0,12.0
9902,15.07,-160.0,160.0,0.0,10.0
9903,15.02,-160.0,160.0,0.0,11.0
9904,14.97,-160.0,160.0,0.0,11.0
9905,15.02,-160.0,160.0,0.0,11.0
9906,14.97,-160.0,160.0,0.0,12.0
9907,14.92,-160.0,160.0,0.0,10.0
9908,14.88,-160.0,160.0,0.0,12.0
9909,14.93,-160.0,160.0,0.0,11.0
9910,14.88,-160.0,160.0,0.0,10.0
9911,14.83,-160.0,160.0,0.0,12.0
9912,14.88,-160.0,160.0,0.0,11.0
9913,14.84,-160.0,160.0,0.0,12.0
9914,14.79,-160.0,160.0,0.0,11.0
9915,14.74,-160.0,160.0,0.0,10.0
9916,14.79,-160.0,160.0,0.0,11.0
9917,14.75,-160.0,160.0,0.0,11.0
9918,14.7,-160.0,160.0,0.0,11.0
9919,14.74,-160.0,160.0,0.0,11.0
9920,14.7,-160.0,160.0,0.0,12.0
9921,14.66,-160.0,160.0,0.0,11.0
9922,14.61,-160.0,160.0,0.0,11.0
9923,14.66,-159.0,159.0,0.0,10.0
9924,14.61,-160.0,160.0,0.0,11.0
9925,14.57,-160.0,160.0,0.0,12.0
9926,14.53,-160.0,160.0,0.0,10.0
9927,14.48,-160.0,160.0,0.0,11.0
9928,14.44,-160.0,160.0,0.0,11.0
9929,14.49,-160.0,160.0,0.0,11.0
9930,14.45,-160.0,160.0,0.0,12.0
9931,14.41,-160.0,160.0,0.0,10.0
9932,14.36,-160.0,160.0,0.0,11.0
9933,14.32,-160.0,160.0,0.0,11.0
9934,14.38,-160.0,160.0,0.0,10.0
9935,14.33,-160.0,160.0,0.0,12.0
9936,14.29,-160.0,160.0,0.0,11.0
9937,14.25,-160.0,160.0,0.0,12.0
9938,14.21,-160.0,160.0,0.0,11.0
9939,14.17,-160.0,160.0,0.0,10.0
9940,14.23,-160.0,160.0,0.0,11.0
9941,14.18,-160.0,160.0,0.0,11.0
9942,14.15,-160.0,160.0,0.0,11.0
9943,14.01,-160.0,160.0,0.0,11.0
9944,13.97,-160.0,160.0,0.0,11.0
9945,13.94,-160.0,160.0,0.0,11.0
9946,13.9,-160.0,160.0,0.0,11.0
9947,13.86,-160.0,160.0,0.0,11.0
9948,13.82,-160.0,160.0,0.0,11.0
9949,13.78,-160.0,160.0,0.0,12.0
9950,13.65,-160.0,160.0,0.0,10.0
9951,13.61,-160.0,160.0,0.0,11.0
9952,13.58,-160.0,160.0,0.0,11.0
9953,13.55,-160.0,160.0,0.0,11.0
9954,13.51,-160.0,160.0,0.0,12.0
9955,13.48,-160.0,160.0,0.0,10.0
9956,13.44,-160.0,160.0,0.0,11.0
9957,13.41,-160.0,160.0,0.0,11.0
9958,13.38,-160.0,160.0,0.0,10.0
9959,13.34,-160.0,160.0,0.0,12.0
9960,13.22,-160.0,160.0,0.0,11.0
9961,13.19,-156.0,156.0,0.0,12.0
9962,13.15,-154.0,154.0,0.0,11.0
9963,13.12,-150.0,150.0,0.0,10.0
9964,13.09,-148.0,148.0,0.0,12.0
9965,13.06,-141.0,141.0,0.0,11.0
9966,13.04,-135.0,135.0,0.0,11.0
9967,13.0,-126.0,126.0,0.0,11.0
9968,12.97,-120.0,120.0,0.0,11.0
9969,12.95,-111.0,111.0,0.0,11.0
9970,12.92,-105.0,105.0,0.0,11.0
9971,12.89,-96.0,96.0,0.0,11.0
9972,12.87,-88.0,88.0,0.0,11.0
9973,12.85,-83.0,83.0,0.0,12.0
9974,12.83,-74.0,74.0,0.0,10.0
9975,12.71,-68.0,68.0,0.0,12.0
9976,12.7,-59.0,59.0,0.0,11.0
9977,12.68,-49.0,49.0,0.0,10.0
9978,12.66,-40.0,40.0,0.0,11.0
9979,12.54,-29.0,29.0,0.0,11.0
9980,12.53,-18.0,18.0,0.0,10.0
9981,12.51,-7.0,7.0,0.0,11.0
9982,12.51,2.0,2.0,0.0,11.0
9983,12.4,11.0,11.0,0.0,10.0
9984,12.39,22.0,22.0,0.0,11.0
9985,12.38,29.0,29.0,0.0,11.0
9986,12.26,40.0,40.0,0.0,10.0
9987,12.25,51.0,51.0,0.0,11.0
9988,12.24,59.0,59.0,0.0,11.0
9989,12.13,67.0,67.0,0.0,10.0
9990,12.12,77.0,77.0,0.0,12.0
9991,12.12,84.0,84.0,0.0,11.0
9992,12.11,92.0,92.0,0.0,10.0
9993,12.0,98.0,98.0,0.0,11.0
9994,12.0,104.0,104.0,0.0,12.0
9995,11.98,109.0,109.0,0.0,10.0
9996,11.97,113.0,113.0,0.0,12.0
9997,11.95,115.0,115.0,0.0,11.0
9998,11.85,120.0,120.0,0.0,10.0
9999,11.83,121.0,121.0,0.0,11.0
10000,11.82,123.0,123.0,0.0,11.0
10001,11.81,129.0,129.0,0.0,10.0
10002,11.79,131.0,131.0,0.0,11.0
10003,11.78,133.0,133.0,0.0,12.0
10004,11.77,136.0,136.0,0.0,11.0
10005,11.66,140.0,140.0,0.0,12.0
10006,11.65,142.0,142.0,0.0,11.0
10007,11.64,146.0,146.0,0.0,11.0
10008,11.63,149.0,149.0,0.0,11.0
10009,11.62,152.0,152.0,0.0,10.0
10010,11.61,156.0,156.0,0.0,12.0
10011,11.59,160.0,160.0,0.0,11.0
10012,11.59,164.0,164.0,0.0,11.0
10013,11.57,167.0,167.0,0.0,11.0
10014,11.47,170.0,170.0,0.0,12.0
10015,11.46,173.0,173.0,0.0,10.0
10016,11.45,174.0,174.0,0.0,11.0
10017,11.45,178.0,178.0,0.0,11.0
10018,11.44,181.0,181.0,0.0,11.0
10019,11.43,181.0,181.0,0.0,12.0
10020,11.42,183.0,183.0,0.0,10.0
10021,11.41,184.0,184.0,0.0,12.0
10022,11.4,186.0,186.0,0.0,11.0
10023,11.39,187.0,187.0,0.0,10.0
10024,11.38,189.0,189.0,0.0,11.0
10025,11.37,190.0,190.0,0.0,11.0
10026,11.37,191.0,191.0,0.0,10.0
10027,11.28,191.0,191.0,0.0,11.0
10028,11.27,191.0,191.0,0.0,12.0
10029,11.26,192.0,192.0,0.0,11.0
10030,11.26,193.0,193.0,0.0,12.0
10031,11.25,194.0,194.0,0.0,11.0
10032,11.24,194.0,194.0,0.0,11.0
10033,11.23,194.0,194.0,0.0,11.0
10034,11.23,194.0,194.0,0.0,10.0
10035,11.14,194.0,194.0,0.0,12.0
10036,11.13,194.0,194.0,0.0,11.0
10037,11.13,195.0,195.0,0.0,11.0
10038,11.12,196.0,196.0,0.0,11.0
10039,11.11,196.0,196.0,0.0,11.0
10040,11.11,197.0,197.0,0.0,10.0
10041,11.1,197.0,197.0,0.0,11.0
10042,11.1,198.0,198.0,0.0,11.0
10043,11.09,197.0,197.0,0.0,11.0
10044,11.09,197.0,197.0,0.0,12.0
10045,11.09,198.0,198.0,0.0,10.0
10046,11.08,198.0,198.0,0.0,12.0
10047,11.07,198.0,198.0,0.0,11.0
10048,11.07,197.0,197.0,0.0,10.0
10049,11.14,198.0,198.0,0.0,11.0
10050,11.13,198.0,198.0,0.0,11.0
10051,11.13,198.0,198.0,0.0,10.0
10052,11.12,198.0,198.0,0.0,11.0
10053,11.12,199.0,199.0,0.0,12.0
10054,11.11,199.0,199.0,0.0,11.0
10055,11.1,199.0,199.0,0.0,12.0
10056,11.1,199.0,199.0,0.0,11.0
10057,11.16,199.0,199.0,0.0,11.0
10058,11.16,199.0,199.0,0.0,11.0
10059,11.15,199.0,199.0,0.0,10.0
10060,11.14,199.0,199.0,0.0,12.0
10061,11.14,199.0,199.0,0.0,11.0
10062,11.21,198.0,198.0,0.0,11.0
10063,11.2,198.0,198.0,0.0,11.0
10064,11.19,199.0,199.0,0.0,11.0
10065,11.19,199.0,199.0,0.0,10.0
10066,11.18,199.0,199.0,0.0,11.0
10067,11.26,199.0,199.0,0.0,11.0
10068,11.25,199.0,199.0,0.0,11.0
10069,11.24,199.0,199.0,0.0,12.0
10070,11.23,199.0,199.0,0.0,11.0
10071,11.3,199.0,199.0,0.0,12.0
10072,11.29,199.0,199.0,0.0,11.0
10073,11.28,199.0,199.0,0.0,10.0
10074,11.28,198.0,198.0,0.0,11.0
10075,11.34,198.0,198.0,0.0,11.0
10076,11.34,198.0,198.0,0.0,10.0
10077,11.33,198.0,198.0,0.0,11.0
10078,11.4,198.0,198.0,0.0,12.0
10079,11.39,198.0,198.0,0.0,10.0
10080,11.38,198.0,198.0,0.0,12.0
10081,11.44,198.0,198.0,0.0,11.0
10082,11.44,198.0,198.0,0.0,11.0
10083,11.51,198.0,198.0,0.0,11.0
10084,11.5,198.0,198.0,0.0,10.0
10085,11.49,198.0,198.0,0.0,12.0
10086,11.55,198.0,198.0,0.0,11.0
10087,11.55,198.0,198.0,0.0,11.0
10088,11.54,198.0,198.0,0.0,11.0
10089,11.53,198.0,198.0,0.0,11.0
10090,11.6,198.0,198.0,0.0,10.0
10091,11.58,198.0,198.0,0.0,11.0
10092,11.58,198.0,198.0,0.0,11.0
10093,11.64,198.0,198.0,0.0,11.0
10094,11.63,198.0,198.0,0.0,12.0
10095,11.62,198.0,198.0,0.0,11.0
10096,11.68,198.0,198.0,0.0,12.0
10097,11.67,198.0,198.0,0.0,11.0
10098,11.66,198.0,198.0,0.0,10.0
10099,11.73,198.0,198.0,0.0,11.0
10100,11.72,198.0,198.0,0.0,11.0
10101,11.71,198.0,198.0,0.0,10.0
10102,11.77,198.0,198.0,0.0,11.0
10103,11.76,198.0,198.0,0.0,12.0
10104,11.82,198.0,198.0,0.0,10.0
10105,11.81,198.0,198.0,0.0,11.0
10106,11.8,198.0,198.0,0.0,11.0
10107,11.86,198.0,198.0,0.0,11.0
10108,11.86,198.0,198.0,0.0,11.0
10109,11.84,198.0,198.0,0.0,10.0
10110,11.91,198.0,198.0,0.0,12.0
10111,11.89,198.0,198.0,0.0,11.0
10112,11.96,198.0,198.0,0.0,11.0
10113,11.95,198.0,198.0,0.0,11.0
10114,12.01,198.0,198.0,0.0,11.0
10115,12.0,198.0,198.0,0.0,10.0
10116,12.06,198.0,198.0,0.0,11.0
10117,12.05,198.0,198.0,0.0,11.0
10118,12.11,198.0,198.0,0.0,11.0
10119,12.1,198.0,198.0,0.0,12.0
10120,12.16,198.0,198.0,0.0,11.0
10121,12.22,198.0,198.0,0.0,12.0
10122,12.2,198.0,198.0,0.0,11.0
10123,12.27,198.0,198.0,0.0,10.0
10124,12.25,198.0,198.0,0.0,11.0
10125,12.31,198.0,198.0,0.0,11.0
10126,12.3,198.0,198.0,0.0,11.0
10127,12.36,198.0,198.0,0.0,11.0
10128,12.43,198.0,198.0,0.0,12.0
10129,12.41,198.0,198.0,0.0,10.0
10130,12.47,198.0,198.0,0.0,11.0
10131,12.54,198.0,198.0,0.0,11.0
10132,12.52,198.0,198.0,0.0,11.0
10133,12.58,198.0,198.0,0.0,11.0
10134,12.64,198.0,198.0,0.0,11.0
10135,12.62,198.0,198.0,0.0,12.0
10136,12.69,198.0,198.0,0.0,11.0
10137,12.76,198.0,198.0,0.0,11.0
10138,12.73,198.0,198.0,0.0,11.0
10139,12.8,198.0,198.0,0.0,11.0
10140,12.78,198.0,198.0,0.0,10.0
10141,12.84,198.0,198.0,0.0,11.0
10142,12.91,198.0,198.0,0.0,12.0
10143,12.88,197.0,197.0,0.0,11.0
10144,12.95,196.0,196.0,0.0,12.0
10145,13.01,195.0,195.0,0.0,11.0
10146,13.08,194.0,194.0,0.0,11.0
10147,13.06,194.0,194.0,0.0,11.0
10148,13.12,194.0,194.0,0.0,10.0
10149,13.18,194.0,194.0,0.0,11.0
10150,13.15,193.0,193.0,0.0,11.0
10151,13.22,193.0,193.0,0.0,11.0
10152,13.28,192.0,192.0,0.0,11.0
10153,13.35,192.0,192.0,0.0,12.0
10154,13.41,192.0,192.0,0.0,10.0
10155,13.38,192.0,192.0,0.0,11.0
10156,13.45,192.0,192.0,0.0,11.0
10157,13.51,191.0,191.0,0.0,11.0
10158,13.57,191.0,191.0,0.0,11.0
10159,13.54,191.0,191.0,0.0,11.0
10160,13.6,190.0,190.0,0.0,12.0
10161,13.66,188.0,188.0,0.0,11.0
10162,13.64,185.0,185.0,0.0,11.0
10163,13.69,183.0,183.0,0.0,11.0
10164,13.75,181.0,181.0,0.0,11.0
10165,13.73,179.0,179.0,0.0,10.0
10166,13.78,174.0,174.0,0.0,11.0
10167,13.85,172.0,172.0,0.0,12.0
10168,13.82,168.0,168.0,0.0,10.0
10169,13.88,164.0,164.0,0.0,12.0
10170,13.93,161.0,161.0,0.0,11.0
10171,13.91,158.0,158.0,0.0,11.0
10172,13.97,154.0,154.0,0.0,11.0
10173,14.03,150.0,150.0,0.0,10.0
10174,14.09,145.0,145.0,0.0,11.0
10175,14.05,140.0,140.0,0.0,11.0
10176,14.12,132.0,132.0,0.0,11.0
10177,14.18,125.0,125.0,0.0,11.0
10178,14.14,117.0,117.0,0.0,12.0
10179,14.2,108.0,108.0,0.0,10.0
10180,14.25,100.0,100.0,0.0,11.0
10181,14.32,91.0,91.0,0.0,11.0
10182,14.29,81.0,81.0,0.0,10.0
10183,14.37,72.0,72.0,0.0,11.0
10184,14.34,63.0,63.0,0.0,11.0
10185,14.42,54.0,54.0,0.0,10.0
10186,14.39,44.0,44.0,0.0,11.0
10187,14.47,36.0,36.0,0.0,11.0
10188,14.44,26.0,26.0,0.0,10.0
10189,14.52,17.0,17.0,0.0,11.0
10190,14.59,6.0,6.0,0.0,11.0
10191,14.58,-1.0,1.0,0.0,10.0
10192,14.55,-9.0,9.0,0.0,11.0
10193,14.64,-17.0,17.0,0.0,11.0
10194,14.71,-28.0,28.0,0.0,10.0
10195,14.67,-36.0,36.0,0.0,12.0
10196,14.73,-44.0,44.0,0.0,11.0
10197,14.81,-52.0,52.0,0.0,11.0
10198,14.76,-58.0,58.0,0.0,11.0
10199,14.84,-62.0,62.0,0.0,12.0
10200,14.9,-68.0,68.0,0.0,10.0
10201,14.86,-69.0,69.0,0.0,12.0
10202,14.93,-72.0,72.0,0.0,11.0
10203,14.99,-74.0,74.0,0.0,10.0
10204,14.95,-76.0,76.0,0.0,11.0
10205,15.01,-78.0,78.0,0.0,11.0
10206,14.98,-80.0,80.0,0.0,10.0
10207,15.03,-81.0,81.0,0.0,11.0
10208,15.1,-81.0,81.0,0.0,11.0
10209,15.06,-82.0,82.0,0.0,11.0
10210,15.12,-83.0,83.0,0.0,12.0
10211,15.08,-83.0,83.0,0.0,11.0
10212,15.15,-83.0,83.0,0.0,12.0
10213,15.11,-83.0,83.0,0.0,11.0
10214,15.18,-83.0,83.0,0.0,12.0
10215,15.23,-83.0,83.0,0.0,11.0
10216,15.19,-83.0,83.0,0.0,12.0
10217,15.26,-83.0,83.0,0.0,10.0
10218,15.31,-84.0,84.0,0.0,11.0
10219,15.27,-83.0,83.0,0.0,11.0
10220,15.33,-83.0,83.0,0.0,10.0
10221,15.39,-83.0,83.0,0.0,11.0
10222,15.34,-83.0,83.0,0.0,11.0
10223,15.41,-83.0,83.0,0.0,10.0
10224,15.36,-83.0,83.0,0.0,11.0
10225,15.43,-83.0,83.0,0.0,12.0
10226,15.49,-83.0,83.0,0.0,10.0
10227,15.45,-83.0,83.0,0.0,12.0
10228,15.51,-83.0,83.0,0.0,11.0
10229,15.58,-83.0,83.0,0.0,11.0
10230,15.52,-83.0,83.0,0.0,11.0
10231,15.58,-83.0,83.0,0.0,11.0
10232,15.65,-83.0,83.0,0.0,10.0
10233,15.6,-83.0,83.0,0.0,11.0
10234,15.67,-83.0,83.0,0.0,11.0
10235,15.62,-83.0,83.0,0.0,10.0
10236,15.68,-83.0,83.0,0.0,11.0
10237,15.74,-83.0,83.0,0.0,11.0
10238,15.69,-83.0,83.0,0.0,11.0
10239,15.74,-83.0,83.0,0.0,11.0
10240,15.69,-83.0,83.0,0.0,12.0
10241,15.75,-83.0,83.0,0.0,11.0
10242,15.81,-83.0,83.0,0.0,12.0
10243,15.76,-83.0,83.0,0.0,11.0
10244,15.83,-83.0,83.0,0.0,11.0
10245,15.9,-83.0,83.0,0.0,11.0
10246,15.84,-83.0,83.0,0.0,11.0
10247,15.9,-83.0,83.0,0.0,11.0
10248,15.96,-83.0,83.0,0.0,11.0
10249,15.91,-83.0,83.0,0.0,10.0
10250,15.96,-83.0,83.0,0.0,11.0
10251,15.91,-83.0,83.0,0.0,12.0
10252,15.97,-83.0,83.0,0.0,10.0
10253,16.02,-83.0,83.0,0.0,12.0
10254,15.97,-83.0,83.0,0.0,11.0
10255,16.04,-83.0,83.0,0.0,11.0
10256,16.08,-83.0,83.0,0.0,11.0
10257,16.03,-83.0,83.0,0.0,12.0
10258,16.09,-83.0,83.0,0.0,10.0
10259,16.13,-83.0,83.0,0.0,11.0
10260,16.08,-83.0,83.0,0.0,11.0
10261,16.14,-83.0,83.0,0.0,10.0
10262,16.19,-83.0,83.0,0.0,11.0
10263,16.25,-83.0,83.0,0.0,11.0
10264,16.2,-83.0,83.0,0.0,10.0
10265,16.24,-83.0,83.0,0.0,11.0
10266,16.3,-83.0,83.0,0.0,12.0
10267,16.25,-83.0,83.0,0.0,10.0
10268,16.3,-83.0,83.0,0.0,12.0
10269,16.35,-83.0,83.0,0.0,11.0
10270,16.3,-83.0,83.0,0.0,11.0
10271,16.34,-83.0,83.0,0.0,11.0
10272,16.4,-83.0,83.0,0.0,11.0
10273,16.35,-83.0,83.0,0.0,11.0
10274,16.39,-83.0,83.0,0.0,11.0
10275,16.45,-83.0,83.0,0.0,11.0
10276,16.39,-83.0,83.0,0.0,11.0
10277,16.45,-83.0,83.0,0.0,11.0
10278,16.4,-83.0,83.0,0.0,11.0
10279,16.45,-83.0,83.0,0.0,12.0
10280,16.39,-83.0,83.0,0.0,11.0
10281,16.45,-83.0,83.0,0.0,11.0
10282,16.49,-83.0,83.0,0.0,11.0
10283,16.44,-83.0,83.0,0.0,12.0
10284,16.49,-83.0,83.0,0.0,10.0
10285,16.43,-83.0,83.0,0.0,11.0
10286,16.49,-83.0,83.0,0.0,11.0
10287,16.43,-83.0,83.0,0.0,10.0
10288,16.48,-83.0,83.0,0.0,11.0
10289,16.42,-83.0,83.0,0.0,11.0
10290,16.49,-83.0,83.0,0.0,10.0
10291,16.53,-83.0,83.0,0.0,11.0
10292,16.47,-83.0,83.0,0.0,12.0
10293,16.53,-83.0,83.0,0.0,10.0
10294,16.47,-83.0,83.0,0.0,12.0
10295,16.52,-83.0,83.0,0.0,11.0
10296,16.58,-83.0,83.0,0.0,11.0
10297,16.51,-83.0,83.0,0.0,11.0
10298,16.58,-83.0,83.0,0.0,12.0
10299,16.52,-83.0,83.0,0.0,10.0
10300,16.56,-83.0,83.0,0.0,11.0
10301,16.62,-83.0,83.0,0.0,11.0
10302,16.56,-83.0,83.0,0.0,11.0
10303,16.61,-83.0,83.0,0.0,11.0
10304,16.55,-83.0,83.0,0.0,11.0
10305,16.61,-83.0,83.0,0.0,11.0
